,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20001231,19991231,19981231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1021755452.63,806757981.79,611839364.32,1647206452.12,313522154.09,1901226853.90,2112082844.05,2330196736.57,1334042686.46,1112420853.43,1694497570.77,2735284814.49,939562718.22,1039551635.81,1664865256.14,2434193615.41,713156299.88,507793691.11,754707517.61,1920241587.53,1365967765.35,1375386563.41,1894234151.51,2497677967.19,1580471611.98,1005651450.88,1594372872.94,2241329024.65,1432696417.11,743513404.09,1425992741.15,3356516565.59,2209838199.83,872030940.77,2275583275.53,2891997861.70,1481127325.98,1123524501.49,1466174412.38,1748271861.33,1015762162.76,790152676.53,940098749.73,1763905813.30,1013894589.59,842099856.78,1327925825.59,1499563397.81,1880979766.13,591977057.62,1169454783.78,1004113468.67,942348932.54,555029960.98,543795631.70,1284997144.93,1132343790.44,979290292.76,818153998.72,1286712557.04,1417952436.03,928085899.92,1244339093.86,1148556339.41,1436978711.37,1032359017.60,1386900914.37,1376343406.58,1399576226.78,1450430448.36,1681050659.06,1761086193.79,165499426.53,159251247.94,115339973.36,115200567.97,152306296.99,0.0
3,交易性金融资产,1403767138.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3021668.67,1315000.00,1145007.00,5000000.00,16000000.00,0,0,0,0,0,0,0,0,0,4443120.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,12913918.26,67810113.30,52417268.95,32582089.38,21328275.46,25320054.18,51489946.22,81495560.81,53709351.35,0,60634200.14,0,64371663.31,0,64814472.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,1638073.71,1938073.71,2438073.71,4438073.71,2400000.00,2400000.00,5823683.03,10493683.03,10293683.03,13111033.03,11870000.00,3800000.00,5500000.00,6800000.00,5500000.00,230123.60,6800660.00,7030000.00,8870085.15,14160054.70,41884543.81,41187216.41,141961661.20,125653271.57,141648974.52,24664541.23,64116275.38,48485690.00,42139269.68,15090100.08,118997832.23,26036671.70,29744468.56,14123942.93,20338489.50,70672066.38,35729585.87,5078726.04,11025503.81,14190691.71,89752891.49,10946039.04,10905263.85,22131739.91,36730174.17,18272860.20,135702697.91,57984629.60,28073612.73,7504428.00,12156191.20,0,0,639938.52,4832929.85,300000.00,330965.00,603174.16,1006432.00,0,0,0,353233.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,12913918.26,67810113.30,50779195.24,30644015.67,18890201.75,20881980.47,49089946.22,79095560.81,47885668.32,51042120.12,50340517.11,116468094.33,52501663.31,59298964.55,59314472.45,87920282.20,93382144.53,197730599.16,225240821.34,223501325.02,174283232.21,621812888.63,660442509.55,643811815.40,718339956.41,911468267.47,921456919.40,1186525543.60,1131039354.09,994657986.24,1262177484.01,1264954362.50,1216469571.49,1113797386.59,1100175038.45,1041165614.92,907518811.83,1035842553.06,782203216.09,1157953899.23,713965697.36,861086813.50,888057706.23,739641918.44,849339383.28,958442551.16,1092350192.73,1054125625.87,805833199.22,788837735.44,926510923.30,937597846.69,692738384.88,821502254.09,716314126.38,635615892.40,434481543.14,668870188.62,651926482.06,591343978.85,482782914.93,800307938.60,732806966.81,689471344.62,611538665.95,806264193.94,776823780.77,586963648.74,570244408.36,678263061.02,609762974.16,442598018.05,259522674.74,673155380.63,383634907.04,480264366.87,422028631.04,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
