,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20031231,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,38492607.35,27403959.13,59174498.24,49164834.66,115707375.19,119472768.74,207920285.40,187311414.29,247361222.34,359629061.20,418046659.78,345238704.03,133300404.65,352065953.56,409719110.06,368983650.43,150353992.15,159478807.77,260754835.37,1225815902.02,1063137865.73,1368318511.75,845445398.40,772541282.64,783621350.61,869857946.12,792415510.44,682638455.93,671575051.29,716217032.09,658149976.68,675575686.89,756309223.33,769771842.31,832925931.05,859312577.30,869867941.01,842857280.31,803616193.28,806490968.07,772938504.13,732335093.52,727729704.10,656556871.93,558786524.16,585691524.10,550239229.26,508454557.66,92851259.78,57643082.92,346316942.85,363309185.27,362596064.02,387545855.80,481595891.25,487105005.77,409509871.51,367188999.84,353493502.49,380056273.01,410932421.39,131975521.20,83849948.19,28263304.95,6479133.30,0.0
3,交易性金融资产,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,6500000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2040004.20,2040004.20,2000000.00,1764520.07,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,158628140.71,172549233.99,194683172.00,190590601.23,216903899.83,213499450.51,228336257.40,238772134.61,0,170674730.90,0,173206478.45,0,175007704.46,0,178434014.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,1100000.00,958400.00,1081600.00,0,100000.00,465000.00,75700.00,1700000.00,1500000.00,2612743.96,4637518.00,3386326.00,2656467.89,3535099.32,2341117.00,5370000.00,2783663.56,1760150.00,1602000.00,15551058.00,5889987.00,9831530.90,17996422.30,19611633.12,12465000.00,11333509.08,13087435.69,17130736.47,9607045.90,20850145.77,19706312.50,36948865.34,21005477.12,20155206.48,12813773.00,16855194.61,11359528.20,7481511.20,6947200.00,23975513.14,3349258.00,13922056.50,18369753.13,10159750.83,3420000.00,12170990.00,30609135.25,13557940.31,1451900.00,19011070.28,11099118.80,30058404.30,8649992.50,10376550.15,10877779.11,3012270.70,3190490.00,4410000.00,2600000.00,31432245.40,1800000.00,900000.00,783000.00,0,300000.00,0.0
7,应收账款,157528140.71,171590833.99,193601572.00,190590601.23,216803899.83,213034450.51,228260557.40,237072134.61,205217604.48,168061986.94,209681823.76,169820152.45,179280247.41,171472605.14,212447474.45,173064014.00,241372339.66,292955498.52,334149720.61,313449583.55,346539769.60,372963304.49,412635284.29,376107816.40,331479892.87,350098882.26,349302487.76,310337285.20,274199438.82,277599330.00,286902265.20,233684269.12,244037113.13,264202045.61,208841192.00,183183623.31,200606238.17,203171149.33,167737346.30,134354025.34,165965688.16,158201409.67,176817368.13,188167094.60,227489677.04,232557403.11,261178991.99,247111682.91,233392143.75,256006696.45,268528505.42,165991617.26,176566416.51,194847406.06,200545491.77,139724831.15,144618115.31,172143896.08,192924899.33,109462784.54,109477556.45,109573335.82,75526347.37,53842540.18,48699918.11,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
