,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000930,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,285475148.57,338776158.81,421164544.13,387351098.92,286039237.83,270622320.33,313852010.53,379011349.03,547236264.38,706398255.78,500915049.52,574855095.90,507006363.70,547156200.06,530886601.26,461795616.93,468501236.17,436870585.26,532811465.07,584204870.14,537358371.42,511650315.30,798537670.56,691044279.85,800629118.00,532257477.32,711977227.90,492808412.18,622872280.56,436201154.25,464908285.83,763672044.14,657308187.13,905290415.17,1070083203.98,1097085987.18,1401151682.29,1268320508.81,1143491328.25,1669248021.71,1083058902.82,1023809431.20,721770871.49,1641687495.90,926276055.47,1228553531.46,929534759.82,1292976934.12,1002659326.64,908399754.35,830635468.78,1854911417.88,1275519272.24,1433339874.45,1267376769.79,1738670052.86,1440602298.39,1325709310.08,1098480109.65,1595748018.72,974722609.02,770060195.10,1137308739.88,1337071065.01,1217143869.75,867953400.59,786288395.47,475659653.14,480497475.03,545706327.03,452520368.10,469948487.20,467106850.43,116285224.13,115127391.54,77888041.50,95522848.05,125051645.82,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2759113.70,2679626.40,2715978.80,2892138.20,2734028.90,2675315.80,2901168.30,6017258.40,6208968.00,3927016.81,3076749.98,4873290.54,4702993.54,4598600.25,3427152.08,2981803.12,1530477.17,1841983.30,2435370.64,3454031.52,3994510.48,27531258.80,14459768.40,1907675.00,627446.50,2633111.00,2506994.52,804043.03,15847092.58,16297405.87,20855693.37,26285425.22,26285447.72,37483654.50,27483686.00,2012715.00,13326406.71,42051715.00,11299032.00,21799072.50,11622300.00,0,0,40000000.00,40000000.00,40000000.00,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,177396712.34,232018358.44,69604286.98,99589853.01,142631608.17,149345980.90,113686644.49,164555254.01,0,0,99691401.95,86324213.32,0,0,0,178466307.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,44439308.61,34908242.77,2538163.06,2723738.64,34531904.58,30757168.69,11612371.87,58261745.21,35426158.61,19229788.25,41225296.77,35870944.04,36951589.08,2759359.53,38048682.42,28197818.94,3100000.00,3961340.98,4595230.24,6882602.80,10901568.25,24124341.93,18697447.53,30643016.69,31234266.95,15481713.80,9655250.31,15013613.58,11124969.12,12089276.45,11629120.80,14912201.57,4561500.00,5815460.19,11940767.03,6902461.40,6456736.98,2929406.31,10382248.50,9554196.19,16588757.34,6619928.00,4331895.80,2775373.26,11542190.52,12533734.67,14372368.76,11237313.90,14487144.19,5207934.38,1825939.79,13240472.62,8919923.84,23957864.00,8522689.37,3390010.06,15771536.60,10227674.00,11003733.50,34466424.25,18009932.93,15942212.00,25314900.49,24334841.31,32207422.38,17921055.54,45499915.81,15969986.54,12814423.81,10626013.02,6934639.78,5252163.00,200000.00,0,0,0,0,0,0.0
7,应收账款,132957403.73,197110115.67,67066123.92,96866114.37,108099703.59,118588812.21,102074272.62,106293508.80,54992489.33,97606173.82,58466105.18,50453269.28,96828532.31,101086545.59,66238010.85,150268488.33,76188826.84,81870563.97,69245882.58,106368276.63,141189941.12,222235938.21,247031129.73,306524989.00,415190138.03,420851905.31,176473038.45,269287930.59,234680504.36,309416352.69,342575359.32,400056834.17,958213565.02,1044473421.66,992131083.86,1128432649.74,1039837896.99,1075123755.06,905225496.67,807351020.38,1008802363.11,727154204.88,695359763.90,879489867.76,834326536.13,758695796.69,611520512.26,760906162.97,721024838.22,739798214.28,887806932.98,704809967.61,666005567.42,733477101.23,531917429.85,753766388.51,677147085.48,751560287.77,654277346.80,748696269.54,624602818.14,484429236.30,542418363.85,657342162.45,575724870.23,522303278.82,400464706.17,340591188.10,401405184.35,400582444.26,390580037.19,268875978.44,265949813.59,164972396.08,281403513.60,303063362.37,309688180.64,232262270.46,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
