,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20061231,20051231,20041231,20031231,20021231,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,现金及存放中央银行款项,2621010000000.00,2378819000000.00,2466167000000.00,2397744000000.00,2632863000000.00,2650415000000.00,2674845000000.00,2782774000000.00,2988256000000.00,2961632000000.00,2941465000000.00,2981283000000.00,2849261000000.00,2725492000000.00,2584262000000.00,2701506000000.00,2401544000000.00,2667037000000.00,2617781000000.00,2735295000000.00,2610781000000.00,2737700000000.00,2578036000000.00,2560922000000.00,2475001000000.00,2554626000000.00,2536161000000.00,2511276000000.00,2458069000000.00,2347707000000.00,2491592000000.00,2471692000000.00,2379809000000.00,2157090000000.00,2216841000000.00,2002347000000.00,1848029000000.00,1652506000000.00,1598806000000.00,1520679000000.00,1458648000000.00,1321934000000.00,1262352000000.00,1320504000000.00,1247450000000.00,1166903000000.00,1078136000000.00,912610000000.00,843724000000.00,722058000000.00,679141000000.00,539673000000.00,422766000000.00,399366000000.00,336055000000.00,279950000000.00,318232000000.00,260101000000.00,0.0
3,存放同业款项,419661000000.00,333743000000.00,365628000000.00,586112000000.00,486949000000.00,528468000000.00,465900000000.00,551144000000.00,175005000000.00,295760000000.00,293561000000.00,416047000000.00,494618000000.00,393787000000.00,634094000000.00,425331000000.00,352966000000.00,489575000000.00,632183000000.00,280630000000.00,266461000000.00,304135000000.00,349098000000.00,446821000000.00,321286000000.00,446576000000.00,754193000000.00,644547000000.00,585898000000.00,540512000000.00,530577000000.00,490233000000.00,276752000000.00,78662000000.00,120260000000.00,68049000000.00,78318000000.00,81692000000.00,78348000000.00,91402000000.00,101163000000.00,44008000000.00,68524000000.00,34632000000.00,33096000000.00,22203000000.00,27064000000.00,25364000000.00,24108000000.00,20977000000.00,19018000000.00,18146000000.00,21899000000.00,6516000000.00,0,13099000000.00,11737000000.00,12662000000.00,0.0
4,拆出资金,531146000000.00,407211000000.00,447872000000.00,507070000000.00,349727000000.00,310856000000.00,333942000000.00,301908000000.00,325233000000.00,274214000000.00,257430000000.00,303778000000.00,260670000000.00,275606000000.00,280915000000.00,266010000000.00,310779000000.00,363882000000.00,303425000000.00,380620000000.00,248525000000.00,296200000000.00,257659000000.00,206443000000.00,152065000000.00,153735000000.00,111206000000.00,164816000000.00,129653000000.00,121765000000.00,173270000000.00,166139000000.00,109040000000.00,66846000000.00,51708000000.00,72015000000.00,63962000000.00,74513000000.00,14801000000.00,31631000000.00,22217000000.00,9246000000.00,19439000000.00,18313000000.00,16836000000.00,58159000000.00,34089000000.00,42774000000.00,64690000000.00,68520000000.00,18821000000.00,30761000000.00,154412000000.00,68993000000.00,228775000000.00,84386000000.00,76925000000.00,90183000000.00,0.0
5,贵金属,46169000000.00,43176000000.00,36911000000.00,34211000000.00,33928000000.00,35966000000.00,83038000000.00,141246000000.00,157036000000.00,166356000000.00,181566000000.00,220142000000.00,202851000000.00,227631000000.00,210272000000.00,135224000000.00,86549000000.00,97783000000.00,90786000000.00,71974000000.00,47931000000.00,44805000000.00,50780000000.00,48064000000.00,35637000000.00,33741000000.00,33349000000.00,39775000000.00,38419000000.00,31945000000.00,30589000000.00,25475000000.00,22718000000.00,19234000000.00,17444000000.00,12366000000.00,14495000000.00,9856000000.00,10999000000.00,9053000000.00,9229000000.00,7168000000.00,6166000000.00,6453000000.00,5160000000.00,3538000000.00,2785000000.00,2526000000.00,1013000000.00,794000000.00,545000000.00,537000000.00,49000000.00,0,0,0,0,0,0.0
6,交易性金融资产,675361000000.00,683673000000.00,678147000000.00,737413000000.00,731217000000.00,740055000000.00,679900000000.00,768145000000.00,578436000000.00,613874000000.00,598654000000.00,582574000000.00,488370000000.00,369906000000.00,365430000000.00,355932000000.00,271173000000.00,159450000000.00,182851000000.00,275036000000.00,332235000000.00,294545000000.00,324072000000.00,312805000000.00,364050000000.00,170244000000.00,44244000000.00,31017000000.00,27572000000.00,38234000000.00,24251000000.00,27633000000.00,23096000000.00,178067000000.00,118480000000.00,19691000000.00,17344000000.00,39467000000.00,40005000000.00,24265000000.00,18871000000.00,25782000000.00,37938000000.00,44608000000.00,50309000000.00,107021000000.00,76495000000.00,39609000000.00,29819000000.00,22940000000.00,11018000000.00,5616000000.00,2433000000.00,715000000.00,0,0,0,0,0.0
7,衍生金融工具资产,34641000000.00,76789000000.00,28962000000.00,46889000000.00,50601000000.00,66517000000.00,48723000000.00,132827000000.00,82980000000.00,96888000000.00,48705000000.00,61818000000.00,89786000000.00,34242000000.00,41323000000.00,36446000000.00,31499000000.00,30899000000.00,21889000000.00,19421000000.00,13769000000.00,13669000000.00,12493000000.00,14518000000.00,18910000000.00,14115000000.00,12515000000.00,12823000000.00,12671000000.00,14937000000.00,15319000000.00,10519000000.00,14127000000.00,14001000000.00,12955000000.00,11680000000.00,11224000000.00,13339000000.00,10704000000.00,8359000000.00,9456000000.00,9705000000.00,11030000000.00,16601000000.00,21299000000.00,26047000000.00,27821000000.00,23672000000.00,14632000000.00,12886000000.00,12638000000.00,14514000000.00,12146000000.00,1624000000.00,0,0,0,0,0.0
8,买入返售金融资产,557809000000.00,198220000000.00,450226000000.00,429348000000.00,201845000000.00,316613000000.00,394863000000.00,477379000000.00,208360000000.00,207695000000.00,279535000000.00,247613000000.00,103174000000.00,80678000000.00,81218000000.00,272877000000.00,310727000000.00,264748000000.00,495858000000.00,326541000000.00,273751000000.00,317706000000.00,351660000000.00,456269000000.00,281447000000.00,193914000000.00,335442000000.00,476879000000.00,316685000000.00,70938000000.00,321055000000.00,437015000000.00,200045000000.00,66768000000.00,298819000000.00,475337000000.00,181075000000.00,357158000000.00,257349000000.00,536511000000.00,589606000000.00,766207000000.00,868452000000.00,848042000000.00,208548000000.00,184492000000.00,69048000000.00,147784000000.00,137245000000.00,101197000000.00,57101000000.00,33371000000.00,71167000000.00,37022000000.00,21770000000.00,101950000000.00,28453000000.00,19940000000.00,0.0
