,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19911231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,8670156.44,9587416.18,12383492.05,18488886.26,19282191.32,15814304.99,28818577.86,27985654.24,17076100.83,15177305.48,22577527.34,24015287.71,18084366.19,19043626.88,24520067.05,26752065.66,29832284.46,24323391.21,27189100.11,30163866.78,29665744.18,29360708.21,29355523.69,26834171.59,41999367.54,31866451.72,34371041.16,52395360.86,28679704.82,22032420.40,23374791.82,24546601.39,21587366.03,20298570.72,25243716.64,17756773.58,28004836.93,25534863.41,30479024.73,22232425.07,33767872.91,19350870.76,23088112.90,10086599.53,27787843.70,18263197.97,29164248.40,14062198.43,21233773.56,17119800.14,24224228.67,15979853.39,33992762.68,23534223.05,0,27149491.74,34588366.37,14153853.91,0,6781154.24,6987922.64,5794358.73,5965437.63,5584907.67,5907517.44,6237323.70,0,6799774.22,6160667.86,5949737.39,0,3293789.08,0,46928289.84,56736490.89,83814736.10,205064656.62,34683986.05,28696782.72,25822661.99,39917946.78,0,58762881.63,0,87595859.80,0,132510509.36,0,65302252.06,28861686.66,4045968454.00,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000.00,20000.00,20000.00,20000.00,0,0,0,0,0,223193.39,0,275793.39,0,1482655.69,4114420.00,87900.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,41393384.51,35740204.56,38166569.57,29007509.02,24208130.56,34951941.66,37886167.75,30507775.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,450000.00,180000.00,3157964.00,0,2050000.00,0,5330000.00,1500000.00,0,5139578.00,1180000.00,2220000.00,9106518.00,8485881.00,5309558.00,0,4414642.00,3342714.00,6920000.00,2200000.00,1571717.50,9814204.40,8524993.61,0,4758247.00,7836971.30,14513238.84,1627810.00,7659203.50,1257057.00,0,1000000.00,2100000.00,1245768.00,3032700.00,2619699.00,200000.00,0,6159319.00,5800000.00,5029544.00,7119177.00,531830.00,5408792.00,2687176.50,0,598690.00,1673960.00,678102.00,0,100000.00,0,1082558.82,4287443.50,0,5121273.75,85330.00,535330.00,0,1192290.00,1006210.00,60308.00,0,275000.00,0,0,0,150000.00,0,0,0,50000.00,0,0,93000.00,0,100000.00,200000.00,1650721.19,33063925.46,4777727.01,0,27855583.45,0,35391159.66,0,39628774.51,0,95876012.34,124194455.36,73416479.48,0.0
7,应收账款,40943384.51,35560204.56,35008605.57,29007509.02,22158130.56,34951941.66,32556167.75,29007775.21,24516314.64,10621799.74,14297371.83,12371386.82,20449192.45,10772804.96,9292076.30,9195296.32,10872887.93,7008963.97,3978568.12,6790982.50,7332653.76,2207762.11,3861640.50,7060251.28,905162.19,692626.30,1701674.59,6002162.94,2005843.01,2334120.44,1751123.29,3869919.58,1123229.59,1052689.02,1495654.22,1732822.98,1491512.04,1499575.20,1150764.80,413823.13,423192.06,1143405.51,354671.13,385033.41,1125956.87,529140.20,475726.95,482050.51,3912330.77,4198313.34,17369888.14,5947972.00,4587758.93,11620280.84,0,6430044.80,24019801.46,12272758.41,0,11920923.76,10923201.71,4020808.78,8595589.42,8886493.76,13438320.90,10479847.30,0,14477146.60,17969571.17,17900899.35,0,11690271.45,0,744846298.68,1033249120.16,1096953128.24,1100106715.15,1083893171.57,1105067035.75,1261320266.13,1286938045.08,0,945394233.73,0,674097051.57,0,767286214.31,0,456854871.45,276139221.89,63547748.43,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
