,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,72934000.00,102476000.00,382511000.00,159117000.00,197521000.00,300220000.00,572836000.00,838069000.00,1090790000.00,1253003000.00,425062000.00,490499000.00,478990000.00,425236000.00,215205000.00,433487000.00,540911000.00,487073000.00,440705000.00,300125000.00,515212000.00,612817000.00,887174000.00,474518000.00,913265000.00,349835000.00,554725000.00,739908000.00,387736000.00,388711000.00,664431000.00,592335000.00,796210000.00,430981000.00,566276000.00,551726000.00,851112000.00,925992000.00,1109254000.00,1902042000.00,1830843000.00,2033246000.00,1252708000.00,1163084000.00,585169000.00,751807000.00,492662000.00,310414000.00,773488000.00,1364453000.00,1641218000.00,774213000.00,912177000.00,667159000.00,327953000.00,450008000.00,499853000.00,335331000.00,426824000.00,346456000.00,180047000.00,160313000.00,330653000.00,318803000.00,410834000.00,352981000.00,337908000.00,153464000.00,162156000.00,165239000.00,217664000.00,0,215265000.00,217837855.02,194758000.00,381382594.31,252949898.57,38387728.13,40905410.49,40425362.28,14082362.87,0,41871602.27,0,203906.00,1447768.00,4107797.00,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,5862000.00,5862000.00,16970000.00,85713000.00,112808000.00,142732000.00,133546000.00,89642000.00,70769000.00,18183000.00,7930000.00,8440000.00,8995000.00,9708000.00,9708000.00,10108000.00,10153000.00,10153000.00,10153000.00,10456000.00,103419000.00,10614000.00,8734000.00,8902000.00,11160000.00,11116000.00,19219000.00,8916000.00,0,311000.00,3471265.00,3513000.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,30492000.00,13753000.00,13437000.00,14520000.00,46591000.00,55619000.00,55448000.00,55830000.00,55554000.00,0,52926000.00,0,53906000.00,0,59642000.00,0,0,0,0,0,0,0,0,0,23518000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,30492000.00,13753000.00,13437000.00,14520000.00,46591000.00,55619000.00,55448000.00,55830000.00,55554000.00,59232000.00,52926000.00,55103000.00,53906000.00,54511000.00,59642000.00,57730000.00,49933000.00,29963000.00,30304000.00,42175000.00,44234000.00,30214000.00,31910000.00,23729000.00,23518000.00,67426000.00,14609000.00,14869000.00,12236000.00,6440000.00,5455000.00,9241000.00,7862000.00,8461000.00,6827000.00,13671000.00,7331000.00,14276000.00,9928000.00,6767000.00,8162000.00,11984000.00,12267000.00,8382000.00,9409000.00,12826000.00,14576000.00,19528000.00,17064000.00,13758000.00,14670000.00,16022000.00,10753000.00,6685000.00,6234000.00,5942000.00,5902000.00,6907000.00,5017000.00,7315000.00,15521000.00,3299000.00,3744000.00,3627000.00,4431000.00,4786000.00,5191000.00,11770000.00,15069000.00,11450000.00,13702000.00,0,8781000.00,4031802.96,8639000.00,32839600.30,48611305.55,4435342.00,4703749.80,30613983.67,2800679.67,0,0,0,3278.00,25094.00,493143.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
