,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,186027273.64,188224363.18,159003376.79,225717037.84,223158795.42,204183224.75,268065167.37,313997623.79,339500087.67,350903902.71,144662016.43,233933040.41,284973279.19,324268567.14,216675445.57,276741488.53,415182472.70,12523843.66,6786712.79,19103534.92,53248122.63,79273954.69,103705071.06,56531793.39,123477419.23,467278376.67,73935362.71,270622115.76,174534120.16,287722421.22,584150430.05,604695330.02,599552391.54,38860396.91,57643223.35,75222935.86,300658188.26,110143004.93,67018085.72,142227135.39,318963496.82,488370788.42,629609222.52,519521575.72,449501638.25,306641096.81,124848429.00,187293847.70,111434833.38,158543887.40,297842492.83,78223916.43,77557356.26,107720628.65,112442927.61,88409804.15,38433500.63,71258149.70,58142992.35,77785265.05,40236143.42,104000463.88,73048572.52,80457109.37,68453427.74,59821527.51,59276245.20,108593728.88,91832795.21,77690954.60,72330148.71,184530988.46,188264948.45,162112568.96,183155317.13,181788450.77,235487504.02,74460381.02,0,18828941.15,2444998.31,20455632.09,29322783.80,29201931.07,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.00,0,91000000.00,0,180000000.00,0,200000000.00,250120547.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000.00,1500000.00,1500000.00,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,22622199.26,25069134.04,30272242.93,27641757.52,55683962.73,40878771.53,53270830.89,59471628.12,28163168.09,0,29256422.41,0,41789862.25,0,47025513.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,200000.00,1036150.98,2172562.98,29506708.12,3532206.15,4260266.15,4991572.80,5268779.80,4328750.00,4550000.00,4106764.80,4815757.78,3833304.71,6235727.34,3763908.43,1048064.05,568290.00,870000.00,1031100.00,1834991.41,1628085.43,8377147.68,2023865.00,320800.00,400000.00,2583094.40,973984.90,6043150.29,13170216.56,3849549.15,3094580.00,4218303.29,2636729.00,6072625.17,19490138.38,9514196.69,4144797.52,4172959.85,1977641.00,7999600.01,8431799.48,12079728.57,9998615.80,2587000.00,12741567.70,26810487.07,13127806.30,7977362.00,5754238.22,11961902.36,2982482.62,3046181.12,1392208.48,3737200.00,2335525.72,4979369.00,7092058.61,1810000.00,650000.00,6155113.06,8344586.84,6208988.62,30905142.70,33983362.91,5287572.80,2776445.00,6073600.00,1984723.14,3759370.00,5101659.59,4454900.00,3317970.85,650000.00,2570000.00,1620000.00,404300.00,190000.00,79059810.69,1000000.00,0,0,0,0,0.0
7,应收账款,22622199.26,24869134.04,29236091.95,25469194.54,26177254.61,37346565.38,49010564.74,54480055.32,22894388.29,25071128.73,24706422.41,27637691.48,36974104.47,38692929.67,40789786.63,45146561.69,35396159.89,29430059.67,35197015.97,39370157.56,49816092.47,56552382.56,60125608.77,56244966.57,47265842.08,52311908.13,66856748.34,35344269.13,36991920.39,30619721.20,42832410.22,35312048.34,34557542.38,26181936.58,34567767.42,38396442.71,28555185.34,39916287.91,40970003.37,43507278.45,41155109.33,44861919.92,53308469.09,61872031.47,43865740.08,70447864.81,82776504.92,95260581.70,91393336.29,74003320.46,73060358.15,81111277.06,73663402.37,59954548.48,62326743.57,60426782.20,56148041.42,46579299.25,46395818.39,60471528.22,51418559.05,59449681.71,70654803.29,95964492.55,89253373.08,82181485.75,89293555.70,95380969.50,87150346.66,87116814.23,95160916.02,106850110.52,109614300.33,111021226.16,103022519.25,91080080.95,111858423.60,116659861.26,140264481.10,128283410.03,102571061.84,93712534.87,63533252.48,41386290.03,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,16021.90,87100385.65,328921.44,19980185.72,277336.02,8130686.29,8225204.30,8121192.99,8379700.51,1102415.70,1041145.89,1916702.03,2064494.88,44257405.78,115893491.05,66853984.80,8698790.51,8643862.23,6568947.00,6235398.80,5694788.37,38891376.47,69538402.38,106529797.44,66100727.58,22649586.12,37002902.94,28547574.98,34799954.63,47786819.98,61890907.42,49575242.23,53144599.05,53025676.88,62264449.41,72967907.56,83386546.83,40858843.56,44109673.57,96589386.61,72416393.49,290673127.26,242062500.13,174040879.95,160030058.01,144785574.59,119753702.52,80552766.01,82399842.82,73989703.94,57991521.15,47039420.94,35520014.13,97076683.00,34118986.31,14244425.03,14764640.87,8348427.80,7361541.41,7793323.85,16434576.41,48276454.72,43869639.98,29621110.25,55268658.29,26519810.66,11034248.35,14518303.01,18155861.37,24515333.12,21626825.20,4649540.07,25444501.61,38426604.76,24472611.61,27184207.26,38079212.34,13795489.83,3238176.59,1910420.76,1014060.03,4105365.87,6011938.99,1746340.22,0.0
10,其他应收款(合计),45653.40,401694.89,120127.76,284653.91,616930.92,882828.48,151388.20,708091.67,569803.82,0,14049146.11,0,15687223.65,0,1400255.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
