,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19940331,19931231,19921231,19911231,19901231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,337614180.63,300413528.07,430377854.74,450914999.71,449341286.03,254436555.01,448765045.69,512783559.15,566530555.65,657139389.88,976620448.03,888287541.25,903665347.39,562881670.51,506179523.19,599585254.62,675027935.65,547677877.05,861848121.31,995027930.67,1008403428.69,919025039.42,986581190.13,619342362.47,671391064.40,633882544.89,676795877.35,750738546.51,695656526.44,517706905.06,597253073.17,625344013.39,968489683.15,982578325.05,1037737970.08,908270744.45,1335254691.13,1306241816.66,1337966222.44,1292826305.38,1264972561.82,1063814130.33,1169632234.09,851727894.66,443730835.73,460594800.53,366229088.80,661485536.40,317644851.16,218764618.47,444580247.19,480367416.72,385428255.64,522890704.74,555903174.83,665081931.48,576633496.30,469670026.23,424655525.39,474229330.72,290810368.60,229362916.39,223951207.25,256267756.62,218483357.67,175979382.62,342709349.77,225727378.63,246676781.85,372891198.56,185042075.15,227162642.34,535831080.51,608576988.19,607792932.21,236046274.54,139873016.47,300308982.28,276217853.67,209364881.87,0,211996602.28,0,235792164.59,0,226976000.00,0,0,53865008.00,39708889.00,13939191.00,7382223.00,0.0
3,交易性金融资产,0,0,0,0,0,0,0,9040.00,0,0,0,0,0,0,0,0,0,0,0,0,0,23707259.16,22869319.01,24712385.34,24322693.05,22159254.54,23499996.14,23308378.16,21439152.10,21913637.32,20495577.66,20644152.32,21758829.25,24822745.11,25260087.65,25495102.14,24117968.76,20222916.07,24762551.11,26231288.70,22277434.41,22365499.49,21201758.92,17448097.37,88865074.71,89788101.18,23869649.93,20535099.31,62446552.53,33455654.03,0,114018200.00,114067883.28,100798004.89,83472450.23,83430000.00,24009366.97,118210701.83,324396138.52,270123621.00,340028324.15,375867680.65,404284760.21,304181163.06,238428893.51,216040213.80,58203020.80,79203020.80,70208647.26,13801380.00,32301380.00,0,38000000.00,0,0,0,0,0,0,0,0,25500000.00,0,5000000.00,0,20000000.00,0,0,15000000.00,0,6000.00,6000.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,38848015.47,25549264.24,38247257.91,30323992.95,28732729.36,30652087.87,34090510.04,33954922.35,0,33264033.05,0,43284414.53,0,31637634.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23557407.00,2516978.00,0.0
7,应收账款,38848015.47,25549264.24,38247257.91,30323992.95,28732729.36,30652087.87,34090510.04,33954922.35,36364157.49,33264033.05,31055158.56,43284414.53,38753752.36,31637634.31,26203388.86,20688057.15,7231138.95,7864714.31,7426885.96,4870759.94,8948822.71,7159269.80,6477032.03,7954821.55,18264595.40,25985097.10,34371483.21,13199353.52,20061241.64,26112767.74,28175972.40,11026122.84,38014759.49,31428214.17,21511744.74,9329096.62,16861268.63,16685410.32,16929038.52,3467062.67,15204577.94,7124417.57,14489122.12,11786890.71,21731076.15,5989048.17,52480051.08,13739995.45,11752113.54,8947961.01,22388695.06,6839660.62,11958159.80,19008617.60,11447079.89,5842404.19,11807401.02,16661162.78,13273694.12,6031274.76,16617571.21,5902847.14,23428948.14,29935571.67,27606326.30,25031658.98,27880500.36,25179313.06,24130159.17,24111485.38,26894542.85,24955470.81,25165047.45,28371223.46,27306701.02,27576081.56,39350786.45,14682436.31,16668143.19,14136771.77,0,16290645.75,0,18883473.70,0,0,0,15873049.00,6434343.00,3215390.00,2798783.00,1544377.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
