,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,66992759.44,10283578.66,16824319.85,14416192.15,95180525.14,8666642.39,138344035.16,20509445.79,192523578.77,64944635.20,192199895.80,185294541.66,183787880.47,183380347.42,201359800.59,214091569.90,215778283.89,244769821.89,143568.51,61392.57,181106.52,138281.93,204588.42,450878.32,649804.94,272897.82,190774.66,81121.58,260549.07,359175.00,1427693.01,44606.56,218520.66,347568.95,83189.90,187397.01,281259.27,101220.02,262558.80,295751.91,264409.14,178182.08,252450.46,597333.59,1098692.57,523535.33,226682.08,778199.14,575298.94,1911195.75,1969869.07,2714151.66,1917976.78,5820691.32,5488867.80,4434284.34,2154378.77,1713163.70,2034763.59,2195351.62,2602957.61,2893083.53,2348505.35,3450604.31,1451990.07,1816165.29,1841188.15,1762109.97,10125627.63,2666515.91,1609453.20,7009194.35,7311348.76,1759108.71,14055794.16,11800622.59,6405818.91,47321804.87,7069919.23,14355650.23,9358990.98,5240631.51,0,3415793.14,723231.41,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,140438000.00,0,0,0,13069533.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,128928461.29,419270957.38,316286462.66,167845326.39,67983857.81,185160975.95,40633204.77,186893176.78,0,0,0,0,0,0,1807263.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,17443181.61,0,0,1.00,30000001.00,134454062.90,0,4300000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434000.00,1147633.10,971000.00,0,500000.00,780439.00,418000.00,5887070.00,3770000.00,0,1700000.00,0,1631600.00,3485119.44,1300000.00,6620000.00,9400000.00,14368800.00,0,30479000.00,17000000.00,0,490000.00,0,0.0
7,应收账款,111485279.68,419270957.38,316286462.66,167845325.39,37983856.81,50706913.05,40633204.77,182593176.78,0,0,0,0,0,0,1807263.05,1807263.05,1807263.05,5597270.99,9989341.46,10049341.46,10354341.46,4084933.30,3351897.30,3662938.47,4176976.71,5599290.02,6688353.82,9230189.27,8106980.92,4703347.99,4233741.50,457632.87,624132.71,227040.04,227040.04,231683.99,231683.99,2937723.59,2937723.59,66795577.65,66806944.66,72626966.37,72632966.37,72414023.09,71412023.09,64437920.72,64516270.77,63976465.09,64373931.90,65851064.83,63521221.50,84240531.32,82240256.30,82239932.90,82242082.90,82156751.83,82242082.90,103900609.36,103900609.36,103900609.11,108183963.47,105740600.46,106556721.96,105264866.16,106279440.65,107130288.23,112530752.25,40755647.54,105108400.98,105775282.61,100268633.43,95886693.86,97446788.84,73195089.34,88424557.32,84671031.14,134559530.79,138739919.58,107138705.07,89799074.46,49514781.59,39209100.00,0,36445881.79,28841858.18,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
