,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,209152851.30,247107466.64,159486951.82,395491850.40,203155372.85,238391635.16,297992235.65,395778047.83,292887612.67,355518424.23,275147820.39,250449971.49,182234061.00,191166047.37,202879680.18,305925917.18,222606953.68,268894313.61,290772076.00,82674234.20,44066650.73,67650800.19,91116617.64,71026863.70,82907562.76,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,871482548.94,835819579.28,895163316.40,873877492.97,618083186.01,639315264.93,516981858.94,532210081.07,0,475954791.71,0,419785467.24,0,382503453.79,0,0,0,0,197301614.24,0,0,0,0,0,0,0.0
6,应收票据,51225102.40,57964585.26,138863906.81,102977250.57,75768246.62,101382270.61,90959308.26,76372055.71,61437481.82,45462204.75,54438502.40,48708216.19,40652317.41,40410042.16,41278508.28,68931994.67,38522772.71,45983347.80,48527399.00,53802500.00,36235200.00,28237889.60,36652221.28,40589568.36,35337802.80,0.0
7,应收账款,820257446.54,777854994.02,756299409.59,770900242.40,542314939.39,537932994.32,426022550.68,455838025.36,425231380.56,430492586.96,378172042.78,371077251.05,315371869.69,342093411.63,294521501.15,282505621.43,192314846.55,186508451.75,148774215.24,144059120.32,153570979.26,154527192.75,118505558.86,111119778.47,97988663.45,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,44318045.73,56310245.33,85981514.08,63357894.72,96390268.12,74806813.30,83095763.84,51284572.17,71283997.82,33965236.58,38856769.99,31192393.89,22316411.29,17214711.82,26133461.36,21089366.95,34963159.45,23312514.03,22481775.23,13722239.40,27496870.55,14962601.17,12830528.11,2985314.44,21911608.05,0.0
10,其他应收款(合计),32318571.01,38135383.85,45385079.34,38355877.13,59098518.69,46731627.19,38651756.73,37102596.70,0,39028815.45,0,28402713.23,0,25150235.80,0,0,0,0,10509029.33,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
