,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,70258348.12,58998854.95,43136447.20,36861459.59,33216640.33,49381651.11,50566328.99,52407915.21,55934566.72,53535754.47,53607499.90,55989305.17,56965575.59,27866193.59,29846068.31,31886045.60,113097338.09,58626428.62,74240071.80,90329039.84,120167317.01,32544505.84,33917037.17,59814759.92,65390214.98,77913928.88,43507523.27,28297024.90,16829050.92,65654811.65,1870478.64,1814913.44,2289714.63,1620115.79,1045254.92,2872711.66,2767068.77,4379920.18,3314398.52,2802592.27,9889036.54,13369626.84,1379432.63,2111313.52,2062241.95,2185299.87,6965542.95,6043448.24,7475127.56,11407627.69,20575773.47,175845305.58,94882966.78,50137204.26,68414444.60,77339909.99,134991202.02,196745305.35,175986802.38,216061162.49,392678100.97,116146490.98,91445108.16,76844860.40,82554273.76,130457996.45,51999450.83,59042484.23,72602525.27,60753548.65,67442108.03,31071846.14,55516675.53,113818699.72,124021289.19,67134518.21,45572802.43,957960.58,1446373.38,5296907.45,27458235.49,14081480.49,0,18682813.02,0,5751781.61,0,5057670.00,0,3753484.09,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7750000.00,0,19475637.71,0,36010350.00,0,48469356.77,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,12639734.45,15507483.52,23748333.62,27476117.67,39937631.63,2132260.00,2132260.00,148800.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51823420.00,51823420.00,40411134.09,15403673.89,10946151.68,0,22750000.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,12639734.45,15507483.52,23748333.62,27476117.67,39937631.63,2132260.00,2132260.00,148800.00,0,0,0,0,0,0,0,0,0,0,0,0,0,19040.00,9520.00,522958.20,504736.20,3015567.70,3395476.40,4135933.90,2932507.40,3233995.16,2254476.47,1666274.45,1440910.61,1243347.62,2989420.46,1313076.14,1293596.66,202246.22,122199.69,885371.76,1055532.53,2323816.62,3042474.38,2390665.26,2505263.24,5638934865.37,5889793884.70,6182105022.31,6737327643.04,3050475359.58,3234716261.68,4290681861.72,3378916142.03,2794268458.83,2391389709.37,1730069660.30,1525859438.44,1204142771.70,1442618656.87,960661676.94,1173505816.88,1612716230.12,1449709910.75,1119712446.37,830305701.12,814925338.50,562759178.76,490750960.89,513253920.94,228006634.26,183953997.54,180552460.43,253177286.69,163758339.24,126110516.30,27330789.52,103648306.29,1603773.65,3736208.70,5430572.60,8893730.91,8136829.04,0,5681088.15,0,7283510.57,0,0,0,1278782.93,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
