,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,11189281296.89,9302706426.88,9622518761.82,9675613510.07,11471255268.51,7804687108.28,7576163350.00,8623499768.38,9063239390.13,8528286526.27,8221427437.36,4134928900.96,2948271332.17,3933065441.48,2280679263.45,2280456952.16,2271090578.72,2023096677.69,1191536799.13,1739518973.05,1564671302.51,1979082895.12,1760183700.47,1550302729.24,1249225113.05,1563863209.81,1879458495.52,1651067863.32,1669075525.02,1817164216.23,1363222582.65,1560708250.99,2117290776.22,1348619840.19,1382082937.21,1242380496.95,1119891290.10,1104322626.51,1077656836.35,1169346070.25,898387972.49,1024714299.97,980165222.56,861423168.49,845001883.14,756121299.35,750516895.81,651090164.86,552782800.01,701772732.82,481486395.61,578906333.21,838507139.45,584267190.87,829524706.85,671886798.14,682556216.72,605234780.09,673895608.07,737395136.71,619274044.02,631528889.82,712965920.93,632656455.25,763611213.21,865068152.34,774124635.63,612200261.59,495677692.38,750447499.60,674224450.62,1087617630.32,1011347601.55,1149102728.70,1242907189.63,83772751.97,68458755.96,65883152.20,134449175.00,0.0
3,交易性金融资产,18124732.56,15835055.68,15560367.70,19699201.68,15934738.20,20525317.22,20776009.48,20896102.34,8732443.07,8825167.79,6587883.16,7223962.45,6019067.02,5910632.02,6284607.37,6430279.99,6589225.34,5349394.58,7024741.35,6734949.87,6423571.77,9562427.38,10565247.12,10864233.15,11335125.54,9164160.31,11477809.46,13881715.22,59319616.94,48122396.36,45284347.96,48758923.10,44343013.65,40472609.62,56611074.14,58816034.04,57865790.18,52956220.31,46303091.82,52214745.33,48888580.51,50214469.75,62172102.94,0,228391485.72,315548574.89,462891189.08,808355666.83,937105503.95,866955841.27,526140449.87,380520201.85,172197851.13,484939737.81,448282132.29,284204123.23,247909094.88,260490432.84,257160156.69,270347438.39,605721847.05,573625632.81,610803642.93,657184389.85,766204239.22,732606326.91,698495649.19,732129848.37,715730984.08,728417539.96,643084938.69,646910407.20,639930530.00,440000000.00,362041409.46,43850.00,5546264.79,697938.57,200000.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,3344145826.17,3613770512.77,3631814201.11,3732419935.16,3221821783.62,3487845517.42,3473418206.20,3493523859.18,3387843857.36,0,3348134956.54,0,2780534993.63,0,2845208392.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,1346992027.42,1151130833.49,1285889620.88,0,1341081979.03,0,0,1424393280.12,1520894660.47,1132663073.29,1057648338.11,1086995191.09,789671244.09,672167113.83,662867560.89,703313768.36,677003925.17,647139863.44,597064884.48,585350632.67,580751209.03,549560490.27,506654308.56,612822253.44,512808808.47,424484312.06,408631696.40,372536248.13,366012367.07,361799910.45,324054100.09,335808941.83,397997093.45,382348329.16,400591021.24,441212608.57,407167348.89,418529019.71,351267128.65,448333654.04,692071954.36,406775610.36,274972756.87,182177540.03,258457604.79,157841286.92,187185110.22,167945463.48,152500724.04,99845678.71,72692721.28,91936589.24,78343559.29,40579935.94,45113601.00,70047953.15,65803812.11,38438672.18,74705042.17,78326538.87,60238289.72,52136419.68,41319562.58,30939708.93,32633222.72,30509388.88,17921569.43,130000.00,1735000.00,8603785.11,987855.82,199240.00,0,0,0,0,0,0,0,0.0
7,应收账款,1997153798.75,2462639679.28,2345924580.23,0,1880739804.59,0,0,2069130579.06,1866949196.89,2321433173.64,2290486618.43,2062196544.48,1990863749.54,2175407791.37,2182340832.00,1786341589.92,1721880071.36,1934312626.32,1809770505.65,1767205371.51,1559755327.14,1715364013.84,1592580002.67,1494303080.24,1516543883.79,1293655749.42,1308820652.62,1213516426.23,1092600842.91,1153348299.61,1053902254.43,964176459.93,887913645.73,928706295.80,886650442.44,917231922.37,780736975.56,789825622.86,692399772.78,626550589.21,545019695.77,726217728.76,685989378.43,586154900.81,505822928.42,586389655.88,565856675.57,550876892.91,450271671.08,466011372.66,459079717.84,443562030.17,373145985.77,502511352.01,509135908.69,548032190.83,499841047.39,571392114.52,512788702.29,581899812.66,514263500.13,548254236.70,530436902.47,543176748.64,496088361.50,462248764.59,478592484.03,196098919.77,198513442.26,507117539.65,124026601.59,154453998.74,147410657.24,129130125.21,176480912.26,118621572.83,94961288.31,86071033.65,49312035.56,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
