,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,864697182.94,853180711.38,862207060.15,854708694.01,802025178.78,755424582.42,343722071.85,239181321.82,210092253.90,289044211.77,456033557.13,571392672.59,471488647.40,453273134.73,213835755.32,448977063.78,570167299.68,638659530.21,387121108.55,159840351.35,464429488.78,574682003.47,114900600.60,259479090.73,389378898.87,540368646.85,418928664.21,560176499.82,651952479.27,661153735.16,1503759713.30,20544495.99,38103965.12,12389584.99,22164391.52,8952401.23,13904861.47,55716247.93,19035446.48,38542999.64,50253496.69,52863617.77,98406226.57,69754521.49,32616232.13,85085102.81,16282519.52,27268367.93,11887166.95,15797480.15,20980371.34,39820095.21,64836424.91,64307003.97,114743736.58,97794622.84,133588912.01,258906086.34,113509057.42,89411266.46,277846815.85,298480562.79,336607355.75,288205463.81,310669609.56,342310623.82,259979006.42,271330736.98,136600681.00,157296115.28,115285481.15,77606029.25,60571614.40,155922428.68,81236395.80,129080588.37,236349828.93,37977349.51,17508453.21,9717799.25,7046824.85,13576077.35,0,15125944.00,0,5994274.00,5994274.00,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,3838195.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,20889512.67,39125869.30,33035150.15,24036518.26,77035288.34,198860986.24,156417885.43,188179613.00,199219352.54,237250564.58,0,328002591.38,0,231857868.39,0,183134767.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,38404232.48,198021217.25,0,182103999.80,192572514.60,230772983.84,374422407.79,327162401.25,203243239.45,229581517.99,188005826.84,178729621.07,176844598.76,108695306.01,120901945.11,77391441.00,76184973.00,103671353.60,119868917.60,182808995.45,148645908.45,103098895.68,80254472.85,106240628.49,115892415.90,142307049.15,29798196.22,61245476.28,62290133.95,29587550.00,24824874.84,56640947.52,67941578.04,80659358.12,21307544.88,13088008.21,43542171.00,57929902.58,38993557.00,43428593.62,94731564.16,20496503.41,129339153.38,79047827.82,250000.00,0,0,100000.00,20143419.52,20945819.52,12319500.00,2169827.51,2280000.00,1776397.80,568835.00,5250529.60,10649705.98,22661568.64,12647082.97,8762906.30,1832233.07,6315155.00,24049860.28,17487580.85,33738827.23,23298850.00,9628090.58,3995245.00,5520000.00,10770000.00,6234000.00,0,101000000.00,20000000.00,0,0,12700000.00,0,0,0,0,0,0,0.0
7,应收账款,20889512.67,39125869.30,33035150.15,24036518.26,38631055.86,839768.99,0,6075613.20,6646837.94,6477580.74,832293.85,840190.13,4145215.35,2276350.40,6708823.60,4405146.06,5396392.16,5578924.88,11620275.54,11665560.41,14648538.42,11416041.02,20550705.69,25603382.87,30922674.25,15505056.48,9307778.62,4644123.06,5174094.49,1783755.60,3768829.27,3592486.52,3638605.22,908084.69,14660898.83,20131264.62,18815425.27,32811631.09,18778195.04,12300182.48,11256988.86,10044149.14,8067756.50,9300950.11,13016685.89,13041030.84,84884890.88,82473583.72,85040197.88,94849893.56,319016328.75,320719926.49,276937363.76,296295292.48,315919915.78,339913434.87,283076751.15,309932495.33,501049126.21,390293575.15,257188202.23,363952791.52,488042852.26,427677845.35,330077788.42,346507618.49,363069700.16,361843913.62,336011695.98,299992910.35,261357387.48,283294696.48,313242692.34,287481068.74,278791244.51,388565965.20,244062350.04,132976209.09,114751683.07,130016955.99,62209583.03,58047570.80,0,49583041.00,0,85200276.00,84774275.00,0.0
8,应收款项融资,25180851.09,25051125.58,29693772.14,18524334.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
