,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,867427460.98,703299618.73,737699443.57,724346901.75,705696092.59,582872945.97,600031664.19,554772744.82,623435811.15,614465832.92,702331163.98,711332036.42,840357985.52,1007146647.13,987506944.46,1139627979.30,1140658348.57,951394613.04,1160486258.00,1145798649.75,1168533314.17,1090559055.10,971385950.80,1023124500.12,1000884179.45,462414187.65,448567170.51,502271338.10,501343420.53,845158004.51,720697213.12,674981993.05,842743621.75,759836415.12,793606156.95,682995560.17,790778415.56,660096437.29,616293640.18,635664620.64,744981567.49,577334182.57,536553976.89,545209008.84,591670401.62,477087439.92,436430616.15,417614033.57,531877530.72,197016359.94,158278457.90,128969855.42,156388284.38,132432776.08,93797951.52,85522009.80,147828537.13,54396198.68,85283259.81,57515607.51,108471548.49,45477469.30,60506708.82,0,86178185.35,53094723.86,71869558.24,62685304.70,77864534.39,88517828.19,89367869.22,43294876.76,111799529.56,72000088.29,55072933.36,26897118.66,34979534.04,27097645.63,35206820.34,26363463.51,21521793.08,0,12240231.85,0,18048093.05,14065466.07,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11021717.10,9494422.02,8077344.11,7471149.67,7085389.57,7234970.02,7171988.79,6589412.31,6967299.75,6660266.20,6353232.65,6644520.89,6424086.55,6479195.13,7156243.47,7817546.49,8077344.11,8313523.76,8415868.28,7589239.49,8762265.10,9171643.17,17716119.31,30191681.13,25905175.45,25961062.82,28321172.10,33542972.68,45499944.09,35051881.88,62921523.19,28141655.78,14681800.00,10480000.00,480000.00,480000.00,480000.00,480000.00,2530400.00,2530400.00,2050400.00,2050400.00,2705000.00,2705000.00,0,2200000.00,2200000.00,2200000.00,0,0,0,0,0,0,0,1650000.00,8153285.60,5246907.00,6845579.00,4844759.00,11242429.84,8277090.00,0,11185493.77,0,10895953.77,8708799.61,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,89044405.20,98736695.40,86274840.65,90306733.71,92116397.96,97104311.72,101493211.10,158985926.03,162111612.75,0,183257656.25,0,214204324.41,0,291468619.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,228568.12,0,105000.00,105000.00,105000.00,2162121.00,520000.00,4562830.00,5564978.00,1507148.00,300000.00,2426722.00,10207657.00,0,420000.00,371343.00,394543.00,1193200.00,1100000.00,930000.00,2260000.00,0,1600000.00,508220.00,1008220.00,0,0,0.00,0,100000.00,0,0.00,5000000.00,0,0,0,0,0,1062678.00,0,0,0,220000.00,2226962.36,2497701.16,0,0,0,0,0,0,0,3000000.00,0,0,0,0,0,0,0,0,0,0,0,174143.33,0,0,0,0,0,0,0,0,400000.00,0,1059000.00,1000000.00,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,88815837.08,98736695.40,86169840.65,90201733.71,92011397.96,94942190.72,100973211.10,154423096.03,156546634.75,201336960.62,182957656.25,220722905.61,203996667.41,277824306.34,291048619.42,275900739.83,261830581.88,381506593.16,361965347.26,333947296.58,338332435.41,325077222.14,281519351.00,245945856.16,262210942.89,217132554.87,208154668.09,151319548.54,117289248.58,277157721.00,150989553.95,119526558.25,62630737.08,210294205.41,96879151.80,102817823.56,52438490.91,165021107.14,120379506.81,124578405.56,45359509.91,148985590.20,68658804.80,117842589.18,18166586.57,81295787.12,64583453.19,74885110.33,18469397.94,75012152.81,71454682.00,52629635.68,13688208.02,37376313.81,65780678.79,77462614.34,12419284.86,107859691.21,68630100.07,24881358.21,11374538.16,59300984.22,30282338.01,0,3998646.11,39250038.51,7049571.91,4256331.64,1760384.30,11334970.31,10495771.76,17863477.61,1689466.27,93944407.09,99534938.24,110001745.31,135653702.87,104851017.02,113974676.03,108126740.79,105634195.25,0,93907412.79,0,86929260.99,71843460.70,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
