,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2485101662.53,1796932824.75,1489157470.58,910815139.69,778111371.30,1010895235.90,718134507.96,691323251.73,809722160.22,702057883.11,680461008.13,791587909.43,1048994259.87,690904544.76,629621425.28,601720933.95,816618288.86,514632964.59,772063831.92,526633287.90,616462527.12,579399369.30,689321815.43,533193775.55,1002022681.42,1156232162.40,518820645.95,286820597.52,343418251.72,386045064.62,281019101.40,345957385.41,329312809.33,236400064.59,234007228.90,223466587.31,291891763.68,274764526.45,334105224.97,282555994.46,261578959.08,196773538.51,187706723.91,150163405.60,121692198.78,120057786.37,96442985.20,134182448.68,119228929.19,162113639.25,113760713.49,131362672.04,196527825.00,176574814.10,244063783.85,181561824.10,187602410.20,273639042.75,345571995.51,345729291.63,436360464.92,425600919.25,454589607.72,403352190.65,486566872.39,486158438.11,529714375.49,54607498.79,80681655.66,62864441.67,0.0
3,交易性金融资产,0,26124.70,0,2047.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3023558.90,6308926.31,10835382.87,15602680.57,1630957.76,1896228.95,3517909.34,5426505.84,1085840.14,2329728.87,3396739.94,5530985.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59914658.90,69878432.19,69878432.19,97714632.19,19869150.00,0,12005040.00,12005040.00,12005040.00,12005040.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1558184839.95,1779440872.52,1900459200.85,1936384488.91,1964527716.87,1806671847.20,1819453313.52,1657074909.69,0,1516411148.69,0,1306813716.15,0,1240743397.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,61898474.65,70012894.32,73249039.80,42034795.60,66131285.74,51318909.68,70124957.78,52845915.52,49744940.86,24260652.65,24159223.47,25897189.70,49466721.98,25819642.73,17622156.99,41757758.92,33710477.83,23329022.62,11186461.53,22765351.90,7980574.46,5814850.00,12837153.63,9800923.57,19913391.05,7623272.96,8840218.79,7107643.90,3001633.21,5037555.99,6939283.43,6571550.98,2863690.00,14428037.15,3009023.09,1303385.90,5824433.43,5168324.05,5309889.66,6493311.66,13670321.52,12369171.09,6818997.52,3740001.68,5123368.38,4690764.60,4486380.50,2962527.89,3514957.50,9189568.70,2581750.00,3938171.61,4406955.50,5474870.40,7221968.40,1732500.00,1739500.00,678050.00,10482606.59,495000.00,2793592.00,949760.00,1644270.00,1214500.00,4395687.95,1724228.51,1992900.00,791800.00,333000.00,0,0.0
7,应收账款,1496286365.30,1709427978.20,1827210161.05,1894349693.31,1898396431.13,1755352937.52,1749328355.74,1604228994.17,1443054354.61,1492150496.04,1450272911.67,1280916526.45,1117694288.25,1214923754.74,1155120963.76,1037164182.58,893393536.47,929851198.50,775620887.96,789300085.24,722523199.90,667449429.06,579686398.44,542275330.32,462938494.40,613663999.96,587030983.14,518355736.78,423050918.91,429931057.72,390771508.81,387671816.83,387860002.81,353853826.00,300215479.32,281904560.86,204470980.50,194028401.98,204898649.37,200917511.42,170509327.58,163022398.82,157698373.18,150390752.87,161463622.76,200442377.88,148151220.53,144273374.18,159363377.89,181435579.07,135097256.38,125901838.70,98249522.76,124549511.42,105288280.97,103489322.65,85044608.60,95147150.10,79698431.67,86864201.28,89972947.15,93899747.38,67066400.28,81417796.07,50368597.27,39128508.04,31436857.92,23325039.90,23811851.25,17990846.06,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,75721221.25,74236097.88,74470578.29,58822915.13,97127756.50,75899120.59,96444446.89,76409152.99,74080087.04,53034338.94,53971752.40,35704740.19,49175595.40,50058519.86,48365268.50,39708266.59,45457906.85,34467957.16,44845551.59,35295072.88,19161113.64,19939708.80,20549738.54,15927781.60,59667928.77,46765377.68,17903751.34,17464211.17,37339236.61,38833854.47,15377725.70,10589889.77,86653824.11,82471425.69,75334385.52,35085264.42,15544769.28,9795650.33,7791647.51,6358990.07,40244227.27,31677902.94,44538331.82,32746426.74,52951581.22,40254955.19,43923641.18,34183919.69,34449268.19,29725874.31,32068042.45,25433746.33,30247305.56,28914706.77,28903577.75,25903992.58,31134432.31,25006872.51,33863829.55,31227424.05,1031417.57,7344653.36,3870897.23,883580.05,1776672.06,1586029.70,155550.00,680531.06,422010.00,439843.27,0.0
10,其他应收款(合计),14358685.30,17865812.09,42709399.07,42984698.19,19738253.26,28657527.73,25295806.76,9149833.78,0,18529046.91,0,15180666.35,0,27558251.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482191.78,482191.78,438356.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其他应收款,0,17865812.09,0,42984698.19,19738253.26,28657527.73,25295806.76,9149833.78,16514456.89,18529046.91,20102582.46,15180666.35,39948047.45,27558251.68,14569812.94,12849655.78,15244513.06,19198039.49,25961184.21,12882010.68,11817958.28,15977920.81,214797506.35,210355637.30,212867345.62,26068940.97,6599909.00,2807038.49,7780839.38,7575564.63,6891719.21,16196680.19,7387971.53,7844812.36,5131269.47,5143649.73,6984444.17,9316911.38,13020799.29,7033236.88,24654890.74,4372941.57,5859350.65,8753377.77,9248120.65,6654228.77,6632531.67,4601801.08,16377629.12,4028144.70,12626767.76,3068018.38,4543453.72,5637823.16,7642089.21,7646288.43,8096783.45,11156714.61,11855163.49,5493571.24,3293923.28,13206699.59,2753666.45,68959065.93,2509502.37,2062405.55,3579345.60,2534866.71,4908210.89,21419022.82,0.0
