,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,494737800.17,922597665.03,806170677.39,643799455.60,382192471.59,175496259.74,180489025.47,144851402.00,321733455.08,194265181.84,219374895.36,159534093.38,280725240.40,228442282.25,365950987.26,396022618.12,367027791.50,434410245.27,480772473.74,531175827.02,670149602.44,563061968.02,486174388.86,603355829.83,612113584.12,590573767.22,696967150.70,742216233.79,795688636.84,838710342.99,764835001.96,844063789.48,1223621495.11,825145631.28,1374902900.03,412244643.02,393117789.17,362742055.14,316524938.37,333799895.51,462527312.36,695267930.14,732208385.67,686799769.46,870120330.87,876493626.74,948507191.95,1041144436.13,993692417.46,124229085.95,165829280.03,362910760.08,271182983.68,297661698.82,101399583.91,102501858.23,100617106.10,118929977.25,0.0
3,交易性金融资产,21249994.05,88100000.00,88100000.00,88100000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1257051462.46,1284393174.87,1397473277.78,1726707289.45,2052006216.68,2093928183.09,2009626467.36,1930321380.87,2036098623.70,0,1630872635.40,0,1343687603.70,0,1374879445.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,818841489.02,836604886.86,937415986.43,1237399885.62,1536584171.80,1578116196.49,1476891726.47,1400169102.67,1482214767.54,1493876842.36,1095766887.93,1012619352.84,923989425.83,870251780.23,874742964.02,770553543.03,791663599.55,822695487.98,824006477.30,681381441.80,715209189.93,685914726.45,644905920.90,704702465.50,811818407.07,797729797.89,782848146.17,796545820.92,877551446.78,853857029.97,786062540.75,603017944.48,665305597.31,833371524.12,644359203.46,437982849.29,239025414.82,200429379.99,171407546.26,121532472.25,124715891.87,143254607.99,157628281.07,133950926.93,178487235.19,213120051.80,218032936.96,199473895.97,117225131.26,57553248.86,47494983.06,36558350.30,42094208.18,39135884.13,51803064.00,36573462.72,58534415.84,19949308.23,0.0
7,应收账款,438209973.44,447788288.01,460057291.35,489307403.83,515422044.88,515811986.60,532734740.89,530152278.20,553883856.16,600049042.75,535105747.47,437034998.76,419698177.87,435775319.86,500136481.68,485357890.42,517006126.49,513675497.66,523096955.58,471832024.18,502004568.47,439554324.62,497830830.95,468001688.39,543710385.81,461103946.69,448455193.81,441359673.21,509992336.01,518495167.74,506710031.63,530614683.31,471980157.17,629844816.90,690336778.83,682867630.99,620783398.26,599253406.61,508284826.60,466347075.58,447184463.55,460479917.88,434464258.62,413185104.55,405811552.73,504341425.46,527230598.43,532686002.80,407977889.93,264884853.26,254536456.63,246343158.51,222769532.52,219011687.89,215778765.03,218428358.63,205272588.88,185439346.60,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
