,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20091231,20081231,20080630,20071231,20070630,20061231,20051231,20041231,20031231,20021231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,12650083000.00,10934947000.00,11123479000.00,13922572000.00,13052095000.00,14102518000.00,10427332000.00,8142104000.00,9902690000.00,8779718000.00,8701073000.00,9097580000.00,7693666000.00,7588506000.00,5468747000.00,3910076000.00,6596426000.00,4904829000.00,3876512000.00,5055217000.00,4453164000.00,6070079000.00,8797623000.00,4979144000.00,5378828000.00,6484754000.00,4892987000.00,3854764000.00,3683966000.00,4081451000.00,5102165000.00,4772662000.00,4048446000.00,3562899000.00,4836131000.00,4057123000.00,1992519000.00,2344542000.00,1704077000.00,4041388000.00,5582947000.00,778313000.00,1701080000.00,730180000.00,706410000.00,518491000.00,1240154000.00,0.0
3,交易性金融资产,34345000.00,54459000.00,14387000.00,7119000.00,451000.00,2203000.00,1285000.00,3121000.00,1095000.00,0,0,0,0,2220000.00,5045000.00,0,18207000.00,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1000000.00,0,100457000.00,0,0,1320000.00,3730000.00,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60913000.00,10817000.00,0,0,0,0,0,0.0
5,应收票据及应收账款,43933795000.00,48014443000.00,51114033000.00,45471373000.00,49283534000.00,60585915000.00,61826699000.00,56397393000.00,58853684000.00,0,50713744000.00,45671601000.00,48130380000.00,0,33478993000.00,0,0,0,0,0,23104284000.00,0,16294311000.00,0,13275176000.00,0,10648947000.00,0,9991741000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,5983922000.00,0,4102347000.00,6973003000.00,5583781000.00,4183255000.00,4399212000.00,6362378000.00,6581799000.00,5809411000.00,3954054000.00,6798810000.00,6240152000.00,3836197000.00,5891287000.00,9352355000.00,6498936000.00,4234018000.00,4594606000.00,5587754000.00,3774796000.00,3879376000.00,4316838000.00,3731462000.00,3522282000.00,3111917000.00,3906072000.00,4319314000.00,2478898000.00,1578344000.00,2787078000.00,2756210000.00,5716197000.00,2894929000.00,0,1400925000.00,0,656460000.00,257340000.00,113385000.00,92548000.00,3061000.00,0.0
7,应收账款,43933795000.00,48014443000.00,51114033000.00,45471373000.00,49283534000.00,54601993000.00,0,52295046000.00,51880681000.00,51677203000.00,46530489000.00,41272389000.00,41768002000.00,33985044000.00,27669582000.00,22671297000.00,21519093000.00,16121629000.00,14847226000.00,13808531000.00,13751929000.00,12781710000.00,12060293000.00,8885682000.00,7687422000.00,7431561000.00,6769571000.00,5749780000.00,6260279000.00,5910957000.00,5141516000.00,4619459000.00,5487732000.00,5134471000.00,5044790000.00,4667045000.00,5396590000.00,4066723000.00,2662844000.00,3921195000.00,4031652000.00,2968584000.00,2337940000.00,1866190000.00,1797253000.00,1400814000.00,596408000.00,0.0
8,应收款项融资,7009379000.00,5014359000.00,3607569000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
