,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1230432949.08,857215122.52,640307122.05,236879651.82,390213767.55,574876783.66,628222875.33,513693494.85,510219588.88,385747366.40,506607586.70,487054394.49,135183561.24,138352654.34,143944552.37,120860516.63,152197453.20,92218934.86,127704134.53,196585296.48,140173418.58,163086274.77,163042049.73,213269651.26,217305106.32,290142625.69,287680959.24,219655746.51,157710097.17,180578829.70,236534430.13,236772637.28,413177519.73,640134374.07,557128209.29,792891161.17,651272549.48,345761605.06,315838394.28,385768228.18,333272688.93,345112723.02,546898311.79,427065867.81,130760798.06,155765175.76,226751492.89,185526141.93,250704456.65,180968288.02,318042688.80,193734543.99,211553511.99,318519382.48,265525725.54,366091233.07,239513480.14,306791042.96,314219233.75,314836014.89,190298692.08,278819954.77,165375769.80,346373185.24,246523277.11,268912498.66,248975105.63,280447265.74,299464369.11,412689707.11,347686602.40,430311792.76,130440069.08,122663811.52,145684774.63,195029663.03,265659205.22,49655534.97,76175049.32,13321558.44,0.0
3,交易性金融资产,113619933.18,135146808.18,152189398.59,1372197.11,0,2419500.00,19003175.69,7679000.00,0,0,0,0,0,0,0,0,0,6770652.77,3456014.64,815985.70,4293532.57,300010.00,592495.00,17620330.10,14234836.20,13682769.98,5412645.03,0.00,0,0.00,0,6213480.13,6028000.00,21334080.00,6130200.00,7634250.00,23892500.00,32399925.00,7916800.10,41140450.00,4605700.00,8777645.00,7922817.50,10406407.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,675487547.59,641594100.79,669766631.86,796855772.39,1002972432.99,1059925644.07,775181254.84,638794848.48,0,0,0,554747277.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,68122813.63,86399351.78,104598196.72,123399048.16,88345278.82,89436150.65,86341663.57,80928539.44,77443038.52,56637916.19,52873297.88,45061083.09,75860610.75,93845479.51,132848764.57,74389853.02,114249062.59,180936633.23,231756356.29,150193565.39,183864082.57,177835156.91,256314709.37,163432057.72,167507391.57,252010612.84,428562700.90,386504686.65,245108542.40,283966997.58,540829405.63,403142268.83,312239625.14,309661743.04,533803367.47,458628892.37,293716503.49,235736368.57,572338208.57,464267912.31,340979110.80,259932262.31,356701287.25,418700671.37,385806740.17,275300873.55,623856077.38,829396027.04,436690859.68,318487778.54,505566414.27,652299632.89,398273408.07,341812379.31,409738207.15,525991954.05,322487610.01,309379294.46,354907359.53,421962364.51,282076796.05,235965209.00,379977470.08,389092135.25,506374182.00,474569569.08,508577447.95,429978778.30,417176230.13,270812981.74,311900150.07,255795413.05,111625538.00,222361650.00,192898100.44,271102334.24,201565450.80,56329630.44,137695183.00,59944910.00,0.0
7,应收账款,607364733.96,555194749.01,565168435.14,673456724.23,914627154.17,970489493.42,688839591.27,557866309.04,471305522.07,603528432.64,503715685.66,509686194.31,553377961.34,664403778.40,588073721.35,597236056.13,699752028.95,773889296.87,752874202.22,693250886.64,979320044.16,1124707284.82,1155940071.16,1066540623.21,1057609513.57,804840687.07,676940414.29,686862384.62,1083050937.96,1041745350.98,731728419.65,598687306.27,1021616785.60,843966291.22,529876454.66,616488031.74,959923283.14,1023392466.77,762916556.26,459183729.00,748492162.86,789769405.36,764388352.31,545457660.05,842140087.74,974273733.96,778169130.55,446979285.08,736230447.79,810496235.44,659479459.94,397409401.33,656103533.12,678379966.05,566157777.58,414538086.79,556595294.84,524150225.98,506788868.19,396855191.44,452503621.17,402755284.46,264949675.74,213415299.43,279363798.99,225369233.54,225871947.80,192239592.10,268901268.04,240058221.43,287758381.53,180381507.04,293740147.72,227821651.33,290036666.12,202600667.66,127273062.35,157260944.24,143307163.17,262118745.10,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
