,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20131231,20121231,20111231,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,268138204.73,257512203.75,192024823.80,290640436.93,235070058.69,199596172.42,185884613.42,169934791.57,185742024.45,171603931.44,180989888.63,181184642.13,252930277.91,217582170.53,247646407.40,240133095.01,240932287.78,205341220.14,253079769.27,324404022.16,118944229.16,144914188.34,106606003.27,127342011.95,97822843.58,51929649.89,13713243.50,0.0
3,交易性金融资产,40136985.67,46171373.86,33548983.89,27754494.92,0,2716933.88,5034856.17,5034856.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,593187962.88,557718232.20,640172863.60,664002229.38,773593612.77,667530454.84,653276365.36,770610362.40,0,630314203.27,0,609790794.34,0,476015347.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,121963231.23,108572992.23,201693033.22,160339849.70,191755008.42,123217456.89,188279246.49,226349187.73,178019600.60,140390113.65,149779850.34,134831968.14,153751578.39,185795341.02,173160648.11,157964927.02,180334203.93,161210042.10,265232206.61,219143862.89,151178213.93,166284214.48,169041456.81,129505795.85,118944267.21,12698059.78,7854681.15,0.0
7,应收账款,471224731.65,449145239.97,438479830.38,503662379.68,581838604.35,544312997.95,464997118.87,544261174.67,505179946.30,489924089.62,427164270.79,474958826.20,426707016.91,290220006.43,287219872.94,346880615.58,364740754.98,351084529.32,317050613.44,333462431.47,310495599.92,296669028.33,241533797.53,142227353.00,132069016.35,82168225.96,51328331.13,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,57020603.96,46675492.62,18819567.34,26468470.54,62986806.92,29666026.41,33541414.40,37479307.74,42557274.36,55482971.87,25190276.90,28251076.65,54000744.71,18546019.27,27720682.93,19775006.45,31416692.28,52172526.86,24835589.53,16851123.19,52086834.93,14898631.52,43191216.40,13064093.14,41842350.40,46133600.12,25229812.46,0.0
10,其他应收款(合计),43686679.00,42921014.84,53931828.47,37756874.10,50174923.92,50836480.39,57252015.44,47660944.55,0,43433511.10,0,42571404.46,0,18972289.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,159173.52,169222.22,321625.00,119250.00,256500.00,147250.00,199500.00,0,426833.33,537534.25,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,56748.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
