,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20031231,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,635259529.90,615634681.79,533985115.68,624147896.18,538711267.58,548385649.63,403003548.20,489581689.57,697383696.90,753981399.97,748805806.36,814340478.28,748411952.73,657922285.69,656030462.37,698903464.27,581108175.92,506383107.99,338803432.47,683639992.47,557162303.70,502736526.60,539091725.07,620087070.78,178316365.68,172667688.90,276549084.52,234964393.49,225860507.60,273953437.97,239169599.31,448740860.92,404878620.27,481446481.10,513171116.07,586947220.58,571080429.76,582049941.97,599762399.98,616044880.38,572471322.24,538604214.15,494590004.11,537154393.74,616501428.16,569834411.19,547838815.99,602951214.33,528463151.55,555361624.65,547785336.41,522004312.12,506554643.47,522818774.00,546406059.15,581738333.24,568927181.42,583952771.77,640270343.92,642860570.52,565358637.15,571478247.60,117781487.59,93220188.31,93610505.73,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000.00,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,445529225.86,433164771.04,455329622.52,345574526.92,276280029.34,290308839.29,315519039.33,275517781.00,0,0,343427029.88,298776208.08,0,0,341194226.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,131839858.70,141304773.96,120134454.20,117165376.51,5574085.99,10179626.25,12049800.10,21836473.15,26897232.09,40672342.02,44664750.73,45695275.76,40112174.03,33041118.06,28305498.29,14586851.07,37468957.44,10264399.09,31188576.43,73958616.12,29516156.05,54017383.70,59198137.35,40665312.14,20772454.69,46502111.66,52743849.29,45769038.62,31805213.44,69990852.87,40730599.76,63635758.18,39894132.71,45998344.80,5029692.32,31031689.98,41165431.91,47930245.83,36379343.89,32815352.74,27315356.27,27194697.86,27557121.81,35297544.29,34039099.09,33966830.83,23544845.78,42516957.51,25704137.31,17825541.03,12736950.40,22953616.36,11969495.66,15348628.13,9735519.44,10275965.18,8892575.07,13355213.97,9570968.70,6734668.22,7107759.62,6812420.88,3592115.42,0,0,0.0
7,应收账款,313689367.16,291859997.08,335195168.32,228409150.41,270705943.35,280129213.04,303469239.23,253681307.85,298349018.74,321846636.01,298762279.15,253080932.32,300596005.98,311852949.10,312888728.69,288182100.84,320768970.08,314262401.65,296762205.35,261022948.97,319855755.60,296656051.64,286958744.14,215669984.20,281188062.61,240072358.90,248224903.80,154847439.81,205486896.63,147456665.81,148660942.27,110303949.92,160005150.80,140747165.50,146709147.91,106580074.77,140609758.25,126016061.46,142011525.82,93836332.12,139045307.40,128277794.51,125515068.10,121304925.20,127602472.15,133980137.15,132288719.83,116642613.31,132222224.46,140008415.48,131851201.43,109719846.46,131712093.10,112162935.17,119645028.61,115468168.78,117648707.42,116063065.93,124409101.69,117247324.43,132338077.29,127367993.28,122648626.14,128123611.09,132367242.17,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
