,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,314336897.47,302232635.79,299720482.56,305672797.00,321354577.56,221978938.81,221509731.37,83623389.01,124277073.46,103787433.50,322492122.01,43578768.31,122672257.16,58863970.83,77025303.94,43586062.07,55843264.39,58364002.11,51318312.56,40020392.26,47836255.24,63390643.99,46446839.23,64349754.16,65719346.20,129035346.23,142434464.34,179288006.46,158869737.45,46897390.87,147285290.25,48282013.12,27729191.30,24943366.03,23340362.96,25109329.31,8825869.32,10952613.80,35609344.14,9301043.99,13940642.53,13114691.05,5115716.30,12920642.24,16435147.58,16713017.19,21253490.81,16042407.26,24967284.27,47929142.61,10743162.13,0,22713663.35,5783043.31,3856361.28,29218038.49,38633551.68,8377570.98,11736871.39,12146012.07,17602984.06,19070829.38,18067082.76,9799889.38,11233368.41,24549211.39,27103853.72,19007761.79,41352033.22,21981154.25,32642438.74,52020959.79,28786405.27,39858944.37,46637176.33,53424398.08,53551128.60,17598333.81,18383118.09,5051150.48,26385093.60,0,14250724.49,0,5172271.54,4571526.67,0,0,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85147.60,85147.60,93068.88,93068.88,93068.88,96039.36,96039.36,96039.36,96039.36,96039.36,96039.36,130611.00,130611.00,130611.00,130611.00,180632.00,180632.00,130621.00,0,0,0,816884.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,116424878.74,88292034.22,92369797.19,85053163.35,64224048.33,59818815.77,68616394.00,139569833.52,138079285.75,0,100693561.02,0,87031516.89,0,106445359.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,110470895.64,84337687.03,89241634.30,82149212.96,47478992.74,39431346.56,47471017.43,120410507.19,122608894.86,65766749.22,93240278.28,77297258.69,83285343.62,86846653.70,97722891.20,130885349.39,98422143.00,130945827.72,129475247.00,100304782.55,130275540.87,92508948.33,93312825.90,61123876.44,70821804.90,45659384.91,39772715.05,61210108.75,106286575.30,83799138.07,37403995.81,74368105.46,59072304.50,51211982.91,57718524.63,33993451.91,64250171.15,31548003.60,0,6859321.40,20342837.54,4673495.50,4110962.80,699970.20,6575800.00,5373946.51,6334708.80,0,4200000.00,2961025.00,2181753.20,0,0,3666136.00,2655475.80,5489800.00,15593663.65,2132415.65,12526168.36,7295489.54,28528061.94,11984076.80,7573809.10,8289613.00,15933522.60,2670000.00,3435000.00,6382620.90,7918100.00,2884533.00,1930000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,5953983.10,3954347.19,3128162.89,2903950.39,16745055.59,20387469.21,21145376.57,19159326.33,15470390.89,7804139.97,7453282.74,5224268.97,3746173.27,8386201.23,8722468.77,7351565.10,12112971.07,7674226.05,7538284.49,9254588.23,10528989.47,20372435.52,23496965.87,26418462.25,27925443.85,62672669.77,77191803.15,58082886.77,29674025.53,49714502.96,48012696.08,38437776.43,37232129.02,45504708.67,45455154.95,42285566.76,42719296.03,57970804.40,43706783.36,51975386.13,62551956.74,116371823.61,118510388.84,129410380.68,111472733.78,120004177.66,124132761.22,106156601.68,122110888.19,106257367.61,149996461.07,0,249895532.90,263622135.75,229866194.80,187014727.94,183333501.12,190041659.55,183565902.53,188272511.59,187054366.92,180666649.72,178063773.78,175996351.90,181929705.94,193206835.79,198191955.84,175296590.13,165882505.30,183791065.57,174872290.51,170235490.47,197035964.65,233464629.96,163543482.98,165301528.41,157037952.69,135793242.71,124843428.54,102628919.62,92685511.89,0,56158686.54,0,43384416.02,10543633.35,0,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
