,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,8105611064.15,6530371972.59,7448024511.41,10454703741.33,9844783628.32,8544255936.84,7012622202.72,7489842617.72,8393990093.91,6609757158.83,6468248388.17,6884587359.32,6595829427.04,6061800307.14,4524565429.65,4137670102.14,3515669121.07,402743725.74,345298928.29,499831594.20,401967465.79,436220090.30,390217046.06,357391305.08,307512185.97,318417594.04,340003917.23,287448535.84,247933383.21,270169015.76,232076871.92,295663722.58,205889038.60,184062857.57,252867415.91,280986885.89,162800408.75,220614858.02,239412122.85,215829848.18,189000356.32,144110655.36,185765434.05,200903771.34,150769453.86,292828246.45,129924175.75,129995484.84,140081110.64,184829755.56,244902838.99,100611395.00,137985733.38,65942902.77,229298088.18,86668407.41,123930455.04,117595124.74,93793323.80,112422018.19,84050528.03,106368564.92,110793442.88,110847994.79,95463417.63,116908543.18,132447623.91,105958994.74,66740442.17,65654493.81,114513743.37,90406360.10,33078699.03,58549673.92,52313234.54,38468063.51,57479143.43,109560450.82,95960136.26,125614047.95,0,166576117.31,0,50436275.37,0.0
3,交易性金融资产,2794058.12,2715237.90,2745025.32,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,11237.92,11286.33,113870.66,1840441.86,1841367.40,1825170.00,313792.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3025495.00,0,0,0,411000.00,0,0,0,0,1001217.70,1001217.70,0,0,0,120000.00,229000.00,109000.00,360952592.06,360952592.06,358120041.01,372688679.69,384160832.65,389684488.62,642649268.71,955407596.75,1081769941.00,1096735195.40,1335560254.03,1219940374.33,1225057821.14,3898638.66,0,152146.06,0,1420000.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1381956826.03,1506333860.31,1896032233.23,2149191635.71,484038541.88,727871225.80,858065588.70,1399218818.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,1100000.00,1900000.00,3000000.00,3000000.00,4600000.00,200000.00,150000.00,561000.00,7794199.00,7124199.00,6543000.00,1600000.00,5400000.00,6000000.00,310000.00,1088787.61,0,0,0,0,230000.00,344629.05,521517.45,310000.00,541174.00,0,300000.00,100000.00,0,0,0,0,150000.00,200000.00,250000.00,0,0,0,0,0,0,50000.00,50000.00,0,0,0,5785086.74,0,500000.00,2979991.49,2759991.49,0,300000.00,1315107.38,4099716.69,0,0,0,0,0,0,200000.00,200000.00,0,0,0,0,200000.00,300000.00,0,0,0,0,0,73400.00,0,150000.00,1256715.95,689505.92,0,680000.00,0,0,0.0
7,应收账款,1381956826.03,1505233860.31,1894132233.23,2146191635.71,481038541.88,723271225.80,857865588.70,1399068818.54,709000344.91,614682434.72,517321270.92,862328807.12,1000690126.47,1292247106.68,1703092948.18,1558182971.63,1036174919.04,490217378.91,480871738.27,403874551.24,356035217.68,386470601.14,274765198.98,85030980.63,105963440.25,106406364.96,90448624.48,97689887.94,93438750.14,96805024.76,96077647.79,84770150.35,118369097.20,113177315.15,116649327.50,88904516.58,106773092.01,112738336.31,130880716.81,83644232.80,92260979.66,90174671.90,95875843.67,69368337.07,77407497.44,135903015.61,124403985.81,134848284.60,121295267.34,141776967.15,146892773.29,102509162.01,108003200.52,99606098.26,111935180.93,84930591.05,83695504.94,69264222.40,106669766.21,69295751.49,64536740.22,36083508.12,64860065.69,38699527.88,31795746.27,25089956.80,31172775.53,29728691.25,32401499.69,22928713.95,21725097.62,19690270.55,35450820.77,19139197.01,14407669.34,10022409.05,30280364.48,29029805.02,26087270.11,26496725.01,0,55653801.67,0,59770917.92,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,1032317934.20,1418501676.54,2143014440.77,2907466483.25,590059952.74,481451129.84,1470712350.81,885599447.53,1060308630.92,1079378233.02,1058106336.76,944617626.58,1328875779.43,1367039282.52,1518930786.54,1425398640.17,1645275150.81,338344046.53,256734083.32,259258000.65,294657953.42,240508192.58,144515955.46,99786304.87,99790362.25,78001484.03,72711049.37,73331798.36,100488839.05,118518385.22,111330031.57,95772422.98,116290386.33,138258938.87,111052923.12,85322425.46,86306540.03,127090157.75,127035758.24,95964614.67,150182195.11,155080857.24,122249204.18,61412608.55,97553674.05,95686623.46,115395368.65,241714955.65,264793440.05,170835297.25,129363818.38,99197692.78,129609121.62,137780872.34,107791836.31,82357160.36,149223835.70,124336556.57,118267595.70,124855010.41,153168154.51,45047466.93,59537372.52,81342905.29,793177.53,6731871.89,6378030.60,2491419.15,4294191.70,4137329.51,4458211.74,4993189.42,6561227.42,3818791.17,2240369.18,802438.82,807084.14,660688.43,1045464.90,998050.98,0,4338979.54,0,7542750.40,0.0
10,其他应收款(合计),11019133180.65,13294488618.92,12995050684.45,9656458888.65,11440884657.74,7940443818.43,4655833869.07,2502085660.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,1409389.70,0.00,0.00,0,0,0,0,0,0,0,2567315.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2354086.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0.00,0.00,0.00,0,0,0,0,0,0,0,4396000.00,4396000.00,15782150.31,15782150.31,5782150.31,15782150.31,31562150.31,1402179.64,1402179.64,1402179.64,1402179.64,3443072.85,5343072.85,5343072.85,5343072.85,5343072.85,5343072.85,6728777.47,5343072.85,5343072.85,5343072.85,6615231.18,5343072.85,5343072.85,6316972.57,6316972.57,4758381.48,4758381.48,6980307.70,6980307.70,4914792.93,6315999.49,6315999.49,6315999.49,3782957.37,4770690.78,2354086.45,3832847.78,2354086.45,0,2754086.45,3154086.45,3154086.45,3154086.45,3154086.45,3154086.45,3129459.68,3229459.68,3229459.68,3229459.68,3229459.68,3229459.68,3095130.29,3095130.29,1556256.67,1364240.47,1374666.78,1364240.47,0,0,0,36083.95,0,0,0,0,0,0,0,0,0,0,0,0,0.0
