,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,119215313.31,168620657.23,146171850.20,286386468.47,266254598.61,208194303.56,222720108.99,238148746.11,142734598.87,200673145.78,270822290.13,336756259.58,357606079.38,233372841.27,100320393.37,290698190.32,334144030.69,364343537.15,294030742.65,299496633.77,199884124.31,310827884.04,205475247.77,196114312.93,259407113.70,410151392.28,85493629.28,85022627.86,185162481.59,281981941.16,225738983.37,153174105.42,328934723.72,476955123.84,129266489.61,301789145.56,204183025.89,239403390.50,152017036.68,204645817.53,90338758.95,154044495.18,358996891.78,240458452.34,181071630.02,254390679.50,331431397.20,453895401.70,144871497.76,286091386.24,409038541.28,491021816.06,464611216.46,543562884.71,810992043.41,922741375.41,539839667.88,428996057.48,511991278.42,507284999.32,708990747.03,1093333132.27,1025343119.10,1081449923.63,1139751543.34,1069723973.11,1000356499.06,777425891.22,798894764.76,974057089.50,928440833.98,895097103.54,692108678.12,512829615.61,382980242.83,252860883.65,1386769749.28,35736899.53,39881262.63,25301883.03,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8500.00,377600.00,20998281.60,348040.00,20877761.60,19264495.60,7787086.73,10982902.94,7784372.04,2770016.53,60225479.44,49930747.27,17224166.27,20552715.24,13950074.93,13950074.93,9477935.43,9477935.43,9305279.00,9324709.00,29175477.02,29175477.02,20206110.21,18297322.88,18989788.59,15829297.50,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,290553933.45,310404421.54,381130786.39,339870054.93,484746090.01,569815520.93,614010845.28,595980696.45,0,641560887.53,584201264.64,579654612.56,0,568041940.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,88182019.91,97200439.54,118243571.40,81643527.34,174964713.71,192822892.15,204777709.14,241896766.99,262107203.53,270533323.59,193715129.38,240819680.08,196109434.37,201213278.48,247786748.62,214369381.34,188388650.50,206828524.21,151961838.04,133939830.99,145766302.08,138526703.57,203251393.77,253200990.10,179994238.32,93155990.21,49508182.25,72147183.37,71121043.59,107002897.76,120365894.25,41095323.09,54998354.26,92358342.91,90084170.71,64163220.79,130279190.81,74939471.88,127976272.85,124388932.17,21659357.68,23010401.01,16325587.89,116968356.56,262747860.53,139454133.65,217205595.56,246660613.28,217388639.04,287520596.24,211255614.35,163040183.29,196808629.96,169183686.25,297544250.71,345561580.43,459284694.17,457230814.35,465047200.80,606545413.85,396369705.78,555493680.09,877969222.77,723169996.95,682998655.95,629613241.96,610068080.42,559213375.76,495284672.16,417462238.04,351756946.11,354991650.78,275628831.59,707548149.53,630627679.95,556469114.56,326620286.42,253138881.08,131871072.61,192999718.90,0.0
7,应收账款,202371913.54,213203982.00,262887214.99,258226527.59,309781376.30,376992628.78,409233136.14,354083929.46,373578897.89,371027563.94,390486135.26,338834932.48,390578340.79,366828661.65,384411727.51,368137146.93,408798916.02,439873530.94,429159319.82,429271394.35,375851541.79,332712938.33,316848511.17,295318900.29,319532702.80,293583454.16,252783336.94,200539108.47,200735086.23,215014851.36,172696277.93,155126314.16,179036549.47,279381383.45,270367322.34,257758204.83,274188382.74,321730651.39,281968423.74,197897374.23,437692925.64,403269256.54,381620021.61,366660992.02,411669251.09,488035104.86,443100565.89,385766974.83,379354516.22,385923727.94,438490077.11,463434117.80,472078474.71,301736620.18,336927935.45,351638876.42,454819893.48,483663131.32,588597194.68,417978459.62,520161590.88,375807665.10,416756709.65,376306382.72,415666564.82,358124288.46,416209752.32,343007238.55,255460401.14,411762776.74,328394267.17,316252854.83,579214479.86,412939983.46,296736076.97,195622295.84,153942100.05,125151056.21,195544443.68,163023292.82,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
