,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,150151768382.02,135350361318.39,156306672284.96,134757416561.85,119725173129.32,110612417464.75,115851264939.17,108126190445.98,98816283657.65,107525926971.50,112615036974.76,122218065450.38,132856671386.69,120107167302.13,145112452235.56,150195781746.18,179318615528.22,214378454167.43,274540420116.64,136292777948.35,109760826049.67,77702559138.50,60385262224.83,55467343281.03,55679623473.02,54863859176.85,57585123175.40,49969373771.09,52172195283.30,53410147069.51,52660098165.77,62309804649.64,60780083808.88,44906248850.46,55846973185.40,62935165504.10,64719043894.69,94386528816.64,102285836040.60,120649888975.86,129205085092.41,132432197560.98,97312351821.06,95583636437.30,80411873303.42,87528933436.18,108629321617.09,155041225113.34,122588920647.00,154618241624.30,107457754196.97,69213309869.16,36686756477.31,25784972325.33,27663015016.86,11873381096.72,10785366538.64,6359754297.88,6250114239.26,6181556035.00,6299348801.86,7617506850.50,8233055841.92,9462429115.98,7287605918.76,6118349114.21,8102412995.02,8715473116.43,8067993836.91,11758679223.00,11298952134.76,10653281308.63,5789643874.08,0.0
3,其中：客户资金存款,95416860960.62,98224422533.70,93032425102.93,95427814491.83,74291186400.60,68505591380.59,76624399858.64,75880442995.01,69477475255.31,69608787616.93,77403126806.58,85886955730.41,100994211589.99,89347143960.96,109842202365.48,116323601159.55,116139213405.77,135325261120.79,206288005925.23,95986466843.69,76007566665.17,49814935959.77,39061422360.24,34542444293.72,30916791184.91,28935878432.84,30048761131.26,28642995607.70,28603994699.74,26080522179.75,28038599512.43,32493341528.75,30107932061.58,30799540743.45,35903695102.26,41144964631.30,46963994454.86,80618394199.01,89945881056.57,87134216051.84,101818518003.91,92874098978.11,57646616605.49,61711203158.17,55956478911.49,65192787782.38,85458865223.09,135204522918.20,105067024060.42,131797319950.83,102072517680.01,64044886154.83,29296688734.61,23302086094.50,21382356908.36,8669370629.55,7068101782.49,4914831054.80,5040234031.66,4628364776.95,4630016650.28,5886764131.21,6648054871.90,6584284753.01,5707791804.64,5333915318.66,6275918602.86,7096871458.51,7126857025.88,10829780361.73,9510485327.59,9296216356.10,4508548659.75,0.0
4,结算备付金,32692075415.83,30689067122.68,31229099766.87,29357690260.41,24922402982.38,27087481632.68,31420342486.89,29704464782.84,27873194683.51,31199462435.70,32794364689.02,35336600169.24,33733140940.70,33294946414.36,30962027617.32,30625390423.59,33142172884.18,36866406286.66,49371176176.61,32901412108.97,25047051230.19,17244880534.48,15007002392.08,17660201972.44,12130321979.29,11782190470.75,9013948297.34,9570076739.70,7515088749.62,8681556603.55,10894928606.00,8312824739.97,8424605593.42,6393110607.90,6039076421.40,8134888399.23,15636578167.63,8409705890.36,8898340521.20,27138716538.07,9837618433.61,9576902735.75,9796612844.22,9393567163.05,5010957190.99,16862634439.66,87944309958.12,11309300233.95,12690354587.43,17861293305.67,29406888918.17,14977481789.99,10490662778.60,7260309001.62,8415587715.49,1194751479.40,1434641879.75,416439691.64,644369791.25,651739746.21,901858973.80,1110138997.76,384365318.38,878197414.60,422027162.42,500467290.04,975052520.79,1643759670.64,555336050.39,828094861.33,3926056221.77,8907229036.10,1994777288.75,0.0
5,其中：客户备付金,22984523859.43,20967910378.81,21983645128.84,22731971003.68,18129784680.54,20123737607.01,24050623402.37,22972171536.05,22908862270.60,24877732132.16,25804447122.46,29042822555.45,28882566680.69,27920671960.10,25133314503.89,25388440624.64,27414683210.17,32326075109.65,40321958933.47,26195304716.07,20833121559.65,13211601485.25,10752668443.68,10409995328.85,9208530071.00,8426498576.00,6900722378.71,6179913959.58,5247522525.74,5723703161.37,6835835825.81,6613881064.45,5652306122.69,4147965532.62,5003772692.24,6178380028.75,14947470217.93,7008696379.43,7861870537.28,26498567653.12,9331929360.04,9111865792.14,9224504085.98,8365070980.23,4688444854.37,16452481024.93,79296511404.19,10623743025.44,11605088010.79,10304097308.67,27802353361.17,13863610630.63,9652924379.16,6309125172.87,5990134526.85,1032769960.59,1123262365.64,416439691.64,520960210.56,465383294.52,770744232.40,1110138997.76,175803879.85,878197414.60,21254287.77,362588657.88,975052520.79,11969030.29,237052833.95,695781707.92,1059463274.86,8815657904.84,1988996336.90,0.0
6,融出资金,70673845176.95,67341044914.80,64487894457.50,64031045729.57,57197813812.04,61103095827.60,67671585583.19,74345180762.59,73982610584.55,69822787205.09,63152746023.49,62852222445.56,65021193348.64,64611300901.83,57711569735.37,57608017719.58,75523402941.10,59942373609.22,116349671278.55,91370738415.53,74135256208.31,53776119395.12,38733844022.89,39361526395.94,34301932193.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,交易性金融资产,355348307131.56,292538818474.39,266333899829.20,236336566015.14,247437074336.18,222566396513.00,208806622675.39,226229859530.75,178153503440.82,161583424341.32,148541055269.47,168360997771.04,159618951036.77,129488030069.60,130061227722.20,140275185973.62,136792397972.30,127259614948.07,168088525965.34,138720288214.01,126185287786.50,103866221106.71,103983811780.74,90060651736.49,69898019216.66,74157204039.76,47021909877.42,53404043382.13,38807609143.38,26319719144.83,25616005900.66,19342843076.39,19049354309.12,17389296284.71,16415761673.71,14920795131.35,14256148793.41,17268460645.80,15708910280.88,13348636952.59,11887157177.53,7881834949.36,8498042412.69,5893153160.25,6004843167.17,4388283865.13,4317806347.91,4322362645.44,2772081914.78,3523954003.11,2855870158.12,2111017743.36,1937111697.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8,衍生金融资产,7351073185.24,9711808226.75,8871292450.60,10162253019.53,11388101559.19,9243924390.39,8695133447.23,7153750365.89,5900794728.17,4203899321.86,3843255304.81,3994093802.78,3780358384.16,3939685264.92,4830209130.70,8578869579.02,11594612661.95,15477922933.53,13660746453.48,10322062108.67,7281625994.35,6481366456.56,5670046231.51,6311097643.40,6491367636.03,5528857291.96,402762887.88,363274875.97,423191955.50,388468206.52,678848867.98,543280778.18,1077628289.48,706948138.91,787167707.83,724759307.02,732536706.51,51785288.13,35563293.53,0,0,2761968.43,0,0,0,0,487516.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
