,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,788713755.60,718733883.65,544586205.22,653325757.89,464778613.27,660065471.40,729439179.04,914252702.15,975785145.33,1378841292.16,605244543.63,659036116.75,445597332.83,450341489.19,503613259.35,432295358.53,528751640.60,479978402.24,567513133.52,362395584.10,406006227.54,427126487.67,396029563.23,361710421.65,439877409.33,529918689.27,490693341.56,561313699.87,684816400.54,624725857.59,752569585.46,670679534.55,596830728.29,719159902.61,824259619.84,857607867.88,571245539.49,642327374.97,612377348.53,543495283.05,511950508.66,518264912.16,649416548.65,388872479.96,415695900.15,476246419.32,516697319.41,394968454.80,516857413.70,534193777.51,549358852.24,501577437.17,566649363.95,448327346.97,506513460.29,403950103.59,319596363.40,298382468.44,252513368.94,169967567.24,398275345.09,316527183.95,320988093.02,315917024.05,267856785.03,329250736.25,329954455.28,341826795.28,454530610.91,81736164.05,96430456.77,91413973.96,113469546.39,124939194.25,120248405.11,51739779.05,28252223.22,17181898.90,17471860.15,22916861.10,0,11701521.23,0,0,0,0.0
3,交易性金融资产,517758325.89,550023069.08,647261252.60,0,0,19882.91,21207.43,21207.43,26460.00,29180.00,34020.00,34020.00,0,0,0,0,0,0,0,0,1439600.55,1147795.98,1027005.34,1027005.34,868000.33,868000.33,821904.22,821904.22,799882.36,827485.10,785500.82,785500.82,950554.79,3790154.17,4055181.96,1055181.96,827108.85,827108.85,1046643.22,1046643.22,2768159.24,3372566.90,2768159.24,2768159.24,3000000.00,3000000.00,2000000.00,0,0,0,0,0,1932717.04,1932717.04,1932717.04,3932717.04,3476697.40,3476697.40,3476697.40,3476697.40,0,0,0,0,0,0,0,30000000.00,496400.00,496400.00,0,0,0,0,39000000.00,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1191300590.30,1095953690.98,1088090794.32,1012111383.13,946956329.00,814565580.47,717813381.12,863009990.63,0,623808527.26,0,634519426.63,0,528310797.68,0,0,0,0,0,0,0,600364039.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,138934422.61,78054022.54,111142418.89,84169982.06,90109211.98,82594000.00,90001825.30,144003018.89,99326000.00,85231157.60,64484645.74,100294980.75,60732233.77,94112000.00,59125581.45,149632442.40,84269000.00,90400000.00,78168807.90,188165993.12,115769652.38,58697745.20,58036206.31,69481000.00,85881687.26,114904310.68,57443015.60,76839064.00,46749000.00,35368200.00,37068294.36,39951915.99,40605762.67,30471777.70,39091840.00,55003000.00,27361700.00,39868270.00,28552470.00,19101600.00,19426000.00,11162000.00,10138745.73,50374000.00,31027000.00,36484000.00,55812000.00,39979195.22,25373200.00,27259109.33,61105092.00,49921000.00,25368840.00,7863900.00,29119000.00,21015850.00,24856249.96,5813199.96,4054999.96,37843284.80,39595487.24,12025521.02,9674565.56,22551283.73,13377519.96,13907119.96,12545999.96,7699999.96,4936365.95,14624043.00,3060000.00,4410000.00,0,0,0,0,1141000.00,250000.00,1263381.51,526000.00,0,1260850.00,0,0,0,0.0
7,应收账款,1052366167.69,1017899668.44,976948375.43,927941401.07,856847117.02,731971580.47,627811555.82,719006971.74,510438767.79,538577369.66,522752480.91,534224445.88,563669501.66,434198797.68,523204631.71,480230698.83,465922116.08,574699470.06,451149102.69,450774966.93,570007385.72,541666293.83,588626796.42,533330017.28,473192724.90,448973185.21,330226946.07,508098012.67,471278366.89,402143225.64,290047109.76,338250770.21,286715723.80,314225227.47,319067871.61,322302618.15,212723295.51,233163030.64,195128480.27,201834951.09,143130446.33,130409423.37,138237164.83,109112154.05,193231091.83,188032312.42,173637998.01,217232601.42,186665415.98,193608411.19,172110486.47,178689183.75,140141825.53,150985758.67,144213412.61,138240810.85,152204240.20,167646182.29,116881329.51,118928197.83,144050210.55,141726838.59,111835938.48,130839689.00,110301134.20,98295748.19,92467906.80,83867634.92,77183423.90,66551954.59,60419311.62,50165259.60,50725524.09,30897235.29,80564143.20,70170411.36,72209567.95,50534658.84,31556366.45,24365668.56,0,84383595.79,0,0,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
