,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,4344309800.94,4204211112.55,4440595098.46,3288232781.46,2113584878.85,4315868942.69,2249329253.62,2375458204.93,1807976772.10,1998337631.47,1930464394.41,1553681701.24,1730500721.94,3447996128.89,1199742658.24,1150902641.03,1619476738.44,894779256.59,3690327308.20,936456188.67,1671707745.51,2161794425.20,2054980418.57,1589664893.79,1775781539.91,1732543588.39,2508765784.63,2094154193.73,571803379.19,969761392.55,2033377153.22,283064742.51,942609331.44,693214555.19,1664500609.93,313354565.66,520962340.22,922054426.53,1905109205.71,272798813.27,464673848.26,346062252.79,310899160.54,481288353.01,557065159.03,1633237413.14,2595155414.14,152647764.39,491532211.06,146855641.05,114508660.05,57218375.52,186529008.01,125352517.12,245267131.97,122430437.03,0,241357915.62,203994667.84,256200950.24,293791636.43,300957937.74,307060838.25,367756805.40,125018407.98,88485293.63,54990621.69,0.0
3,交易性金融资产,2077000000.00,1905000000.00,1135000000.00,2153000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494060.00,0.0
4,衍生金融资产,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,800314581.16,781820734.16,865647641.87,621756178.51,761549400.51,522541468.24,496947689.61,425687372.58,597611576.13,0,410041856.10,0,435942767.79,0,380680272.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,5940000.00,1535831.66,103600000.00,48700000.00,247725.50,1656636.75,500000.00,2100000.00,1300000.00,200000.00,0,2000000.00,0,0,500000.00,1630000.00,1000000.00,0,2556308.00,3326308.00,0,1300000.00,3316346.43,3716346.43,1970077.43,2513749.00,3000000.00,0,2946751.90,0,0,1000000.00,9040000.00,1040000.00,0,123000000.00,118000000.00,0,0,0,0,277260000.00,228170835.18,987335.18,200000.00,600000.00,1800000.00,10800000.00,10400000.00,1800000.00,0,9515159.00,5800000.00,50000.00,0,18627658.00,0,4040624.55,0,15468476.00,15655702.00,0,1000000.00,0,9132663.90,13000000.00,4491550.00,0.0
7,应收账款,794374581.16,780284902.50,762047641.87,573056178.51,761301675.01,520884831.49,496447689.61,423587372.58,596311576.13,444542298.03,410041856.10,322464811.64,435942767.79,321647153.84,380180272.18,405273265.89,488746613.83,473646610.67,442649544.79,354884068.99,560350610.11,650323682.23,439462049.06,275637683.91,336717896.02,389218883.88,338407704.14,294174509.34,402115722.00,358569565.45,362204210.09,238837179.08,279278736.19,359109284.56,335316212.56,242230159.47,305765198.94,338288273.25,285416311.25,308791042.77,318807873.15,258903614.14,289537865.49,251173505.04,175741854.43,139177892.34,162751819.56,135200877.98,149871677.60,126468836.54,136618671.22,134187400.78,170205490.51,163287618.97,161667876.58,157849279.28,0,220673782.78,165880502.86,116698624.53,161048560.91,117885505.23,102769922.95,154355330.26,158891481.46,123459567.12,115600335.83,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,109972741.61,131054688.06,170416975.88,148638951.69,129828324.67,81822943.83,83675357.50,63158181.97,47589136.57,51744786.81,27639476.33,25546589.86,34824135.91,36009379.69,30286224.69,27937713.54,19161334.00,23286518.78,28923788.10,25284648.47,27040326.31,25824685.80,26608613.97,22676392.52,22153903.89,26842979.01,31288933.09,30406627.05,22759383.34,23282126.12,27890091.21,87518981.09,39360880.52,42343518.27,43628846.75,1533309.68,33560638.49,902671.86,31148961.23,6343852.76,13931554.31,56728760.70,60054837.15,35738844.15,14213834.95,26170742.83,5211443.02,87131529.53,2229670.00,3058412.44,5262382.32,10700562.90,9234522.90,42148888.09,5726694.73,3506431.40,0,27392221.60,2496667.10,2923212.10,7338024.43,8936466.98,10934557.62,12389302.40,17456928.89,3026134.33,6541979.31,0.0
