,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19911231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,153639518.41,169990935.83,205901177.09,226171116.67,180659682.50,207457800.63,259433047.13,215539696.17,142092043.35,156593197.77,130298564.17,121113493.51,243819199.82,203457237.89,143292472.37,111203228.65,105375583.85,112748156.97,104823922.54,102352698.33,219552427.61,348748149.81,320118543.62,173790965.55,213764210.43,235667366.72,304008330.77,440848462.18,281517643.30,121175357.32,163322544.27,177641921.70,228568821.96,169968953.59,244697174.20,187212435.30,293354366.70,330251379.52,287325621.82,222211866.88,364292492.59,360227454.82,241313298.74,178186672.94,275064563.83,112446316.05,136248591.94,127103606.15,122383033.58,64316791.98,58812605.69,89816730.34,142733739.01,192748218.15,58010488.83,206468288.05,151927981.25,149389118.55,202769789.13,158394533.73,218563547.12,215432039.58,259261225.03,204647148.73,136977290.28,88179745.64,129867160.20,168408320.93,146259120.11,172331583.95,130218346.40,0,141013456.14,0,118829944.77,11002667.06,8540472.46,13930925.72,17655342.17,34795621.22,43430408.41,19082847.64,0,31254533.29,0,50534402.93,0,50817799.71,0,46550026.51,21199805.37,1834619.43,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640798.24,2491876.73,2172093.94,1855451.68,1829143.04,1635188.53,1582694.95,1680677.92,1631616.79,1454760.44,1563997.88,1512622.24,1388239.12,1515038.24,1489772.56,1447308.34,1575878.22,1736135.62,1816922.15,1867454.00,1714483.00,1447851.45,1695172.37,1784521.41,1542700.48,1515871.77,1271555.09,1075410.04,1160656.27,1307858.01,1656105.60,2115293.40,2147891.12,1598335.21,1240472.76,489626.00,489626.00,489626.00,489626.00,453381.95,445936.00,422831.29,443596.89,446171.11,478860.24,266199.95,295540.44,295540.44,279268.08,279268.08,252918.12,252918.12,300000.00,300000.00,0,0,0,0,0,0,0,0,24512.93,0,160521.95,0,1000.00,0,4129112.32,0,4123036.30,0,4910495.83,1000.00,2450.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,43520.88,97117.93,84466.51,417973.12,114644.16,597775.63,685341.10,426615.88,610712.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,43520.88,97117.93,84466.51,417973.12,114644.16,597775.63,685341.10,426615.88,610712.42,902177.26,545651.45,1460021.31,1061379.35,4833546.81,4641516.81,4892889.60,4645645.71,4474033.17,7231706.23,5995516.00,4767621.99,6213709.15,7592817.36,6169542.88,5146663.92,6024385.02,5284790.75,4032030.64,4415283.87,5789334.15,5888334.91,5895615.49,6019706.79,6324529.00,6314752.35,6207995.08,5571816.59,7153685.15,6331697.04,5956959.52,4997122.09,4651290.92,4772706.29,4666160.61,4863791.33,938494.28,938494.28,7372890.11,7441889.11,3520849.83,3560849.83,3762785.19,8194784.09,4865255.79,8012163.79,7839916.85,5934997.21,6839522.16,7027735.32,7248490.32,7307490.32,10588948.69,15909289.30,16215999.08,16704655.15,19586233.96,22920204.83,25939345.29,36289485.84,39493310.46,61494349.23,0,45365732.56,0,85755943.72,25560927.73,49269900.50,46501336.86,54969760.39,54452656.47,45835857.56,35536323.69,0,99730132.61,0,96452646.70,0,79097480.97,0,62593796.93,28719859.48,5838447.99,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,186486437.77,15713185.94,9750784.30,9855867.15,9550697.87,8341626.02,13260205.72,25107834.74,11723183.37,13419432.31,14726372.45,14953506.13,11446450.61,8444159.33,9907056.33,25882673.63,9196803.53,39865110.50,39061818.52,35045047.82,11141328.09,52529116.39,43213251.31,21691526.78,6991966.18,22914107.56,19633664.38,25371795.64,8226407.76,34979478.47,25110658.82,25978490.49,16241425.49,21447274.74,21339747.83,37969139.21,12646551.13,12080504.60,18388567.40,15176275.93,12266047.96,29952128.47,16526483.79,30817519.05,14441154.26,27979569.39,19355043.04,11077293.81,5243883.92,106974241.21,78355042.45,48065322.75,34407536.94,381022872.79,378892566.77,356643804.37,239128444.32,240511172.07,169830123.98,47985959.95,44000150.58,3124786.00,2305204.04,7106830.17,9607650.53,11885969.84,13883605.54,108642993.46,12195323.30,40814611.46,33482165.91,0,1737866.00,0,55162387.38,1217190.10,2742844.88,2048314.03,1986623.46,995202.48,3860038.70,2008650.14,0,4257810.58,0,12905638.41,0,26277495.92,0,16704381.82,15804735.03,246742.00,0.0
10,其他应收款(合计),6570095.60,10487120.17,11427499.98,12185234.08,11647520.02,237470036.04,11964461.34,12107532.74,11055436.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
