,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1972614421.52,1845079449.56,1820914237.07,2061701271.62,1879334654.03,1708552540.58,1834145639.16,2128037262.39,1738862608.08,1528009743.65,1481914239.51,1775733804.85,1820684174.09,1581915745.09,729830576.05,1424828653.68,975204125.34,1673110629.83,1385384575.40,1756434542.73,2266603211.04,1687406863.73,882413221.66,1070477332.47,962657987.03,991233953.60,983644173.35,1090035548.80,1056642829.42,1144911002.53,689220104.66,728366677.38,1002277006.50,1531297710.64,579249816.70,467241606.90,589352628.51,271561000.35,674152767.96,623539845.74,130954425.26,301111900.07,503924401.42,260084057.86,235501547.04,163851528.31,234595444.34,573959160.12,362342854.52,162269227.26,100432617.32,286944979.08,79614819.35,95262782.10,342276830.38,123432020.80,112108162.88,180637921.51,139224488.53,130223717.07,160358738.63,77086704.12,91371929.92,115715371.68,140189618.34,12926504.61,12911238.38,14476100.39,11111706.08,20914511.63,20190097.67,13359690.08,37773447.25,30183488.84,10262809.75,8522707.92,27871990.44,51239747.29,92978435.93,72201780.60,75143235.00,0,44638521.00,0,11427019.00,71686370.00,0,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000.00,1500000.00,68950000.00,68950000.00,68950000.00,68950000.00,67450000.00,67450000.00,67450000.00,67450000.00,0,0,0,0,0,0,0,0,0,27440000.00,0,22440000.00,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,2073385114.17,1956863813.52,2234607579.88,2048292035.87,2067367246.99,1970659241.30,1997190076.91,2020333706.05,2168489520.99,0,1146908755.87,0,1247476968.20,0,888511659.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,330170750.00,456180000.00,416200000.00,402400000.00,197800000.00,430004609.17,335500000.00,470150000.00,417737370.43,188989370.16,206758907.00,191712477.56,158477363.96,152129025.08,110126818.60,96389046.00,59699858.50,3361199.95,6976889.93,11068000.00,2700000.00,2000000.00,2650000.00,4300000.00,0,2600000.00,150000.00,0,6132818.05,6991169.50,9559936.21,4300000.00,7400000.00,0,0,0,0,10000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6240000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233900.00,0,1146240.00,0,0,0.0
7,应收账款,1743214364.17,1500683813.52,1818407579.88,1645892035.87,1869567246.99,1540654632.13,1661690076.91,1550183706.05,1750752150.56,1012269759.73,940149848.87,1276937255.94,1088999604.24,861607113.87,778384840.93,1036239403.32,1218430733.12,769918332.64,1018806174.01,929926669.22,664830716.64,1048529819.93,1230790634.25,1101530319.60,793191672.28,946085493.06,865253749.88,711399347.93,765027690.93,589828765.39,840558144.58,728476255.72,644154047.05,591585198.99,672749258.80,549669551.79,498347912.80,624887295.54,697012177.94,522809097.26,495148750.09,541369991.52,558087572.30,540197030.20,444048391.70,461299913.88,560987626.60,579022936.80,513838191.09,458731173.54,530919125.39,501898332.09,118769930.74,180425995.15,181568038.27,256707138.27,176173938.27,204790281.92,192153231.92,208774505.87,116381969.07,152967009.93,209579784.63,259111966.94,110149545.19,8622533.88,8727154.10,14202883.50,15694138.50,2421376.40,2489194.20,2236055.20,2227793.00,5357041.20,5439109.42,7198119.71,7457401.11,44707745.85,54428416.11,7751096.32,2257311.00,0,3474250.00,0,1000835.00,0,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
