,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,41472540.50,74029849.13,120011128.56,223063341.28,558225051.57,229931800.61,391088390.35,674108685.35,372630947.25,688225461.20,753032014.57,98485119.51,293973459.89,36397723.81,46431159.41,27453620.64,185198663.21,165683339.71,123267428.76,121499323.87,151368493.58,230574294.83,202173817.85,158614685.93,195127148.80,255811755.44,252785459.77,271468811.24,233763448.63,148249671.31,135755107.18,137632860.05,68481245.08,84205824.55,184113615.37,127386110.38,100570157.08,7646502.55,2997799.97,10791445.60,4629468.09,1783406.02,12804781.70,15633583.08,5698386.01,1099251.15,196455.34,973755.43,60852.17,187310.79,62187.18,383840.72,1119724.05,184329.94,976259.60,357654.38,664227.25,842233.04,43294319.70,4888362.51,29045472.83,19566049.78,102278533.02,177947268.39,34437350.29,65570275.86,49828403.04,78621919.15,89668060.04,89011214.33,78964188.24,137959799.72,135179680.94,182464161.95,0,37688659.70,7285944.51,29156557.49,0.0
3,交易性金融资产,0,0,0,0,181437000.00,181437000.00,181437000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2233941.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000.00,0,0,3000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,751595377.96,798764181.04,814247460.58,603622304.42,721681289.21,614887700.71,625560288.65,498656923.71,0,0,283123372.98,199357734.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,19532700.00,540778.44,840778.44,1800000.00,4777560.73,3407070.00,0,0,0,0,8398892.50,143175.00,0,0,0,100000.00,100000.00,0,1000000.00,0,500000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000.00,10000000.00,18976156.98,28976156.98,39976156.98,39976156.98,0,0,48921952.65,48921952.65,0,0,19149230.27,26149230.27,0,0,0,0,0,0,0.0
7,应收账款,732062677.96,798223402.60,813406682.14,601822304.42,716903728.48,611480630.71,625560288.65,498656923.71,488926605.56,219392023.61,274724480.48,199214559.76,435765780.38,291499029.42,246694331.47,254302056.22,173370950.46,172915562.15,163533449.86,201748087.64,131803773.44,164458856.92,207672386.12,230718222.09,153301515.85,172562608.92,233755162.68,170288748.23,117224915.28,98143624.19,100657823.71,94592022.42,63143679.17,37401011.63,26378288.17,18213083.22,23711677.83,6086738.35,5924580.00,0,3372122.85,2722187.95,1597790.50,1900000.00,2364579.48,3208417.62,3279929.48,136349.48,71618.56,63216.06,38838.79,80934.03,498970.37,475612.19,298970.39,98970.41,29971274.94,34970443.58,46997294.43,47779258.92,64717924.32,61458367.35,51159221.07,53755782.95,82188264.35,80770232.63,57161537.21,50293370.72,43460886.56,37873517.97,20990692.99,17084086.89,15399459.61,1942492.15,0,5184029.50,11587014.00,6088883.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,401696362.35,372032127.25,364539578.48,273412993.84,345353191.91,290573688.25,44755225.38,30029220.70,37460972.09,20059133.89,17048357.94,14247572.99,34640137.60,5219418.02,4886199.05,3286403.44,28379666.23,15364606.19,24690492.56,4456435.35,5729703.52,5880992.21,21984123.76,21097954.59,30553586.98,38766846.40,20623716.25,28436493.13,253266949.84,134899311.16,154910372.16,117440027.08,323735089.25,180933919.00,289019748.79,289073124.79,214548266.17,0,2906.00,0,6600.00,12800.00,1288692.00,2209082.00,1932424.70,3610870.00,70000.00,83000.00,0,0,0,0,13373419.08,287354.71,286098.71,286098.71,5255670.47,5000892.19,37292442.23,5001679.47,64549936.61,64817114.42,62293264.69,61565722.56,66929278.06,66250478.14,74921392.63,65082492.66,128844957.75,138638228.36,131316552.07,124740691.27,150623901.42,191200703.73,0,8000000.00,0,0,0.0
10,其他应收款(合计),135545610.11,136407180.72,127158421.27,204195949.12,95210184.11,94156647.38,107110952.60,114282921.17,0,0,96791162.31,865692088.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
