,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2328262940.16,1773559826.32,1634856514.85,2014334425.34,1864866953.69,1829371778.93,3425967904.55,1627698091.18,1143107653.03,1170387923.37,1589517117.66,1681725522.69,2418520241.24,1366239742.63,1027309117.01,1102436284.63,831732664.02,710327289.72,363966961.37,300327252.10,305778608.69,401843905.76,307484532.27,361704573.98,207698502.75,191482247.24,199305448.56,199562326.27,238268851.17,334676802.53,392466098.62,0,0,0,0,0,0,0,0.0
3,交易性金融资产,1078526985.12,683297545.06,640808765.52,288068105.00,553832650.98,903896685.09,1489221067.19,1632033260.21,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0.00,0,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,7331269082.55,5651050169.73,5557430409.65,6848501495.12,6785962344.33,5721183691.71,4976457040.33,3342037162.87,3622796284.66,3414732592.78,3322484392.55,3187171996.38,2619530279.29,2366655232.36,1430795279.30,1414305542.55,1297765631.40,652454612.81,542121882.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,572478717.01,524430973.96,479144469.78,189840949.92,118232412.25,251274783.38,263059002.84,740797073.65,378474910.19,414340112.94,606491817.18,516953890.55,293611278.94,313722831.27,239600515.75,290921251.34,176031244.32,33773666.24,28153959.58,45554018.96,45252196.75,101137437.11,88005097.64,81887284.78,104123069.09,82708946.29,57884127.94,47926317.67,41717212.32,29379785.74,29306582.99,0,0,0,0,0,0,0,0.0
7,应收账款,6758790365.54,5126619195.77,5078285939.87,6658660545.20,6667729932.08,5469908908.33,4713398037.49,2601240089.22,3244321374.47,3000392479.84,2715992575.37,2670218105.83,2325919000.35,2052932401.09,1191194763.55,1123384291.21,1121734387.08,618680946.57,513967922.76,517296502.77,359675797.91,378026042.94,326817106.76,360700498.08,334689570.10,324801363.24,288161369.08,264904784.40,266536944.79,264976269.49,222169387.28,0,0,0,0,0,0,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
