,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,510514535.80,353025734.98,376310588.21,447869976.68,406965656.67,422297501.18,464728027.44,389965136.66,441997784.06,479096036.19,455764159.67,451453078.58,470111963.38,503859911.85,418697324.70,454444392.22,477908094.47,367453215.14,319527929.17,402581287.37,540099501.61,427032268.78,445741905.66,416682846.43,417723908.53,224442756.68,259903116.13,305247769.02,383349335.91,318311999.83,362029104.51,343757494.18,334530092.21,347684087.71,323805862.32,370462096.73,400700918.20,375856414.05,345512210.28,327610224.25,367287668.79,354601960.81,367485211.45,386584756.62,362799363.61,363362452.24,366924857.01,431947273.18,86294533.92,73515418.87,63884085.72,46330417.44,70071783.22,51650329.25,71505282.92,74769939.92,71622878.52,63991939.56,84488907.38,76960602.30,90312383.68,66999744.83,76625669.56,93104062.28,118538861.04,109491917.81,132614727.20,190355494.16,203856969.46,206533285.00,232817466.23,341865648.07,345389727.42,69112029.53,69791678.42,52826734.91,0.0
3,交易性金融资产,300609785.26,0,0,0,0,0,0,0,0,0,0,0,3336096.00,2982848.00,2464832.00,2755102.00,2755102.00,2999397.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000.00,0,0,8000000.00,0,0,0,0,0,0,0,0,0,0,0,0,4966358.35,4966358.35,7946921.10,5451580.97,5751580.97,5751580.97,5751580.97,7125261.86,7125261.86,7125261.86,7125261.86,8128308.60,8128308.60,8128308.60,8128308.60,0,0,0,0,0,0,0,0,0,5700782.59,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,617449727.61,932615418.16,954871703.07,912584510.18,1025196651.43,1079328927.85,1176502646.51,1210498160.24,1341191751.80,0,1318637886.05,0,1407601182.29,0,1443403029.77,0,0,0,0,0,1298011178.63,0,0,0,1041811015.32,0,0,0,752944934.26,0,841838478.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,262298759.25,251447697.03,265917691.76,252303179.07,255248413.64,238214483.98,295311773.70,358779182.53,328744528.03,366215193.26,440999214.30,456739738.94,469878850.12,447514475.35,370767683.39,407022045.44,440769981.22,351139461.87,415201358.59,383990414.05,413419925.82,398322150.71,359437317.20,332062033.68,318172792.17,245841888.70,235531270.13,235149109.81,228295662.32,194872935.23,244878415.73,280085440.65,260107538.84,205862557.30,171449699.06,187917374.66,176986220.32,173634281.38,156852340.34,142131413.03,151609637.52,104714237.50,102207531.14,119453310.21,101719140.77,94309466.29,93823025.57,66407095.21,77218728.63,58210243.30,58977785.97,45347807.39,40757448.10,31251024.25,36276846.08,22307713.00,26401934.70,20494810.42,12159840.47,27444892.99,30410367.49,15572543.87,21805282.32,21019428.26,6916200.00,7623430.00,6868900.00,13623322.00,10040416.00,7842388.62,7902047.72,4330000.00,12025775.75,5700782.59,8968948.24,0.0
7,应收账款,617449727.61,670316658.91,703424006.04,646666818.42,772893472.36,824080514.21,938288162.53,915186386.54,982412569.27,885861084.33,952422692.79,997312985.66,950861443.35,961872931.04,995888554.42,952656135.27,1021107153.14,829106509.24,981723064.03,855325801.24,914020764.58,805893699.97,845854567.46,722007944.41,709748981.64,634050918.15,762681970.59,543737998.45,517795824.45,581587165.13,646965543.07,594924116.21,582018340.29,613144193.65,659560478.90,602153001.32,486561734.58,548763135.60,567760935.39,550424881.96,446076207.45,440283492.04,438098815.98,348617747.61,331310551.85,329884051.34,402335971.35,302988004.72,230246890.91,208043579.26,237342440.66,201719154.06,179368581.41,170238831.92,189275467.38,170331341.34,149336396.00,177643637.31,189595715.97,190262445.19,166164918.18,167559591.90,201701051.36,197906252.23,163264531.26,171965118.75,159307475.12,181916294.25,153726877.23,167810008.56,167951399.71,149849838.02,144866960.32,156528665.98,156875393.17,155346394.94,0.0
8,应收款项融资,238873237.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,19109288.81,24662628.80,27807204.96,35336256.54,22702102.16,41431307.95,38066963.41,41600610.86,34355891.19,76903128.89,69326614.67,65220487.62,51866341.07,80094996.70,72241477.05,60075643.86,47673258.63,61691379.84,68256642.40,66301492.07,56996213.20,56978960.52,72895719.64,68703653.61,93093938.15,64563946.46,46098822.30,52364625.48,48783463.67,78758734.35,102637574.91,86622977.36,106487036.17,102283843.57,91374385.55,69239284.64,80076285.58,79797562.44,84349824.45,71785006.41,62170569.81,64432766.21,50787323.39,51535104.13,47974423.12,62276002.16,50889666.28,46540954.62,22742542.88,34781806.62,36335543.62,36097633.42,17091819.96,18014608.76,21329503.05,22032802.64,18133364.84,21703797.01,19575310.94,9827494.63,9292766.28,9306923.84,7473164.26,8017562.88,7524263.53,10708890.21,9153710.78,8827090.54,12947687.81,12657050.70,8984069.34,2809771.88,14255307.96,12498122.34,16070203.90,16229003.93,0.0
10,其他应收款(合计),7782230.94,20899446.40,44436769.64,18655564.06,70334026.64,14977552.30,17362831.57,18930333.26,14949843.46,0,41633932.40,0,32219473.44,0,54135864.25,0,0,0,0,0,44030807.43,0,0,0,22714121.14,0,0,0,20821743.29,0,38885941.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,30327.40,0,0,0,0,0,0,0,0,0,0,0,0,0,17130.14,263767.13,195534.24,1021277.78,170027.78,1500.01,421208.33,544489.20,669541.67,345205.56,310625.00,93075.00,581700.00,66825.00,499487.50,0,836625.00,31835.62,3842876.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
