,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,851210173.72,928093148.70,391656873.37,435639383.16,1057822428.93,498725438.24,1256482151.68,141962304.87,174396359.65,569714852.58,250862313.92,236325787.49,104029022.19,167598385.73,231567799.47,131241474.87,169945389.88,187542605.27,303578036.57,397537944.28,357929387.43,482039846.95,269929126.30,355315990.79,417558656.64,179288746.98,145136740.64,176982338.12,160931199.29,228300157.96,251564733.11,308622958.57,486638051.13,586080555.96,376945649.53,512155061.32,248758455.49,138128416.91,162427062.03,135777828.73,166989707.30,145594138.44,112762712.07,197537227.74,182508335.26,76880574.62,45156125.38,59520968.75,63138776.50,77012789.79,84264024.15,117700478.00,89384567.24,77082692.54,123518838.66,50588517.18,47488125.81,62764754.18,100782883.66,38263492.67,80664539.56,72005443.81,44484972.54,61016346.79,62298439.41,32722093.77,46214374.33,53044426.74,38901160.37,28842620.36,27799960.99,44348469.43,52669389.36,44228758.21,58171753.58,153864303.29,39093099.62,20391589.12,19501167.27,3568428.10,0.0
3,交易性金融资产,319526997.33,338521855.06,172179726.03,341120506.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,137374847.22,47109387.57,347310788.72,271869409.17,199487271.00,182039248.87,128795191.19,540240301.81,0,495652482.29,0,415654439.06,0,404124153.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,212740296.38,197249163.79,170897571.49,178646471.53,120512092.03,353452359.08,243461213.63,266074016.33,238220145.99,236459398.14,137373837.00,154736486.06,74251633.69,84239826.91,73161458.01,109794549.18,121483312.77,144490296.26,44485430.00,70812167.49,99342736.74,136757889.10,77396574.34,82448560.64,185825061.12,154300796.12,69596270.89,113488665.93,100241191.62,131883880.34,110529746.74,137979397.99,33605596.91,39233650.59,12528051.34,8180000.00,4595720.00,7376000.00,15131073.09,4640000.00,9470000.00,14771736.00,16932736.00,26240640.00,35034740.00,61361665.90,20873801.34,38358253.00,25639359.13,23046419.00,22584074.92,18396718.00,5036338.00,8797536.50,12009673.90,13463790.00,13506470.00,25686781.52,27739590.28,24542661.96,35696475.98,30322274.65,14443177.12,11187284.83,12447635.88,8015772.00,4459392.00,3959849.22,2901113.00,4155800.00,9515371.96,11150000.00,12328610.00,0,5460000.00,8418883.25,2900000.00,2000000.00,0.0
7,应收账款,137374847.22,47109387.57,134570492.34,74620245.38,28589699.51,3392777.34,8283099.16,186787942.73,248201408.67,229578465.96,239622832.20,179195040.92,254345076.30,249387667.57,283907763.59,267100105.13,364733205.58,330197921.09,318041297.26,270038832.25,374423001.86,340413553.46,334490944.51,253094301.10,321942559.26,267972055.88,284720121.28,229362344.97,316390538.91,250586095.16,247996141.67,193924108.44,134142539.06,150226851.67,109653102.30,73446502.55,23918165.76,22008111.62,8175593.03,5445833.24,6983177.02,8552568.50,15427332.69,6139729.42,20839536.71,19308199.54,20864546.31,23415085.11,69166489.49,86623702.35,86566759.48,94543283.03,101856385.89,107944647.56,91402127.99,104743281.63,97634140.67,110669001.99,94012641.25,96091715.94,109074680.86,114724298.55,110115356.17,119521506.27,121908808.54,126934535.89,95301988.39,80229677.86,89605086.86,98813927.91,89529339.61,87356553.96,84542373.37,63638804.48,70752803.29,53494629.30,41384747.86,29545926.35,37508418.51,46030214.60,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
