,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,3045800362.68,1837366108.94,1660668661.41,1246035089.94,2476366441.62,1551104559.29,1559489796.48,970434655.61,1708378850.09,1107524813.74,1028554287.47,982764010.49,910823739.83,1755601966.86,1238141399.82,780265979.57,973167568.04,635360303.48,1649161999.89,1178142819.15,1140013334.13,1489038305.54,1721512121.93,1379131264.48,1361959373.55,1129612433.89,1706366455.50,1057013881.86,1354959602.17,1282733702.09,1296214214.88,1111200788.81,2022565873.11,1571582329.23,1660946043.13,1783381853.10,1731210901.62,1515704341.72,1322269397.89,1328245340.31,1273246013.57,1147684928.06,978712630.28,1211878269.08,718064050.11,465581964.63,400178256.93,860582603.17,846625346.67,958045162.28,914936241.81,735212148.60,546677782.66,525571942.16,462227553.25,0,363863244.93,387038559.34,411514262.93,622281158.33,643630962.56,1232482904.83,1471961993.55,2266512961.43,2246298929.71,2415826256.91,2279270461.46,2159828615.25,1767319354.93,2152432474.24,2054235682.47,1297401446.02,1313944043.29,2575196088.12,2287087665.94,1655844006.25,1168464236.29,76574157.06,252578219.36,248863155.66,0.0
3,交易性金融资产,0,825000000.00,995000000.00,900000000.00,0,490000000.00,439750799.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242911.08,0,16861.21,16861.21,4020000.00,5016861.21,1726560.00,400000.00,0,0,0,0,14029512.20,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,2750955246.06,2356106771.45,2391557193.54,3704346946.57,4135035969.74,3185753411.06,3240442049.89,4029280547.79,3822580650.55,0,2583083809.43,0,2728016436.08,0,2116858636.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,1462780254.07,1820147181.78,1095371291.73,1211252564.10,2036264850.35,1997380101.72,983399842.72,927858143.07,1253962630.33,1382291153.82,732659808.46,913675572.38,1179219714.60,1455634426.12,918148214.79,956343110.63,1379434323.89,1336411224.19,1004927353.34,1170110251.63,1237360507.81,1431684393.21,1029299352.66,1024546682.51,1266599606.50,1242170372.20,669642620.54,862721176.77,1044557815.09,874097045.08,607198028.67,597551079.73,780830481.94,813006981.28,571020789.54,420316215.65,661742475.63,830594035.67,468299917.97,519704839.93,586171293.13,677567680.07,376499942.31,299191559.74,536918535.92,659518981.75,315875503.99,296882929.93,289579398.55,461867440.13,194258036.49,255564044.87,0,465580085.96,70897956.77,120117112.82,126887328.45,194863208.49,70215652.48,217224677.89,112654890.56,352564407.68,139447274.03,84967679.57,40706067.73,185566929.05,45361728.51,49873091.21,0,50106331.29,15919796.54,9798424.50,2848967.55,33685350.00,2600000.00,0,0,0.0
7,应收账款,2750955246.06,2356106771.45,2391557193.54,2241566692.50,2379499326.41,2090382119.33,2029189485.79,1993015697.44,1825200548.83,1726496651.65,1655225666.36,1543112320.82,1345725282.26,1346087489.43,1203183063.75,1076311967.32,887318998.01,915090481.92,751784165.35,697881910.58,542367374.32,704783421.00,666504227.86,691246912.38,556656340.93,670307793.58,624294948.50,590484422.11,479919906.33,559560091.99,605318740.54,580102873.86,443064697.52,471822665.82,419550562.88,402858715.03,307907278.07,398572430.82,423399580.90,409980957.99,360750341.02,597017452.46,502924795.68,486053154.37,430563081.75,484618042.47,462445816.70,383048352.93,396735315.94,461404382.79,530370728.95,424754807.15,362929575.01,441211677.12,404596433.00,0,400923259.05,527205432.19,512137774.96,394576776.94,407732951.91,604054025.13,735674909.15,445172922.85,377654804.85,778141250.01,747440827.02,675560704.81,557995750.65,986592742.87,1043213535.83,697804625.67,652324077.68,827615597.90,703126547.02,978308164.34,909262258.09,826844359.26,546178030.25,435394335.29,0.0
8,应收款项融资,2139653853.49,979657759.44,1209499957.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
