,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,153410664.84,265674632.60,233931966.68,232065430.09,251042262.02,223223498.78,181917693.83,193585357.42,149142922.98,185664315.76,165626215.62,298598045.08,342672891.74,219054530.76,245597825.38,249123245.74,280117099.24,271112738.19,225891197.08,235551959.16,139932895.67,129404753.42,225958528.71,154131116.77,199754070.74,81867968.36,101764273.69,135214131.25,177426751.09,261760240.51,124085464.38,157021139.80,91071614.13,86601886.82,224034910.41,280899277.16,232224728.48,180455095.88,246998387.79,322086750.00,952385346.61,817820690.13,416183046.58,199604340.52,135034907.85,202313498.35,320836932.73,314323571.72,292031773.56,348296023.17,273051302.81,349042758.75,315442120.89,160414478.09,102192217.66,230824944.76,112111400.62,208477313.49,357190125.66,189461896.16,378229269.91,508442908.35,139069223.81,168923183.48,155223682.42,113463745.95,309972047.28,326275941.96,240291330.70,169598337.67,172349100.49,135631116.99,151026527.92,186463291.44,151798783.02,105841793.64,113216905.79,69084067.75,29916948.20,21839068.20,0,25721173.91,15667157.84,0,0,0.0
3,交易性金融资产,26432704.30,22484325.95,22267734.01,42943700.66,34448463.73,45217837.25,43971466.57,40988950.03,41965470.38,44997317.99,38824001.65,37359871.51,36767961.97,33640591.04,33359437.06,29389632.60,39811515.94,47634331.99,18343193.56,6415175.21,22203923.45,12990431.56,11244831.21,10929625.42,10053494.35,10053494.35,11790633.29,11782721.30,12582800.65,20729756.84,14483971.58,11924562.00,86676133.00,172567649.63,178892014.38,176638601.06,184916254.82,83247844.35,110677249.40,126393028.88,71169139.92,91945568.57,10743205.75,50950324.89,54859367.06,44098605.36,56972657.12,74133637.44,88016415.40,99187741.00,15727837.54,17808647.28,17623745.47,17623745.47,3000000.00,0,4393099.08,4393099.08,4393099.08,4393099.08,4040000.00,4040000.00,22622253.87,21853206.61,20691526.32,22072388.39,23125040.01,21497939.97,27553610.05,27397189.85,27844799.96,36418849.00,20586840.44,0,86084446.50,87403251.94,50000000.00,50000000.00,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,47680753.20,100008738.43,58664559.52,65080783.27,73445924.14,65389863.83,73201331.85,94445126.15,0,46451649.24,0,74363448.57,0,89630159.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,1670051.46,13681468.13,17896057.01,9408790.06,7854670.06,6169057.00,16515092.02,53690653.01,52084651.84,29903883.44,61072884.54,52028477.23,58646475.86,54629705.35,62453949.81,80435426.11,78485336.20,34596148.95,59652771.41,27461126.32,100078944.76,52584586.78,28782771.28,53316633.23,18983330.00,85814160.00,74942484.00,91930273.20,67585882.00,27939963.00,41148400.00,38960596.09,38755114.10,26382814.10,21829600.00,11364954.65,6731550.00,9459120.00,15195180.00,10600060.00,14186606.50,24306946.75,17561246.75,14958257.52,99165759.42,85439966.00,43339518.20,8546174.00,11572815.00,4977274.00,2577476.40,4773900.00,15134525.00,14205000.00,8648000.00,3900000.00,13330000.00,2435900.00,9680000.00,37565700.00,40334364.34,15273068.78,22278277.83,18019030.00,12850000.00,9400000.00,22181564.98,2175109.28,10440000.00,3590000.00,2437000.00,200000.00,73331.00,3945200.00,5930000.00,6160000.00,30000.00,900000.00,0,0,0,0,0,0,0,0.0
7,应收账款,46010701.74,86327270.30,40768502.51,55671993.21,65591254.08,59220806.83,56686239.83,40754473.14,20150639.39,16547765.80,74247332.26,22334971.34,34737252.00,35000453.78,35099681.55,27227832.57,75192562.07,85625011.25,95415228.18,94724765.95,94710347.28,99968087.67,57890826.86,10426636.15,12101427.48,12712925.89,27003709.26,9612573.56,11382235.19,11752379.03,21730297.91,10116653.66,16218024.84,20733818.70,13216142.17,20686325.38,11943970.96,14687996.99,22436286.12,23144313.48,6125537.12,5080287.82,13311529.33,20021946.13,24170659.93,16750670.81,19026610.15,7352701.71,5668391.25,6147519.45,11651973.78,7287981.73,9249378.82,6642773.71,4506015.55,42006805.61,83838237.25,90378756.69,87643550.33,88842099.92,60342879.37,38426226.65,47621573.98,40076734.33,7228624.02,7200825.93,8123223.67,5699053.93,15372230.18,25084945.04,28113303.17,28252872.45,51572506.81,31389281.43,96274572.90,54120213.44,60706441.38,62249256.27,49219722.12,57079861.75,0,38562881.29,61015865.67,0,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
