,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20031231,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1668519568.56,1037655072.43,893388746.97,930358416.56,1297822468.25,1231642687.92,1214474346.77,1243091077.35,1447707974.40,1256793654.80,1176818525.75,1158706418.31,1433366224.97,842339503.02,716512783.13,526943387.63,1149033285.63,606784230.23,439909187.59,565560798.24,677455855.05,474496471.53,619580484.23,858275499.84,1043082859.61,850744113.66,821639110.07,695683948.50,1102667220.59,670811058.27,530056483.58,565587706.65,1146447633.62,739071399.01,885928185.45,1306091713.92,1637714630.85,1064623306.47,1071381470.49,1545992410.78,1531347269.90,545187165.36,539025171.75,501629204.05,511882719.15,342246548.11,407692848.81,542122003.66,635546561.78,284090610.41,476560210.08,86310513.05,180981346.57,273623318.31,82023417.13,157282248.34,250597498.73,143541077.76,182471077.65,214710044.63,276652163.44,206817378.88,37522192.31,39766647.49,28182213.00,34326593.10,0.0
3,交易性金融资产,283709499.55,0,0,0,0,0,0,0,0,0,0,0,308700.00,165984.00,162844.50,0,139642795.67,122490016.30,200331796.82,127750383.94,105461878.54,154239237.87,2788096.47,73841440.47,92331483.12,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,3051054630.94,3052938571.82,2879352129.04,2591910612.86,2938814635.46,2820241448.14,2589178038.55,2265431351.48,2571114602.82,0,2548791033.03,0,2520113974.42,0,2243525225.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,537274596.74,242787696.03,188060970.37,231326600.36,320300956.58,207436785.25,166965237.38,139768387.44,260959029.77,204545659.77,164388456.99,185733744.27,225428295.62,208181947.28,178877095.24,153442140.24,233372839.09,146723426.43,159462663.51,164537714.90,185889960.95,128157872.07,84653344.81,109790626.57,153536961.96,71983322.19,91492585.56,93913779.00,100038531.01,93435977.45,71859670.83,46291982.65,56841507.91,57085923.08,37609702.22,45228285.51,49792027.97,44892659.69,25242341.90,16608089.56,18732190.00,13197210.96,14036183.70,12428953.51,15445694.00,9755433.90,9116594.48,16332711.47,19344893.99,2153790.86,3271880.14,3965084.00,6429720.00,3659721.00,2685700.00,2979800.00,1171400.00,2140662.40,2250000.00,0,1050000.00,200000.00,374000.00,4323180.00,1925789.00,200000.00,0.0
7,应收账款,2513780034.20,2810150875.79,2691291158.67,2360584012.50,2618513678.88,2612804662.89,2422212801.17,2125662964.04,2310155573.05,2300693257.84,2384402576.04,2143042693.07,2294685678.80,2124089273.10,2064648130.70,1970543512.19,1916757686.64,1913949823.24,1873804509.39,1838479722.36,1887029654.09,1757846834.80,1645596106.34,1417891528.57,1466929380.32,1444373005.20,1213695680.29,1164661877.85,1121498535.48,1048223568.73,939025551.28,809826631.10,722808675.89,744928123.61,748344350.61,677374130.33,677082988.77,720830394.04,614485623.26,605265167.05,615946074.60,644519240.14,592978746.75,515880630.94,505156721.02,606196570.44,540507518.06,423187660.58,380692879.73,428775371.32,365549554.33,285195556.28,249957339.23,301498074.07,259839574.56,228490068.14,207271060.02,218433144.85,207208812.84,187132985.02,176219548.54,62324170.52,53315336.22,39431051.07,33016092.86,33180456.72,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
