,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,3087728013.94,2716649623.97,1618297376.00,1938847377.33,2660494271.47,2408618586.62,1488019875.00,1944752077.30,2212424842.20,1899973585.26,1292275350.27,1678002604.32,2777643496.45,2247393269.74,1718880579.29,1743930591.04,2350312153.95,2499007070.46,1914367729.23,1732146995.18,2716507767.14,2307406753.60,1534288003.95,1609157175.26,2033647038.59,2293470203.72,1477904149.85,1387328564.41,2276455047.71,2473803293.59,1756379564.54,1437739987.63,2401164735.87,1758735288.47,1621582899.39,1516375960.51,2232415191.77,1885376779.24,1295463217.71,1042269671.22,952532711.32,823560672.61,1128219676.43,871346043.14,1110034678.51,713679055.78,838903963.23,1244499423.11,926763607.79,949244192.46,747829703.07,443216059.11,693509632.89,672987956.40,629060825.52,468725865.90,708748552.99,703243596.49,531681796.74,585766491.93,784041184.58,823038940.35,796034478.28,877672182.33,1211607912.41,1041863321.55,869836842.24,892985871.04,576690583.53,513043611.90,528185290.17,545039021.57,501915597.64,756229087.31,1339933988.78,87768744.40,521138062.13,511963191.79,54140053.50,203238453.62,0,13770778.07,3169504.72,293325.24,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308100.00,308100.00,308100.00,308100.00,308100.00,308100.00,308100.00,308100.00,0,308100.00,0,783000.00,3000000.00,0,0,234590.00,252492265.00,152746355.00,100000000.00,100000000.00,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,267715865.84,258050190.31,247235693.93,244966265.32,217878740.42,259825553.88,273545071.06,177552243.67,0,257323575.60,262483132.22,203127042.14,0,166218355.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,700000.00,2300000.00,13045390.43,56445390.43,300000.00,4300000.00,5050000.00,5333994.95,0,20000.00,3700900.00,9898900.00,0,100000.00,10990000.00,18807277.99,0,9348400.00,24789720.05,23632191.99,3280125.14,24677488.81,15604211.82,20423288.80,3795575.00,10608011.00,34399180.32,16230000.00,9020127.57,17782468.40,45825000.00,24871748.80,2678750.00,32399750.60,71550109.50,63140910.00,33759689.00,45637374.00,58415699.80,39009620.40,17833950.20,55166594.00,57034481.65,68951706.22,60084355.96,72340013.10,110171745.34,72525733.34,22633681.50,24733458.63,72229860.00,5567979.00,22239391.60,50030355.51,46389196.98,51530201.55,31842242.00,86157781.04,53787302.00,41176684.00,36540761.60,99802985.60,75670361.00,64672952.00,16708600.00,63691660.00,75562793.00,36983358.12,6422898.12,27579320.00,0,400000.00,229400.00,0,0,0,0,0,0,0,0,0.0
7,应收账款,267715865.84,258050190.31,247235693.93,244266265.32,215578740.42,246780163.45,217099680.63,177252243.67,154391181.44,252273575.60,257149137.27,203127042.14,161897357.88,162517455.21,156719938.92,132458378.41,173958847.69,302348001.07,168688736.33,135080329.24,150290044.13,156451362.50,129591734.34,123187731.20,129692269.29,114798904.48,137052288.76,122123799.38,142938201.06,124449626.20,117261111.47,121982252.71,102656074.61,130835025.87,88275995.94,75108413.82,164548765.56,299524508.78,128569211.79,108432777.60,291336770.92,295148913.19,138734681.15,128756846.68,135565333.65,278247601.54,132413697.53,113197050.14,258382996.10,260044894.30,190585288.98,96342349.93,258147006.82,239882002.80,156926600.28,128696895.76,273610821.01,237501139.45,181146893.15,128709951.30,222293332.25,216032660.24,155080343.85,140362693.05,196444170.37,184548121.92,130653877.03,157785917.36,196268516.47,177144713.74,137010422.89,145540915.96,142606548.06,121634909.47,85837387.60,67370727.62,45809148.55,42609923.22,27415956.08,42926931.74,0,42998193.73,26061650.49,10606477.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
