,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,69186781.03,722437161.30,779564735.31,493740988.01,759854879.98,603807079.20,412035443.76,984374767.54,769243548.17,352458660.72,410184743.85,1776211682.66,2151760.89,4033990.16,4671086.62,2054273.88,1403047.53,1326682.35,2619230.11,3041618.22,3534196.59,4376620.81,5260873.23,5779110.35,4250694.81,7185019.98,5809944.60,6779539.17,5313340.87,6291123.44,4887277.78,6627705.28,2262664.39,1526679.53,352177.32,947127.54,51441.25,51441.25,52242.67,52242.60,52276.74,52276.74,71258.87,51133.68,1040994.02,1059642.06,1500247.48,1538689.27,1974358.92,1830808.47,1959451.22,1789961.37,3163023.73,4889553.37,5274226.84,5207177.70,27790562.22,46089717.88,86741400.39,87268861.62,105023646.53,55478675.38,132230369.55,172446066.14,309263388.15,447184037.10,51281994.01,161314757.39,296190698.69,302980634.96,275214400.00,279560715.74,202250744.60,52316859.42,24192943.44,142007814.98,93504082.29,175657088.04,6893465.61,12172626.11,17483575.21,0.0
3,交易性金融资产,0,0,0,401800000.00,247902746.58,245031212.33,604439945.21,271646630.14,555008819.44,602893150.69,650000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133073.61,141338.08,175473.08,214383.01,163873.22,163873.22,129332.08,104957.73,48271.00,48271.00,48271.00,48271.00,48271.00,48271.00,48271.00,48271.00,48271.00,48271.00,248019.58,250000.00,550000.00,50000.00,351060.00,351060.00,351060.00,50000.00,0,0,0,0,0,0,82800000.00,57800000.00,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1640868948.71,1881181486.44,2169077143.06,2352106989.87,1831113272.48,1707879563.90,1621688797.50,1721670392.86,0,593581421.43,0,771485733.74,3178557.00,1452471.72,156250.00,5047910.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,30000000.00,30000000.00,2900000.00,0,2000000.00,2000000.00,0,0,12631500.00,13631500.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000.00,500000.00,77940318.22,77940318.22,0,9869500.00,0,0,8637300.00,0,0,0,0,0,0,0,858660.50,1150000.00,200000.00,1200000.00,130000.00,2000000.00,0,0.0
7,应收账款,1640868948.71,1881181486.44,2139077143.06,2322106989.87,1828213272.48,1707879563.90,1619688797.50,1719670392.86,529105106.60,593581421.43,630566218.58,757854233.74,3178557.00,1452471.72,156250.00,5047910.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364770.00,0,0,0,680000.00,0,0,0,0,0,0,0,0,0,49614341.04,49614341.04,49614341.04,49624560.46,49614395.89,49614341.04,49620412.18,49614341.04,468646416.13,468658223.80,550791106.04,551073296.46,467127113.20,477190450.29,629740519.95,619146877.97,474006246.32,414583715.99,364657775.02,435205799.10,300381492.92,275524618.39,127318231.99,152766896.94,60982383.04,184586464.52,69382000.00,8825360.70,6992458.76,21802540.28,46866281.49,149122643.95,144432980.42,131210454.46,87554156.45,59397113.78,62917414.99,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
