,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,714582721.75,1510737507.70,1014350061.50,1487805810.65,1283433150.06,2484717963.74,1811497480.24,1348525848.56,753576320.08,724017082.30,641523568.80,833765298.07,621489500.64,560156097.45,681564685.83,779913722.70,424039453.75,1284813182.38,1146604455.67,1150618813.21,949013741.00,945582150.35,912810883.22,974138238.36,687388109.77,994553812.55,1024283759.56,1379102594.15,1102007127.96,1082478634.99,1462504087.24,1716894186.25,1176006948.39,1405305959.06,1965878580.70,2388155191.80,2349796426.05,909098232.82,756786697.47,660073061.08,599058624.52,530907241.13,599992825.63,478613439.09,580481034.13,957655454.24,985362833.85,1187387889.04,497265741.96,748165709.78,770479950.45,833289849.07,797488960.19,332832463.68,410099226.36,613219989.38,365766533.54,400152101.69,455905010.21,324282988.46,346094639.21,474776555.92,620972800.02,327501882.45,323831283.72,446629322.71,196881507.41,215518951.10,217980057.28,269008960.81,375224672.56,59722917.37,37697646.52,0.0
3,交易性金融资产,1293487336.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,34433814.62,1085235180.15,893019607.20,754124970.12,1102518443.38,1327057553.18,1170971528.32,951466664.87,697539282.43,0,473057138.93,0,591155019.95,0,600239037.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,1062068371.50,867048246.17,733510549.17,1079140045.64,1296023448.62,1150591730.72,940326366.52,656166282.63,556868343.45,441726758.03,842400420.36,573883894.23,506751449.21,580231347.48,479721021.58,503496371.27,845364336.75,976994150.23,869365192.01,1108912885.58,1330177955.29,1225802822.72,947978171.73,869602279.66,726726616.95,489704160.28,406647388.29,746726204.55,917577489.00,534829843.77,220671032.49,216709116.54,318260530.40,301961075.18,251394514.40,171923474.98,218677946.61,161723656.99,73041068.33,8131500.00,65921533.69,51010144.18,22805050.30,7324051.96,36855800.18,49396073.51,88727130.34,34236677.26,42269035.76,129092944.61,61242223.36,32258000.70,1682800.00,36423392.57,33745058.31,18715106.53,30215648.76,46479252.51,28049338.04,4530558.90,4053500.00,1561444.20,9712249.88,11391252.03,8451727.50,0,25836277.80,3840000.00,7079000.00,2591587.00,20000.00,1301440.00,0.0
7,应收账款,34433814.62,23166808.65,25971361.03,20614420.95,23378397.74,31034104.56,20379797.60,11140298.35,41372999.80,25469912.46,31330380.90,35773879.21,17271125.72,21331134.08,20007689.88,18471537.74,29720426.26,25934805.34,35356968.05,22060849.02,31993397.60,21383777.53,35109963.89,33748748.01,24736026.81,32694958.69,34529373.25,23155896.70,31164955.28,18872787.20,20737639.79,24567347.75,16181565.27,15893693.47,7907608.33,12621309.33,15075363.28,13783679.29,29990522.74,21401407.06,18167422.62,19760220.96,17288318.71,0,0,0,0,0,45480299.24,0,0,0,0,0,0,1996166.73,0,0,0,0,0,22995.57,23038.81,24452.53,24070.89,1542079.49,3269165.04,4051628.52,6794912.73,9679553.40,7787147.46,8442493.56,10745646.98,0.0
8,应收款项融资,933197888.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,129863511.41,209096800.95,151122709.33,143541982.82,171368629.56,224170892.12,140004638.29,166496652.48,130424854.46,199387088.54,108144015.20,163191879.26,136325673.24,193590229.35,126488377.89,116840452.03,132703036.87,169500142.28,117314571.00,123280480.34,116697721.14,205298610.71,632533906.15,565239782.22,488524457.19,612007091.13,476274741.66,596909896.68,343213405.21,1039908882.98,829597437.34,902630644.44,859943786.27,1461396458.51,1310323603.17,1083702650.02,842853805.02,731417946.82,488277140.43,227651051.51,315082890.29,231419999.52,147573254.06,185450866.02,290915727.35,753626568.12,572655530.57,389140968.70,190484586.39,63766670.13,49388044.06,37612415.83,40795988.83,49974732.28,44544328.76,58815788.51,51274220.79,46743140.26,48098990.78,45082312.13,38626584.88,72905354.20,56038027.34,57295633.44,43343592.14,47434473.02,49891662.20,56422008.36,31518631.74,56890796.29,26812237.08,23448627.96,21411755.87,0.0
10,其他应收款(合计),18800.00,248280.85,445063.66,470445.36,638341.97,999075.26,806741.15,654062.72,585442.65,0,844035.67,0,583531.39,0,605289.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
