,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19911231,19901231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,6231575828.19,7335158246.38,6682083084.21,4736283586.92,4334725602.54,4527765391.48,5307564757.94,5519433456.06,4947005457.10,5164688244.61,5303365477.44,6324642951.19,10283887037.99,640504438.13,753503040.25,952584367.89,564239173.70,739208705.99,1026717077.30,1208525108.40,346097123.27,471935613.68,686656718.04,981881322.24,530956394.17,910390912.85,825002202.45,985971213.79,240759586.61,229407938.61,316842747.13,702683799.39,287804309.37,377685678.01,238433312.76,419637962.00,296258865.85,163930323.43,231943852.74,424034239.12,214155244.19,245783229.86,160534492.92,245159904.36,157140160.14,109033831.47,356214217.33,549003118.30,473571269.06,492872051.21,523609164.28,162214972.16,33279347.61,92523150.38,42580680.51,39988466.70,55482498.79,37503518.84,63700356.52,50787886.82,30872143.28,52581746.44,52963171.48,31779774.12,46827476.41,51425431.68,53933128.93,53110470.86,30491400.40,37654977.62,70600728.35,81299864.34,54482811.40,77372252.92,87848536.12,111241144.29,20588172.22,15248767.67,8710057.38,18604793.65,0,4163958.06,0,2150173.36,0,938000.00,49643347.57,49412000.00,0,0,0,0.0
3,交易性金融资产,14457802202.06,14350661198.38,15959383071.31,9787176006.26,10647442488.00,10035824738.88,9392839745.06,9273344072.57,7759886010.77,6865939433.10,5500378996.57,1205788142.01,682136247.50,20920.00,0,0,0,274720.00,114622.90,1386.50,90060621.60,96696380.00,118569999.60,35423512.30,0,0,0,0,0,30100.00,429872.00,339058.25,278857.50,263493.00,229505580.71,205929961.38,923080.00,1028635.00,1203190.00,1150170.00,14191550.00,14909149.04,18608400.00,16412068.59,25963511.24,28504940.28,42428323.60,72053608.32,67734183.20,15653370.00,453500.00,832720.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90501718.65,84285498.99,0,132501000.40,0,88364124.28,0,132675000.00,0,0,0,0,0,0.0
4,衍生金融资产,0,4085830.00,4562285.00,8908823.52,3684773.00,23968772.79,19643507.16,0,0,0,4072227.00,2485250.68,532289.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,468917004.34,113687883.80,559376623.26,331995675.23,358459083.73,345184682.13,284572855.19,228304123.39,0,188670916.00,0,197555172.72,118240545.07,121620145.07,0,72051928.49,84563250.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,21633071.44,9932719.06,14411613.83,7811613.83,13678213.78,11736585.72,12486784.75,21504035.00,30700426.65,12322306.47,15998480.73,15267632.73,40946388.86,42297413.01,18883418.68,15559374.71,9721728.35,20777739.62,21666209.30,11018503.83,3187915.33,1434748.00,1747312.00,1735785.70,3922268.00,385400.00,510320.00,2160396.10,1349388.00,5619736.08,2220000.00,4432237.16,800000.00,4716450.00,998750.00,0,970000.00,825000.00,602400.00,1250000.00,60000.00,1500000.00,5000000.00,680000.00,2420937.00,2460646.10,2887481.00,3019088.96,5032008.04,4457212.95,2000000.00,441500.00,1350289.39,1775289.39,350289.39,1936880.00,1300000.00,0,0,34000.00,770000.00,450000.00,1145000.00,1175000.00,783500.00,0,500000.00,0,940000.00,1433000.00,1493000.00,1146751.00,3444400.00,410000.00,670000.00,100000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,447283932.90,103755164.74,544965009.43,324184061.40,344780869.95,333448096.41,272086070.44,206800088.39,163962178.87,176348609.53,53719853.32,182287539.99,77294156.21,79322732.06,46886766.32,56492553.78,74841522.02,84093501.66,74530003.74,85695186.64,78493053.08,50762658.42,53035444.39,61085785.81,43510471.44,37285932.89,44555458.64,46726462.83,33417763.53,21174964.95,31272612.74,29970770.65,32694172.35,36748339.81,39170951.77,25514106.74,26105495.52,33300825.30,43557698.41,60615238.12,38455076.48,37603337.02,34458373.17,28143688.15,23803319.98,20608923.66,33625235.47,26674186.23,26140240.54,26724846.34,39738133.05,45891247.41,52753450.62,51241634.88,65160898.31,69120437.77,53519156.05,86998691.39,89429640.60,87083627.88,71003694.36,83651658.64,163955865.30,158488680.25,137955149.34,141151266.99,154138292.61,152781609.89,143943953.16,141153200.31,151996020.60,153627107.27,135397074.85,144760584.54,161129119.14,155762136.24,159743887.15,172347807.44,161928996.07,140208240.81,0,78025670.13,0,52000232.17,0,0,45320022.71,0,0,0,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
