,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,195733886.97,358684347.31,378228966.98,280334000.82,271908821.18,490553616.87,335069749.64,502706390.32,461347034.55,666399873.09,543699452.02,807895747.51,551746189.25,368540230.15,115296493.36,183297225.05,134185078.18,141475279.89,293966619.25,257871782.16,305149698.03,603082892.31,564571236.42,684666011.89,955882033.58,349090344.90,524252758.26,314452832.20,617609905.15,512954332.24,831717008.07,986480931.27,733616789.28,590810467.63,417672019.57,269951309.73,482814025.46,166689206.80,194968752.14,211961095.02,311472563.49,481331004.92,605973119.00,469632936.42,151981668.51,263593148.45,306390223.72,436115277.70,252156615.45,342495908.86,444597121.04,424146900.83,247232708.67,203152434.79,139503397.26,109742411.15,178980583.95,157938265.33,216570205.90,190879515.63,209617204.77,115871344.80,172280202.95,126366940.67,85479920.59,97097268.49,260572774.11,317715937.42,370806198.03,289856590.05,302710666.66,237536214.19,265663378.71,123035671.11,287255467.24,70233174.74,140917272.69,125353568.00,19874505.80,41018620.66,44655109.72,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,38943531.19,40594987.05,44924003.35,44822714.06,47125944.50,49614138.00,43285759.13,47231637.67,49473213.76,41092626.54,40674257.72,34627726.53,30835984.66,50766127.41,33925670.75,40751860.01,74762208.61,71154164.56,59056699.88,35469876.17,2000000.00,0,0,10000000.00,9360000.00,8990000.00,8520000.00,59420000.00,59580000.00,10000000.00,9790000.00,0,15279921.80,13247405.73,2737500.00,10000000.00,0,0,0,0,8000.00,8000.00,8000.00,55000000.00,55000000.00,30000000.00,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,432264602.11,452261974.09,469450368.51,404631438.79,376784566.44,341140854.23,343226130.40,311712437.95,379999495.73,0,381374196.89,348323113.54,380781573.51,0,383710066.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,226653041.36,262664226.46,283893512.05,72451842.92,79868816.76,84539525.09,141058647.64,99108142.45,97747860.87,34639106.86,72373090.67,25835946.28,18164434.22,73165000.00,83890900.00,102676388.00,114041175.23,53644000.00,22660422.70,127663422.70,122703954.84,105715976.80,121716601.53,107944483.33,74565065.13,6282060.21,5585499.50,64722500.00,85097755.00,16269318.20,21319083.38,13957293.00,5925000.00,28836103.12,22586974.53,4238838.63,6806904.87,6933007.56,3007358.57,3172171.98,1282909.91,2003379.77,3310221.95,448351.95,11225879.24,22791555.60,15500252.15,17022021.85,13914625.42,28284025.88,34384288.88,70005605.82,67212196.98,22245342.71,32893467.17,35073551.33,43313108.90,31029543.59,22422098.32,60602415.36,62077612.62,29467129.45,23967941.08,16548229.54,31537492.22,22405309.33,16931123.84,15105927.43,14722887.70,13969751.28,15610078.58,44816699.56,39461109.99,8560055.01,12873580.00,5643430.00,10972854.00,22937000.00,36918571.19,22396099.16,33717337.07,0.0
7,应收账款,205611560.75,189597747.63,185556856.46,332179595.87,296915749.68,256601329.14,202167482.76,212604295.50,282251634.86,291743293.95,309001106.22,322487167.26,362617139.29,315242438.16,299819166.53,244112589.53,272081308.70,97588783.24,113398677.58,72110730.52,84443299.77,85431610.50,58244468.40,66648428.98,118929586.83,176770414.40,156911563.42,135913223.10,120182403.32,133908159.38,149435112.16,126702742.48,115059152.57,151955892.74,123830052.75,134123866.37,108538274.66,81487650.76,73571606.01,66923181.42,88961002.06,88542166.24,82113652.74,66791238.68,63318635.73,60999955.12,50370140.67,54585287.55,54607562.02,68326437.78,69706529.25,66536925.47,65113562.09,75966138.37,66821894.61,57466133.81,59630210.37,68087356.87,31273960.49,30590371.63,36007846.24,40940161.52,45250491.57,82712620.12,63594898.04,59221151.39,39807259.08,30146979.07,32920362.56,28407020.99,39824942.67,39814852.45,30063864.55,34802919.28,24539577.69,192708297.50,221841199.44,192848308.55,145213543.69,111475974.13,117898348.47,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
