,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,14711547794.94,14909861649.72,17082030941.38,15600497003.99,20263495212.18,19496772028.23,17712213838.86,16086461933.82,16090287629.45,18963108431.92,16614584489.58,17490233684.53,5857823408.65,879304361.82,901128889.97,880239367.68,777818187.91,854050030.84,1285270271.25,1242639292.79,1341702270.29,977846835.49,604434055.96,595553649.11,835135921.23,887464486.28,572616025.97,517401741.89,375087601.39,293782775.01,269207552.80,305048735.70,305467305.22,288129918.92,78903836.82,118512635.21,61456526.00,37382984.64,17011672.31,40312263.16,21280248.64,3289116.03,5725255.04,18537081.99,4529060.38,5055596.74,16481394.30,17120247.63,9477694.44,25796766.89,13756088.21,19245487.33,17843994.12,14098367.39,13949946.07,11830099.07,13283765.40,13131118.08,17415773.56,15513516.64,49537121.72,106935945.74,122435215.28,237821607.61,152435190.63,143822141.40,193760001.35,238956551.95,174862102.30,35130683.18,83134838.33,73982745.64,7554750.97,0.0
3,交易性金融资产,283170.00,283170.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2120500.00,2051250.00,2360159.85,2360159.85,2500000.00,10000000.00,10000000.00,10600000.00,600000.00,300000.00,754502.07,1408621.50,2500000.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,4395777739.62,3848420765.33,3780218480.05,3781566629.94,2419772492.08,2371300896.10,2621318149.15,2629971457.03,0,0,0,2081722182.12,2102211076.49,208393985.01,107626256.03,0,99579869.54,0,53382626.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,10200000.00,14000000.00,10000000.00,10000000.00,1173786.41,1173786.41,1585436.89,1002912.62,582524.27,300000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10058.29,3341.51,4649.70,0,4725.52,0,5162.96,0,43238.67,13209.69,11830.49,0,12044.43,8445.93,14732.63,0,0,0,0,0,0,0.0
7,应收账款,4385577739.62,3834420765.33,3770218480.05,3771566629.94,2418598705.67,2370127109.69,2619732712.26,2628968544.41,1824492898.37,1682261451.42,1790501585.79,2081722182.12,2102211076.49,208393985.01,107626256.03,55859183.38,99579869.54,84644414.42,53382626.15,46221619.34,44110461.01,85750611.01,81199637.91,78800822.51,21328953.74,36953881.32,83129042.34,46004864.92,46148021.78,44763669.73,40120179.78,30535014.70,3965723.84,3017836.86,17418946.50,8897634.08,4869591.91,2576939.49,9884152.94,10698519.74,11122944.62,9440473.61,8493434.68,10077726.13,11135422.89,10294679.35,12221453.10,12024286.70,13382868.50,16422252.79,17004868.11,14769809.16,3228393.75,3681401.80,3622883.67,2746944.38,1678990.44,655856.38,1240675.54,1164334.36,3178652.18,2301551.41,9534193.28,1294293.86,528206.02,635164.00,2405886.20,1743905.19,3048590.15,1371466.53,1144578.76,1330420.27,26039012.17,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
