,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19911231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,3612587314.07,3505677597.58,3725708824.54,3772188053.19,3685575104.18,3628569908.38,3614184765.17,3524978658.55,1973408139.56,2017953758.21,1908480194.32,1742172197.62,1761793036.28,1902691486.85,1727282422.92,1707946354.57,897812284.53,738368061.32,816857068.66,889899127.22,844888415.43,719730239.54,922060084.17,513075797.11,295518906.36,256669792.39,250227223.36,408921607.50,301622765.67,228364179.53,349100280.42,469160278.32,221464401.60,323094470.46,298027787.10,492098856.44,483713827.41,454962745.22,493439805.55,510225041.10,461170556.00,424767495.33,394252189.50,296832905.60,326254302.99,319177518.38,337319158.91,283488475.99,235638517.87,237173260.37,167429327.01,200227882.28,166654761.27,193343837.15,162014284.34,160837760.59,196468025.83,164751577.22,130625135.67,161648276.51,77389564.28,90376529.78,72882703.55,106219655.67,41175640.42,65669345.65,46811968.73,69146266.56,64907820.51,44558385.92,64960293.76,59593789.30,33499100.55,16809913.63,42789748.09,109516522.33,100655472.99,91791207.18,97543406.86,98847735.43,85556549.36,0,97267827.95,0,98405994.52,0,161364430.00,0,27564000.71,0,0,0.0
3,交易性金融资产,6556608.16,754154.01,821690.19,727889.94,761658.03,761658.03,866714.31,806682.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7748251.03,8625928.93,10198209.75,11623094.75,11745561.79,9243848.88,7379420.63,4000000.00,4000000.00,5500000.00,5500000.00,5500000.00,5500000.00,5500000.00,5500000.00,5500000.00,5500000.00,5500000.00,5500000.00,5500000.00,5500000.00,2000000.00,5000000.00,5000000.00,0,26000000.00,30000000.00,30000000.00,30000000.00,30000000.00,732347.53,732338.68,543122.08,969506.35,590476.62,725088.11,777314.25,0,1400000.00,0,0,0,43423500.00,0,5000000.00,0,0,0.0
4,衍生金融资产,0,117166.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,2822979291.46,2418226063.77,2203952886.11,2192132344.68,2571533195.08,2553918240.08,2324230430.56,2268440995.43,0,2078658476.16,0,2315970479.80,0,2144474088.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,635359382.14,461612072.14,373081124.71,484542039.06,492445969.94,468033906.37,389158415.37,326509529.04,189303907.02,184115490.34,152226372.53,236750047.99,251617693.27,215790993.20,255347906.44,370906318.10,245553502.77,304402606.74,340704786.27,345278612.24,267249251.45,237416220.07,221462373.50,262909365.85,332151725.09,423486480.01,343943090.96,359907800.29,192907502.58,268242779.18,238945080.03,222687588.45,264575202.80,185042096.91,106423010.87,134204773.68,157879470.09,145434796.00,147272475.25,110335285.87,75622899.99,122446245.46,124992755.63,95613910.00,103882661.00,67460210.92,75066803.17,61873178.70,45610065.81,55692491.22,39115420.00,24253500.00,11999822.76,22995427.20,13295771.00,40047765.00,4878912.00,20575762.24,20829000.00,11958897.20,4901600.00,16919200.00,13944429.00,14882738.00,13075131.45,9727117.00,23245721.00,30414267.18,2230000.00,10804128.00,1012000.00,2129691.00,2190000.00,0,7710281.28,2027800.00,5567900.14,7593741.56,4791241.41,21001102.31,27502208.62,0,18658181.38,0,15723702.52,0,0,0,27054766.62,0,0,0.0
7,应收账款,2187619909.32,1956613991.63,1830871761.40,1707590305.62,2079087225.14,2085884333.71,1935072015.19,1941931466.39,1968326725.55,1894542985.82,1917858799.49,2079220431.81,1913621788.73,1928683095.42,1949692183.61,1959305892.87,2055016230.90,2070805704.11,2067255505.75,2074945417.46,2104877939.04,1982381391.74,1963182435.19,1806374590.51,1793654403.51,1765137623.71,1707367357.73,1470956134.56,1610373136.27,1482171582.01,1421066195.26,1199698780.95,1299740592.70,1218520698.23,1263049926.89,1088221312.88,928076567.73,849186496.62,896254058.57,777592030.88,880739036.73,854851151.65,799381781.01,699854869.40,651877260.19,680605948.09,529170094.11,509306530.12,577867697.37,520997442.08,460478291.69,433304762.29,425610459.62,366213823.09,351297343.79,325589544.25,327096844.13,354157528.00,263500731.45,209180211.28,236469620.84,264500286.77,197902618.25,194519714.25,179827782.37,181828140.29,158364637.72,124717770.71,166764909.70,126634333.53,72559024.82,65482401.41,82004963.13,68510418.43,130739704.49,268580573.51,286606999.01,340133968.20,350247291.83,381203449.55,355801613.51,0,367072887.47,0,318390728.96,0,0,0,205588303.66,0,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
