,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,258753757.88,277917969.44,338082551.65,338469087.47,323778647.19,305775488.01,350926889.65,430460907.29,390353702.73,281909101.80,266265219.71,206699969.58,176077161.99,197658737.83,202826093.74,173787592.94,143188834.92,147726569.98,179643333.71,184609266.19,175359126.89,253559353.28,260608451.43,279537807.94,219323033.10,239978429.13,378870141.06,381971760.71,361814465.51,358963970.60,386717070.92,485367193.62,46672682.27,67197019.99,93561431.07,60121686.47,64902201.70,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,353079098.61,352873486.23,313538571.85,247062646.55,240820587.47,242872768.00,189245166.06,167902708.34,0,205832806.79,0,182138898.45,0,170538861.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,46569305.94,61577490.20,60946727.74,33306294.29,29424037.28,24944549.15,37363834.12,11578258.91,8948133.85,14166295.65,4809215.78,8353126.58,3614432.45,3399858.00,4496149.00,1707560.00,1960000.00,5785584.38,10921816.50,9225800.00,570000.00,10854094.70,9782763.02,17755855.50,16838440.00,20685440.00,11199865.00,9296809.20,150000.00,1825401.00,3257709.50,10286000.00,10844672.66,10131130.60,1750704.64,3360000.00,70000.00,0.0
7,应收账款,306509792.67,291295996.03,252591844.11,213756352.26,211396550.19,217928218.85,151881331.94,156324449.43,172309338.37,191666511.14,153707659.41,173785771.87,161632996.53,167139003.50,143175670.94,123441629.60,71042280.35,78573467.35,84374610.06,75446943.26,63736534.14,59459884.73,56914433.29,60274182.78,65841460.84,69805016.96,62164365.25,75905267.53,71981718.58,67134887.08,53403936.38,41501240.50,36003113.73,29666013.86,28029849.09,30348386.43,31463343.48,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
