,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,380864146.97,303720702.32,304133782.13,310235710.03,307549987.74,218932719.21,220459809.19,249115348.85,244695500.01,190958714.66,196257852.48,245235521.92,241939640.50,180655104.87,88124582.70,118102600.43,108150306.74,70586764.56,69357605.37,88396566.85,99829173.66,63897859.67,66926549.07,124466486.90,141440610.20,43965645.78,55700692.32,62766275.90,58727010.35,52553753.73,34116792.49,62686154.39,25609891.40,71498072.47,74898669.69,72647233.69,58114571.39,55789448.47,63463502.48,87478137.09,100926179.96,105030153.45,96621448.39,93283866.04,90637142.33,99746433.28,42752618.10,65900727.61,45816317.51,66728131.49,82448107.53,77707898.22,114737103.07,98936985.96,95067381.82,401935184.78,383962039.46,454414380.23,460015132.18,434986698.63,420785681.59,393686143.11,371282213.87,398879272.53,342338057.52,405732193.81,907768266.27,838973632.55,735423174.91,733660321.65,695878857.89,700948656.38,356978869.64,134011558.34,312508096.28,57601837.51,87455767.82,135691795.85,96461703.89,73850458.93,0,26707038.56,0,20159794.05,0,11970780.00,0,11275772.92,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113280.00,0,0,0,0,2109478.00,109478.00,117786.00,285014.88,2233958.78,233958.78,257730.06,2257730.06,1200780.00,1200780.00,825320.00,825320.00,1038735.12,1038735.12,745200.00,745200.00,2237091.20,3513290.00,0,0,0,3700000.00,0,0,0,1760636.34,0,5000000.00,0,6105700.00,0,74974409.35,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,13336427.18,16505396.23,18548578.27,18306757.48,16832387.29,17358220.43,20426935.58,18782003.09,0,0,20404257.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1692344.00,2244476.00,2852132.00,3300000.00,500000.00,3660723.00,2900000.00,6257500.00,0,158486.48,621192.00,0,0,0,0,0,0,0,0,0,0,0,100000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,13336427.18,16505396.23,18548578.27,18306757.48,16832387.29,17358220.43,20426935.58,18782003.09,16730438.91,17689697.75,20404257.95,22717272.02,19712727.79,20628441.70,22798393.65,23752085.17,23552472.14,23303103.24,27695197.30,27836398.47,26324405.16,27385792.61,32653152.09,37460822.41,31494109.97,30211412.31,33588342.39,33691697.82,31944276.79,33192700.43,34062025.12,35655918.67,36574601.26,37459940.54,43703353.98,40966276.92,34816458.00,33719985.77,41877471.68,41133791.88,44461574.22,34729992.84,40578755.17,43012145.49,35434046.05,31301481.04,45169665.59,39686251.01,26023225.74,23384184.49,35811580.36,32946749.13,37943223.94,27128171.65,38538521.69,35526039.29,41836954.67,30015195.28,35998363.74,25342945.43,42785366.16,36435232.98,42083069.63,48465701.57,50152565.83,37704751.49,47790978.58,44073490.95,51671948.32,40813855.32,48949034.60,57334897.34,32410584.90,28027110.56,34184943.41,29302140.76,33326726.44,30333299.78,56481580.09,62134045.75,0,746268.58,0,247364.34,0,0,0,382034.17,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
