,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19991231,19981231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,84770633.28,78639432.26,69560219.26,92064573.74,71163102.72,38743725.36,51629326.29,44499539.67,32349431.76,41187503.95,55677453.12,120734427.63,53893153.46,61170032.02,79507034.63,91399957.64,61883575.75,55475864.61,77058056.38,36259810.48,42579698.24,50143345.90,46522140.16,66353572.16,64071745.31,79505837.12,78967910.36,41760437.34,78793050.36,66489215.19,64966044.15,86995284.64,152413212.92,158161189.02,49239481.72,69803675.48,55271349.91,80544908.71,96312018.24,134113812.11,103771582.93,86965289.05,70500704.86,76503402.21,59195617.32,53746771.27,71541764.23,58342551.38,32673176.90,52313681.74,97403655.31,163959287.56,131355571.33,174014781.79,159499801.26,184235369.30,197113572.52,202862243.81,253059604.84,311294474.68,264184373.54,304300389.75,307897816.49,395020052.04,360233962.28,410467772.39,424067649.99,483652519.43,396719152.68,439569664.29,142098001.63,83974861.22,41845293.58,9174241.69,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11780.00,0,0,0,0,0,0,0,295920.00,0,97625.00,1494475.00,20319680.00,22645720.00,0,0,0,0,0,0,0,0,1891995.70,1891995.70,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,110661694.79,132504231.13,136972068.58,115375058.48,117897058.24,160364052.83,131577279.58,118376932.24,0,112868464.47,0,100203793.29,0,170230512.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,50714551.68,69066589.96,62169525.30,42169859.85,47812073.75,66405682.00,53181212.70,39881832.76,35514114.60,32568685.38,24835481.00,27728500.00,47808246.00,42628596.00,37170000.00,22243821.09,29043000.00,25805591.61,22821543.00,34721015.00,16934736.00,35345125.00,32697391.40,29450749.34,38017581.97,25066871.74,43488477.34,43260855.22,27036574.37,32271300.35,20543880.60,23229500.32,39231200.00,50790550.00,50949616.00,42045326.12,29597058.44,30172628.28,18674720.00,11690371.20,9580975.00,15153223.21,10342901.48,8606117.62,13699730.00,32029300.00,32989492.00,23450792.00,32002500.00,55876860.00,50492460.00,19080700.00,16723400.00,33514590.00,23903355.00,19129000.00,26204265.00,24691165.00,20125227.06,7105577.06,6132000.00,15088560.00,13739120.00,2945000.00,0,4602150.00,7319750.00,1717600.00,0,0,2520000.00,0,0,0,0.0
7,应收账款,59947143.11,63437641.17,74802543.28,73205198.63,70084984.49,93958370.83,78396066.88,78495099.48,88715379.72,80299779.09,79394753.63,72475293.29,128440555.73,127601916.40,113302549.64,101764600.71,135151121.89,120366840.43,133630890.48,138756454.75,113537763.50,118395430.91,117527859.15,112331526.75,90707060.10,109589960.77,101298207.70,97452267.83,79754072.30,75428807.26,78552078.07,83553565.70,76664696.65,76520905.98,91214274.31,84870422.64,73962656.87,81702258.65,67672851.45,66739371.93,77344388.15,84287203.38,101393328.26,91543425.91,106724077.27,109017530.79,107862792.37,127610456.23,102786323.09,104638899.78,111095106.02,133824447.13,114385081.92,119055075.67,138525032.70,99010866.26,124264409.76,140093657.50,156638137.61,160984244.82,205276773.39,199877906.95,195684783.50,190447161.64,224985056.92,187166007.79,187194983.99,151258746.19,185154467.03,154636105.98,54857123.29,57385959.82,44803007.07,46657515.58,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
