,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20151231,20141231,20140630,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,22714627.81,39590763.29,18239658.67,64090572.98,26699601.47,31744588.47,66662491.97,39855312.86,15852594.55,36888424.01,27172731.90,70002210.72,31373196.09,43498451.95,25107141.57,39381400.28,48445329.90,44484192.67,26171196.84,57410900.50,34803909.13,0.0
3,交易性金融资产,111333078.56,94146356.17,119836973.32,102717904.11,0,0,0,0,0,0,0,0,0,0,0,68246.66,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,407908188.67,399409155.44,385290366.36,367543092.28,398596646.28,368679750.38,361918330.17,359469649.89,321817125.33,0,291337977.87,0,273852848.24,0,225727694.92,0,0,0,0,0,0,0.0
6,应收票据,47541290.49,83396370.79,94888388.13,86255454.72,81551612.74,92122457.07,83957733.55,90348549.39,74486875.26,65558869.06,74668279.97,72774329.61,62892333.15,62775795.71,61611405.70,37333905.31,61745495.10,46275265.00,55745374.25,3992603.58,6408400.00,0.0
7,应收账款,360366898.18,316012784.65,290401978.23,281287637.56,317045033.54,276557293.31,277960596.62,269121100.50,247330250.07,215666415.91,216669697.90,185902861.28,210960515.09,185414916.62,164116289.22,164980410.00,143192055.68,153374249.85,118524847.57,99466580.48,109225200.67,0.0
8,应收款项融资,48488430.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,4981085.01,5110777.66,4814236.74,4368577.42,4893322.67,8540836.33,12497751.38,18989971.45,10730544.78,8448822.73,10718414.48,11372898.73,13344658.38,14127245.10,11381177.21,10171896.33,5632072.49,3384215.56,2431871.36,4163075.82,6120970.59,0.0
10,其他应收款(合计),4128722.47,117070.00,175470.00,348070.00,567444.70,1084519.45,1963243.24,2676661.57,2649009.40,0,9531237.86,0,190074.52,0,775620.00,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,468504.70,0,1769726.24,2454821.92,2441180.90,2932255.07,3882219.30,0,0,0,0,28291.67,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其他应收款,4128722.47,0,175470.00,0,98940.00,1084519.45,193517.00,221839.65,207828.50,18597795.80,5649018.56,154210.92,190074.52,743970.00,775620.00,993740.00,1134228.41,3439875.03,3627235.00,531050.53,5164143.84,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,存货,190577693.53,210019319.16,216657549.88,209594476.34,209631952.03,205544443.14,187976508.75,150726520.17,142918967.91,141891017.75,168189701.68,162970881.97,151633380.16,137953698.34,143918931.67,104557244.10,89580259.41,70389373.74,64562396.25,46769581.25,40801374.89,0.0
16,划分为持有待售的资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,一年内到期的非流动资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
18,待摊费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,待处理流动资产损益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
20,其他流动资产,3380126.40,0,31836.21,3155376.55,145463194.06,167196370.94,136746217.59,225000000.00,352038000.00,335700000.00,337900000.00,340000000.00,0,8000000.00,1341171.10,11480000.00,0,310579.49,38150000.00,0,2520000.00,0.0
