,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19911231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,365471464.44,189914485.39,258295954.31,631638339.68,181641272.79,223346666.44,241967822.44,255961650.41,218545673.49,205487872.79,249009490.20,358564242.83,122516126.82,145399052.46,124341959.40,148013887.15,161733848.36,180974544.93,170845558.42,267347778.44,205057551.76,342390986.57,247539170.46,258228942.05,247132868.14,310211598.60,425874140.16,373422024.47,642459715.36,519197954.69,573422372.65,437342717.15,467833331.93,587792262.16,92483626.94,60540179.32,64185670.69,77336722.08,108009611.62,110613421.70,75747399.45,110633864.48,43681766.78,22501768.29,54980392.45,31929504.24,19528143.11,20238034.23,41817051.82,74428233.53,57041441.65,41016625.30,23278252.15,25721274.76,32254161.69,32669146.78,24898904.75,47086044.05,24643837.00,34659551.41,29413654.45,45542413.85,41537558.07,53487060.20,81338071.77,95735508.72,83042583.05,78303468.70,63957130.02,54313524.75,56920734.42,68493142.80,37581881.01,88628774.42,24377934.29,45814343.48,40230379.49,51884804.72,26837629.87,43610703.85,0,31108542.01,0,31425968.91,0,34363868.53,0,38256284.48,109522807.26,41954895.66,0.0
3,交易性金融资产,1230712.47,1153309.17,1388099.18,1124927.96,1202331.26,1173950.05,1442281.49,1599668.20,2015065.91,2260176.36,2654933.19,3250938.60,2709115.50,2737496.71,3222557.39,3586352.90,2133750.97,4953811.20,2696214.95,1777695.79,2458844.83,1532585.34,1638369.85,1389288.09,0,0,0,208500.00,7430390.80,9043663.20,10615369.60,14627801.40,32262661.40,17597369.55,330000.00,304500.00,325500.00,349500.00,375000.00,210000.00,202500.00,306000.00,148500.00,102000.00,108000.00,136500.00,232500.00,262500.00,282000.00,225000.00,156500.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615619.84,615619.84,477804.96,251422.24,282175.20,926352.00,0,16820526.12,0,12043957.05,0,8841932.35,0,9998314.62,359400.00,360980.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,523359930.54,618181924.35,415799734.12,474674521.68,66637970.20,65057127.05,65510145.79,77193068.03,0,72042632.44,0,62582867.63,0,68740022.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,491947.52,350756.64,2225280.40,1027635.04,0,0,0,0,0,0,0,0,0,0,0,38922.90,17745.42,97806.91,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000.00,760820.00,0,0,0,87382.57,200000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9860000.00,0,0,0,0,0,0,0,0,0.0
7,应收账款,522867983.02,617831167.71,413574453.72,473646886.64,66637970.20,65057127.05,65510145.79,77193068.03,96155115.51,72042632.44,64840535.90,62582867.63,68764553.52,68740022.82,62275180.25,75948016.12,80816164.41,58268507.85,64826213.41,103147982.43,60272922.61,54066545.98,61805331.07,106664101.14,139263280.47,124048223.48,101034274.97,105402754.63,55681763.68,25811829.87,41008336.69,71769419.01,53924950.30,45930990.59,55554079.71,60924949.75,54393734.28,33794211.66,35439181.91,33079090.43,37279577.67,33705016.84,33851443.46,36498040.88,32543738.87,41780367.75,43568485.80,49396918.23,31596862.61,30626915.37,23115199.59,18921333.17,20131445.44,23545206.63,26668965.45,21927588.58,32681608.46,32068969.14,23480996.37,21817764.12,24583518.96,29315538.53,22348518.10,23381754.16,29562982.65,36672880.85,32661465.15,28814590.10,28158571.76,22473961.79,16597776.02,13104070.81,19706765.96,15540169.39,31970958.65,28541338.47,32419932.34,27663900.64,20870685.02,24149631.67,0,22705542.51,0,34147208.28,0,30866133.81,0,50031907.05,10183663.16,8122354.84,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
