,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1125456662.64,1038625465.23,829509716.65,950691746.55,896646719.87,749538531.36,914968599.68,636643854.22,570184208.96,862717104.55,815038019.29,1393827082.88,1479283642.54,644918147.43,788093190.58,1001089301.55,935241205.20,814662598.87,874167564.37,996110258.05,989718395.60,799866319.49,861415714.44,963691050.33,897675824.22,718880314.18,736404066.66,1068580029.58,985450890.74,666059569.33,926267115.32,836369876.58,690691751.15,525557066.13,547799984.61,730833704.38,711853632.95,696189464.80,879598148.06,1014665749.11,1036582265.88,966941783.77,926365978.09,1041218944.88,927868735.28,977797153.06,1055147688.51,1066927495.63,1098078385.11,859615324.84,1092918925.04,733790442.95,986916364.79,0,742332775.74,975707050.95,928100663.58,608964511.34,900089672.78,848439987.68,903206568.09,771758649.85,825715541.08,1053095202.65,1033027501.98,938510358.40,940313031.83,942780391.19,1167898471.83,936537823.49,842000692.53,929739507.06,1066810030.72,1119267775.06,1017583534.20,630394673.20,506127441.05,442443579.93,551219173.96,647843487.37,574767225.23,0,113533870.20,0,111142474.85,0,95307177.24,0,61129192.67,0.0
3,交易性金融资产,901166682.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79988990.00,51600.00,79036750.00,2608830.00,68916391.00,20320.00,71815937.00,998152.00,4002771.40,3903197.90,3952984.65,3943027.30,3977878.02,4012728.75,4012728.75,4162089.00,4147152.97,4097366.22,4311449.25,4824336.08,5084531.40,38287211.70,0,0,36000.00,121570.00,199260.00,0,0,0,0,0,84262273.16,107217672.71,298811993.55,74736757.24,441767039.61,89125030.41,0,132441413.14,0,27785300.20,0,13685982.80,157660282.80,118148082.80,221219129.74,210625767.86,104685982.80,98108169.06,145647369.60,175647369.60,213622203.10,13622203.10,136732356.36,291899969.05,293272489.50,80192216.33,0,0,0,0,0,0,0,0,0,564000000.00,0,482393461.77,0,97063746.03,0,171537102.24,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,821619747.45,832924042.16,901593895.08,982213059.72,941927209.55,964049240.32,1062015581.47,1051848970.07,824659624.97,0,888868547.69,0,663183797.74,0,738863310.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,109444480.94,117332228.14,135766529.32,135080457.47,107506613.50,57849304.52,67325195.40,92278225.76,68368192.41,46511928.45,26434680.74,48473852.00,67925843.74,95448285.94,102714162.73,145075721.25,202669316.48,211396242.45,264648058.16,287807889.41,250993285.13,273607060.09,231892346.49,179845762.36,154142432.66,157680231.65,150179224.30,160527679.52,175907019.08,137350522.79,118432741.89,120534460.43,120417089.71,99022314.17,95701617.96,82107413.60,79964518.10,62190850.33,55710598.19,46796962.48,54093298.72,20994263.00,37818320.07,23743691.89,38410882.00,32615082.00,29232281.83,32022777.88,34960577.14,15882747.00,11971341.75,12264402.15,11314954.40,0,39390359.20,72582295.37,68212586.02,60920531.41,58317979.61,67782965.35,61012728.22,53516987.20,48004849.26,51891087.47,42187059.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,712175266.51,715591814.02,765827365.76,847132602.25,834420596.05,906199935.80,994690386.07,959570744.31,756291432.56,835008250.20,862433866.95,811126367.75,595257954.00,695807188.07,636149148.03,546891520.46,366401130.72,478956663.92,432554414.97,390948836.87,322951674.45,541387003.89,522173015.03,436743860.20,390216735.62,577282581.88,550624462.21,448804918.42,334006892.19,341954400.31,343673880.56,345056233.66,300223854.32,349290994.42,340328640.68,318845809.48,317185505.67,313439626.84,269399731.55,300366040.53,284367231.84,253920567.20,252596022.99,258389493.70,217936592.58,267331568.72,262917547.32,207417478.30,213517871.04,180812350.78,157357032.77,155949916.20,119766608.43,0,176637626.19,205002362.40,183303637.29,172604419.64,168778269.82,195687103.19,165428414.68,123862735.44,114148076.21,128152429.23,113608735.62,128569554.70,118864921.24,131937680.54,108321700.99,108151739.10,101360693.99,115232659.40,90178579.92,79695536.12,61662410.99,44988160.34,71215408.30,41595791.58,51658687.58,49981413.03,69413324.30,0,74878964.88,0,75731800.85,0,103448950.14,0,71546077.49,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
