42,长期待摊费用,8531322.53,9228715.57,9787310.04,9894506.52,10317818.27,11128162.89,11779315.83,12029783.84,12450094.49,13770011.48,12057693.25,12905608.28,12873778.64,13660909.08,12677162.96,12562313.34,6065448.32,4432051.99,378174.53,743079.38,1059178.49,3197515.02,10012056.07,5694285.77,7693554.71,8815032.53,13840915.78,11907673.13,16210593.20,15612813.71,13238941.75,9513564.43,6515482.55,7295331.25,9662286.64,7891992.64,11396287.91,9185529.11,7432419.50,8472089.19,8583069.70,6253508.30,825747.12,952748.10,696190.70,780830.48,3778711.78,3466422.46,3541927.65,3560435.28,3522821.82,3400016.59,3391566.24,4064145.20,3696256.26,4415977.99,2311413.30,1380955.38,114400.00,3265719.52,1798163.71,210558.49,61875.72,1050000.00,0,0,0,0,0,0,42773.70,52274.70,61775.70,71276.70,90278.70,1754078.36,244976.89,147284.70,166286.70,185288.70,11143324.41,0,0,0,0,0,0,0,0,0,2208649.00,0,0,0,0.0
43,递延所得税资产,61688266.75,60490244.30,62995614.41,59554226.40,60317283.55,54705655.68,57909528.39,57520975.89,58136664.52,59418973.87,61163790.59,56529546.54,56600685.87,58520410.25,51827704.29,50436802.23,43233267.92,40576488.57,36313539.29,36443643.47,33142812.25,43125340.68,31011330.30,32990950.97,32782045.88,32257450.70,41616509.64,58194584.61,50622552.12,41480852.19,40830096.83,33220088.60,44206175.39,42274647.35,48216869.11,46737102.92,38960195.48,33263289.23,47246475.37,48871236.39,39244449.26,36834258.46,39910284.57,40332206.27,41398189.15,41610143.81,63588997.23,56035324.18,60654932.93,58304878.63,26054764.61,26864229.34,23379636.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
44,其他非流动资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44250.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11074303.12,0,5741876.62,0,3471001.17,4204053.59,0,0,378443.00,0,0,0,0,0.0
45,非流动资产合计,468818718.99,474160130.14,480863412.98,483397558.25,488167538.25,488937104.63,501221616.94,506259158.88,514424292.47,523894460.24,532553137.66,532908099.00,540354524.08,548846537.73,553768413.60,554946061.61,547478305.24,548013377.84,548342811.29,553598054.40,549238860.97,1294826564.70,1347692433.67,1349051835.46,1372363753.50,1381513107.85,1403168484.01,1392245786.74,1393439492.40,1367559453.09,1333617083.19,1323544062.46,1334551192.65,1341434251.85,1266283787.32,1259125464.86,1243788879.45,1234378681.85,1190248704.20,1187442455.99,1140950154.13,1132468477.88,1097976212.77,1074549554.96,1042587448.08,1033910555.51,1032710892.16,995898922.77,979485653.13,952387860.19,875254882.42,873323904.86,863769702.41,839796388.83,853679210.39,813537452.53,809060776.80,739558707.74,692492445.44,705317814.28,832375998.07,902741473.67,851544229.03,743203311.94,695696841.44,730310584.27,625384050.18,536151731.02,558595953.24,548600945.04,552114964.42,536910758.25,536569942.45,546559783.51,452708880.74,445383082.15,458435306.49,349816092.01,353936771.93,363800986.88,354579167.84,358607418.83,411952415.54,412542252.99,393401734.11,388848908.49,381522238.29,363510000.00,326424388.00,303577365.00,283500831.00,161077076.00,124270875.00,101452084.00,0.0
46,资产总计,5526990739.69,5547323913.70,5116195807.33,4660613896.30,4553420622.96,4412353888.12,4177818476.53,4104177791.12,4785280264.89,4841397643.83,4664151404.15,4283988047.02,4626115867.08,4810079828.61,4306950346.71,4276036289.70,4185105753.19,4232510144.56,4051383940.42,3775510700.97,3861367322.65,3281726679.66,3354010428.47,3439473920.17,3618663488.55,3701066070.97,3800857352.24,3938910647.96,4000449065.69,4051497624.46,3913658826.30,3976355681.20,3950369443.36,3843849952.11,3853749591.58,3359659710.25,3242211007.17,3321025022.33,3300138081.36,2722296102.83,2833385527.89,2853513978.63,3185719958.87,2793861019.65,2831830897.69,2914562755.32,3349014670.95,2594228472.67,2643717660.22,2680342298.17,2670181329.90,2162494735.88,2313627933.78,2239367308.96,2525441604.81,2208383952.06,2411710534.47,1989115579.67,1866139442.68,2031332153.54,1992324374.98,1868451818.32,2016989758.10,1054337426.88,1063657923.33,1076848530.55,1064749975.04,1012676779.65,915122555.96,929890053.29,974227604.56,997636725.43,954094615.42,960695651.16,981049323.76,989346205.81,915841833.86,709693028.37,679736264.24,672443720.05,682003082.87,667475698.18,670153497.92,646292008.31,655856747.98,634213708.83,660400250.73,607133000.00,609902852.00,507659156.00,416430844.00,292685778.00,272862474.00,263169978.00,0.0
47,流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,短期借款,589000000.00,524000000.00,424000000.00,394000000.00,324000000.00,224000000.00,224000000.00,224000000.00,224000000.00,224000000.00,224000000.00,124000000.00,124000000.00,110000000.00,124000000.00,124000000.00,124000000.00,124000000.00,124000000.00,124000000.00,124000000.00,260000000.00,260000000.00,260000000.00,288000000.00,273000000.00,273000000.00,298200000.00,300300000.00,296640000.00,292340000.00,286000000.00,291000000.00,404000000.00,122000000.00,21000000.00,23000000.00,83000000.00,23000000.00,6000000.00,10000000.00,6000000.00,13800000.00,27800000.00,36800000.00,47800000.00,49999000.00,33000000.00,34800000.00,76800000.00,42800000.00,45050000.00,15375000.00,36500000.00,156405000.00,158280000.00,160280000.00,15000000.00,37800000.00,36800000.00,37800000.00,40800000.00,25000000.00,103090000.00,102490000.00,102490000.00,121081513.51,122340000.00,120540000.00,120340000.00,120690000.00,128790000.00,126490000.00,116440000.00,127838000.00,112388000.00,95711528.67,102250000.00,84410000.00,68410000.00,61060000.00,61860000.00,0,42040000.00,0,30960000.00,0,29710000.00,0,29610000.00,17310000.00,21210000.00,26760000.00,32480000.00,0.0
49,交易性金融负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
50,应付票据及应付账款,2469313474.32,2599310384.79,2358481255.28,2015812963.20,2054258621.22,2091350598.78,1877598996.90,1876905357.12,2332378798.91,2447184614.66,0,2148260892.94,0,2484188683.13,0,2090511840.38,0,0,0,0,0,0,392429428.98,0,0,701666376.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
51,应付票据,1135129714.70,1212708829.19,1007909475.42,732695400.33,0,815195589.25,0,788934765.23,977427372.49,951272926.82,811664762.27,838472290.55,716458887.85,707314220.96,660966131.27,690076945.30,717695307.26,758658524.93,548510694.12,464725778.93,442637089.14,226481280.55,211197711.80,163967308.69,259175616.27,302084001.18,354263803.69,406398781.42,470800291.29,373799423.33,447415385.18,372219829.54,410091985.37,230672658.08,556863606.34,455428935.27,216027224.73,259469384.62,385442085.33,129179628.20,92466665.72,82018356.13,142512789.86,219441701.21,80862320.58,156911910.31,126613000.16,72273273.34,73561003.42,83915053.01,149501966.43,150703224.38,148404842.25,109335946.34,203184678.02,163526924.10,275089249.35,158954457.91,47899438.15,72334069.45,63480437.58,29915307.32,26874873.16,0,0,0,10000000.00,10000000.00,0,0,11000000.00,26000000.00,0,0,0,10000000.00,0,0,0,0,400000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
52,应付账款,1334183759.62,1386601555.60,1350571779.86,1283117562.87,0,1276155009.53,0,1087970591.89,1354951426.42,1495911687.84,1536210235.19,1309788602.39,1537753986.96,1776874462.17,1385476702.63,1400434895.08,1330786869.38,1352240151.42,1447748207.25,1241530017.95,1337641244.83,226519267.57,181231717.18,241715544.15,378691954.53,399582375.32,374824997.57,449590432.37,402849578.15,405501594.57,323906134.22,424507096.09,326595393.20,332628873.27,337469610.03,406752079.80,376169584.16,340233537.81,241230444.62,319854968.27,305586638.93,237202084.96,220605611.66,239485903.37,288723004.15,257879459.80,291591320.80,217598803.58,211908514.80,222696573.54,191741451.91,143237803.43,161415303.59,234945069.65,214617965.79,160842293.72,191521927.88,199619766.38,174469529.67,170762587.14,254155767.44,156701768.93,266373115.71,79046419.80,58644900.22,53454247.81,52547655.26,48107003.55,41962117.37,40359754.35,49533774.52,65236158.45,47099044.65,48766839.01,64399163.67,71834072.10,58000823.86,22795584.28,24671030.55,24049034.78,28979062.25,20966264.89,0,32515931.37,0,38420809.99,0,40479000.00,0,50365693.00,14471703.00,8436389.00,8696505.00,9203531.00,0.0
53,预收款项,24423544.65,24877007.04,25769362.31,23557608.57,16036104.78,20836799.34,27198464.01,32323648.49,27260393.82,30482583.13,31254544.07,43131959.68,18757742.98,22417867.61,13930248.83,27572596.40,38476662.10,80469352.17,26884959.37,59304019.89,110667552.06,39041336.95,37455685.48,34693597.78,30242409.08,32382051.90,82386569.04,70035549.64,87455630.70,130535358.13,111305510.45,188014555.05,378226063.56,327400039.14,429023254.64,130452503.96,224963562.57,380450351.64,428855486.32,97251979.70,120804834.70,390649062.20,665681691.23,44654106.24,41784320.54,121455443.00,460247788.63,51656923.74,135140929.23,209590187.22,455103221.05,47613608.51,106360425.29,73490503.85,282439396.17,48061582.09,92869324.90,58256075.88,202753084.22,54341393.66,52181493.04,28962099.86,59389338.25,49810986.91,46718981.27,47148578.14,25699339.93,34934838.44,37284961.66,42972561.55,14761318.42,21452400.26,47028517.74,46426869.23,21647617.08,58520747.96,18902516.65,30691339.31,16597395.65,27435939.95,25008152.09,27692121.61,0,7218611.38,0,6849998.47,0,0,0,42431791.00,36026689.00,4453041.00,9527482.00,8624236.00,0.0
54,应付手续费及佣金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
55,应付职工薪酬,555274.14,25024689.83,185627.66,235003.56,196343.92,12931477.49,520858.96,441159.76,2737353.06,13506746.73,1761393.78,1667381.37,3185666.59,14945962.36,111034.41,134246.30,83493.49,182323.24,67174.91,72966.89,132720.07,106173690.77,107079715.61,89096087.68,91487717.08,101671342.63,99005517.45,99999163.05,99465074.48,110186714.02,112356469.64,110528984.97,113327479.21,124861639.19,119753792.28,119017858.50,120563933.71,121589194.90,120925266.89,120107098.86,120188159.18,120978317.77,120539214.23,120379533.44,119143198.10,120728064.58,120691385.98,120763238.93,120690962.83,120637460.93,124984336.08,135076597.54,133527890.90,128064133.98,133705668.63,132197580.24,125993761.79,126478874.47,154912128.52,135774502.70,128478770.37,123429595.79,163876417.81,6296105.01,11502672.85,10084733.66,10812864.05,12456893.72,10933859.76,10320489.32,9769505.11,8570536.58,10809716.38,8687472.59,8956008.26,9083303.52,14567054.81,13641182.14,12374131.16,11062223.35,11678293.97,2580013.69,0,2575137.95,0,2768364.01,0,0,0,2730269.00,2665552.00,2189425.00,1827517.00,45419.00,0.0
56,应交税费,27936208.63,45346311.85,45400304.87,36645904.19,38456450.11,13839856.84,28648054.27,11441500.99,23398263.99,32008457.64,37023718.17,22271315.68,62832554.83,73527859.47,62248354.55,58824429.86,67783255.24,51136567.19,45584100.47,42939846.10,49005817.94,23397883.84,25416301.86,34945743.36,54978400.64,101053488.25,70796200.36,78820413.70,114915947.08,188291528.15,137037936.56,145708086.08,182979845.93,190657889.59,177479912.04,130125716.59,142791452.31,96000997.48,95665019.23,77722677.07,80604253.79,49815087.02,57087539.20,34976194.19,29312907.26,36973764.24,38515889.52,21889404.81,59120023.84,36502103.91,22546189.29,17734376.96,40185316.32,29550150.04,40342289.09,30981408.34,35078760.44,38058250.27,37523263.53,19510477.48,17914297.38,9249699.57,26906503.23,30954094.93,23797954.90,35852783.13,36540120.01,23372052.56,29889979.60,27456269.29,39638777.81,30370118.73,23156166.95,21065230.17,38178617.14,25389482.06,29080684.34,11117616.45,11450518.80,11924816.52,13923531.33,6357607.12,0,5158414.25,0,3165141.04,0,6218000.00,0,551894.00,15717000.00,7075912.00,1132048.00,6164457.00,0.0
57,其他应付款(合计),381857762.35,341703877.98,331775786.40,327160412.55,322853226.96,323834048.55,348647687.99,354245252.94,344003983.46,330765060.73,0,263404800.25,0,270001612.52,0,266032093.71,0,0,0,0,0,0,233668993.48,0,0,152178839.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
58,应付利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190752.68,190752.68,190752.68,652012.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810678.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
59,应付股利,0,0,0,0,0,0,0,0,0,0,0,0,289944298.50,0,0,0,0,0,0,0,0,0,0,77125183.40,0,0,0,0,0,0,0,0,0,0,0,27481209.14,27481209.14,27481209.14,27481209.14,27481209.14,27481209.14,27481209.14,27481209.14,99505035.44,27481209.14,27481209.14,39079959.64,48812909.14,10153669.34,10153669.34,29381683.99,29381683.99,37319893.99,37293361.51,37293361.51,47052843.49,13826057.93,13826057.93,13826057.93,13826057.93,8040799.69,8040799.69,8040799.69,1951196.00,1951196.00,1951196.00,1951196.00,1951196.00,11867196.00,11867196.00,11867194.25,12532696.00,12532696.00,12532696.00,29053733.50,13216834.10,0,0,0,0,0,0,0,6007650.00,0,5461500.00,0,0,0,0,0,0,0,0,0.0
60,其他应付款,0,341703877.98,0,327160412.55,0,323834048.55,348647687.99,354245252.94,344003983.46,330765060.73,273374105.86,263404800.25,263523781.83,270001612.52,282578763.07,266032093.71,258729268.54,280909503.02,273977438.88,290111359.10,284706610.92,144249561.74,233668993.48,237381481.52,165306222.26,152178839.43,248009142.46,200662379.39,136260150.62,154290967.36,216274066.61,179302695.08,84328541.01,204328012.65,150723903.70,211012207.43,163605335.61,167654998.01,176183934.65,242739530.09,200080361.47,160918993.88,256088442.41,412423623.37,432522953.58,432803727.56,468996277.20,382353207.08,353360501.47,351091280.28,209000958.73,222904231.89,334674552.13,318859739.05,188915734.32,289490260.81,284446390.48,264816271.02,239100591.79,241936548.55,193323089.40,211924128.08,204115278.18,33386128.41,27980457.20,33656505.55,31955167.89,35322722.15,28029288.26,34610485.36,53368181.57,59565038.82,52605611.92,59797294.65,55867067.08,60927749.04,63197632.66,39170851.00,39114242.85,40573334.01,46054407.48,55542045.01,0,65639115.09,0,56156759.50,0,30890000.00,0,20291933.00,3771644.00,-24881642.00,-20445052.00,7984840.00,0.0
61,预提费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534402.24,2011779.72,2424702.87,682119.95,461213.10,547970.00,411196.00,344452.00,0,0,4548922.62,7503683.27,2657973.33,7890488.35,4014735.15,5439450.88,2716461.99,5985245.87,6692205.50,7208251.23,3766880.07,12322319.93,4097399.35,6023737.87,2184290.52,3902046.65,2810890.52,2676113.04,2184290.52,0,0,0,0,0,0,0,2587496.00,3958980.00,2863766.00,1822393.00,5562916.00,0.0
62,一年内的递延收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
63,应付短期债券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
64,一年内到期的非流动负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19646736.50,19646736.50,19646736.50,24646736.50,24646736.50,24646736.50,24646736.50,24646736.50,24646736.50,24646736.50,24646736.50,24646736.50,24646736.50,39646736.50,39646736.50,39646736.50,39646736.50,39646736.50,39646736.50,39646736.50,39646736.50,39646736.50,39646736.50,39646736.50,39646736.50,131316736.50,131316736.50,131316736.50,131316736.50,18346736.50,22346736.50,52346736.50,58846736.50,18346736.50,20346736.50,24346736.50,38346736.50,54352736.50,43262736.50,84262736.50,84262736.50,34646736.50,32532515.00,62582515.00,62582515.00,61182515.00,61182515.00,21192515.00,26072515.00,22842515.00,22842515.00,25642515.00,37792515.00,22200000.00,21250000.00,30000000.00,30000000.00,41000000.00,41000000.00,31000000.00,31000000.00,0,26000000.00,0,38000000.00,0,0,0,0,0,0,0,0,0.0
65,其他流动负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284700.00,195100.00,99900.00,0,16177.85,224127.80,8900601.01,130778.63,244092.36,547955.59,267406.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35053.83,0,0,0,0,339294.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
66,流动负债合计,3493086264.09,3560262271.49,3185612336.52,2797411892.07,2755800746.99,2686792781.00,2506614062.13,2499356919.30,2953778793.24,3077947462.89,2915288759.34,2602736349.92,3016456919.54,2975081985.09,2529311234.76,2567075206.65,2537554856.01,2647596421.97,2466772575.00,2222683988.86,2348791034.96,1045509757.92,1075696861.91,1158571683.08,1292529056.36,1386598835.21,1526932967.07,1628353456.07,1636693408.82,1683892322.06,1665472991.84,1731118735.99,1811386797.46,1839847861.37,1932960815.53,1540917247.19,1334249038.73,1515526410.10,1538430182.68,1059983827.83,996858859.43,1114709847.60,1543727934.23,1238507933.76,1096376549.85,1241680315.13,1727067536.28,1079888624.92,1138952942.44,1242833843.36,1244461314.98,814596218.79,1029877367.17,1030015918.84,1280739500.35,1056688636.01,1207509197.77,916047543.07,965084120.85,790519148.90,841371858.42,694566592.96,841406159.29,351313725.79,347670518.28,354215723.86,364137865.97,357799658.61,311379257.69,324731803.21,347796306.61,389686294.48,360448422.93,362843601.45,387391110.37,392542085.54,321923379.12,257087141.75,239057555.66,233233853.20,228175733.21,215044548.53,214952892.79,195569834.60,208391396.65,190155801.40,177459425.20,122164000.00,124062185.00,155906947.00,101436847.00,29228109.00,34963582.00,56011886.00,0.0
67,非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,长期借款,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2698354.55,3372900.00,3372900.00,3372900.00,3372900.00,4047400.00,4047400.00,4047400.00,4047400.00,6070900.00,6070900.00,6070900.00,6070900.00,6070900.00,6070900.00,6070900.00,6070900.00,21070900.00,22420000.00,22420000.00,22420000.00,7420000.00,7420000.00,7420000.00,7420000.00,7420000.00,7420000.00,19020000.00,19020000.00,110690000.00,110690000.00,110690000.00,114690000.00,155190000.00,155190000.00,184190000.00,184190000.00,111430000.00,122520000.00,133520000.00,133520000.00,210436000.00,149056000.00,159006000.00,159006000.00,145956000.00,115106000.00,79736000.00,76106000.00,91606000.00,91606000.00,91606000.00,91606000.00,135414738.39,136414738.39,161579076.45,29686110.44,7572192.44,7572192.44,24335992.44,24195992.44,0,36275418.44,0,33590090.00,0,78308000.00,0,100277778.00,94877778.00,64700000.00,59530000.00,35700000.00,0.0
69,应付债券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
70,租赁负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
71,长期应付职工薪酬,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,长期应付款(合计),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
73,长期应付款,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275000.00,275000.00,275000.00,275000.00,275000.00,280000.00,280000.00,280000.00,280000.00,280000.00,280000.00,420000.00,420000.00,2637552.48,58705.93,214051.37,449716.42,758971.17,951171.17,0,0,0,0,0,0,0,0,0,0,0,0,0.0
74,专项应付款,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36593830.89,36593830.89,36593830.89,9796318.18,10134500.00,10134500.00,10134500.00,10134500.00,10473000.00,10473000.00,10473000.00,10473000.00,11150000.00,11150000.00,11150000.00,11150000.00,11150000.00,11150000.00,11550000.00,11150000.00,11250000.00,11150000.00,11150000.00,11150000.00,11150000.00,11150000.00,11150000.00,11150000.00,41089000.00,11150000.00,11150000.00,11150000.00,11150000.00,11150000.00,11200000.00,11300000.00,14879442.54,3119442.54,3119442.54,650000.00,150000.00,0,0,0,330000.00,3360000.00,2960000.00,2960000.00,2960000.00,2960000.00,2600000.00,2600000.00,4557346.55,5357346.55,0,4857346.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
75,预计非流动负债,0,0,0,0,0,0,0,0,0,0,30000000.00,30000000.00,30000000.00,30000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
76,递延所得税负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673785.00,673785.00,147870.00,147870.00,0,0,0,0,0,0,0,0,0,0,2881177.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
77,长期递延收益,138372787.00,139822675.87,141272564.74,142722453.61,144172342.48,145622231.35,147072120.22,148522009.09,149971897.96,151421786.83,152871675.70,154321564.57,155771453.44,157221342.31,159829489.82,160143292.46,160467004.17,161647147.71,126233460.36,127413603.90,128593747.44,39826450.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
78,其他非流动负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40810571.62,41695207.03,42679328.20,43563963.61,44548084.78,45432720.19,46401402.04,47301476.76,48400943.48,49305586.49,50210226.50,51114866.51,50670030.99,49913812.79,49545799.59,49557786.39,65288523.19,48600509.99,48612496.79,48624483.59,26405306.67,26566345.17,8358504.77,5510235.58,998190.48,1008619.05,1019047.62,869000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000.00,0,4857346.55,0,5362346.55,0,0,0,0,0,131639.53,1268332.73,0,523986.80,0,605101.00,0,0,0,356768.00,0,0,0,0,0.0
79,非流动负债合计,138372787.00,139822675.87,141272564.74,142722453.61,144172342.48,145622231.35,147072120.22,148522009.09,149971897.96,151421786.83,182871675.70,184321564.57,185771453.44,187221342.31,159829489.82,160143292.46,160467004.17,161647147.71,162827291.25,164007434.79,165187578.33,83211350.08,54317971.62,55202607.03,56186728.20,57071363.61,59068484.78,59953120.19,60921802.04,61821876.76,65621843.48,66526486.49,67431126.50,68335766.51,67890930.99,67134712.79,67166699.59,66778686.39,97609423.19,82170509.99,82182496.79,82194483.59,44975306.67,45136345.17,26928504.77,24080235.58,49507190.48,19578619.05,31862832.62,31712785.00,121987870.00,121987870.00,121890000.00,125990000.00,170069442.54,158309442.54,187309442.54,184840000.00,111580000.00,122520000.00,133520000.00,133520000.00,213647177.29,148035657.07,162241000.00,162241000.00,149191000.00,118341000.00,82616000.00,78986000.00,97343346.55,97243346.55,96743346.55,96743346.55,141197084.94,142197084.94,164458193.60,30472041.63,7646037.43,8521857.39,26467775.34,26415496.34,36227849.24,36799405.24,31458095.20,34195191.00,77545809.00,78601000.00,92507072.00,100634546.00,94877778.00,64700000.00,59530000.00,35700000.00,0.0
