,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20031231,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2463042435.77,2171129728.03,2546747187.46,1416762574.83,440034420.10,585968081.57,931247390.32,779641360.93,803108925.85,507338270.69,507127583.12,750563840.71,763995193.27,638985853.81,1043515469.25,1041013222.62,726386791.76,694987606.91,614368228.65,620684489.46,1695941501.05,1469306212.97,1603087317.87,1405405891.78,1463287559.13,1221865137.37,1367955509.08,1115082323.65,996333354.52,653623662.95,639302362.80,575335990.87,561789397.58,544414180.05,754714270.61,742027476.29,775568597.95,648133429.66,870331250.71,944929707.47,984170697.75,955566559.46,993601514.65,879905947.85,718818464.83,675051384.39,682557965.45,795355770.86,867881474.48,244656965.03,318970673.58,418412485.28,163017593.27,235900683.24,212657556.76,269118657.66,212228702.92,295419245.86,319772549.12,476895712.43,484855373.61,42751768.76,9557726.15,11862561.01,10867563.64,0.0
3,交易性金融资产,130377922.16,60766273.97,60206465.75,435241736.40,1256709780.02,1001552979.35,1384753551.31,1305530496.83,1055074732.70,1309334947.59,1459981761.87,856988784.08,382778222.22,331868902.78,486430111.11,402218888.89,789513863.02,651688219.18,922053466.31,913655148.86,0,0,0,0,730401.64,353345.33,291482.44,0,0,0,0,0,12025612.00,11321012.00,11474210.00,8520150.00,4340450.00,131198.57,255098.57,24616244.00,20275878.50,9370546.00,2747820.00,2070495.00,0,0,0,0,2065343.00,5338849.50,0,542620.00,0,0,0,0,0,0,0,1677290.00,1303500.00,0,0,3054226.00,1254696.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,2464104532.60,2727677202.12,2619517312.94,2428799092.20,2970354347.72,2262190486.59,2204673162.21,2073334909.82,0,1903010367.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,840597608.05,900363717.89,701179379.24,867232899.96,678812943.86,798021894.81,678723166.23,808990744.72,701777141.90,960682620.84,843520455.60,901753366.25,956676846.02,821772834.15,604773313.11,631241194.11,708261921.31,661472259.65,486320125.68,682514551.64,914518950.00,852149556.67,738445081.88,537786249.24,503500656.21,613026312.47,648366387.92,518829861.12,555375618.74,826777605.61,789318516.43,597403924.49,441311966.49,450511868.64,411014376.37,303725612.86,264509503.38,335919731.39,204513788.36,161648081.34,141968256.62,281667197.92,220051269.35,241678480.20,225814673.53,271726222.43,144590700.42,127756063.40,87130286.68,100888080.50,8631361.28,95258170.56,63732026.76,34924487.30,10596043.48,41925419.44,36908039.65,40563036.72,2057616.00,21531607.95,12784349.33,1846000.00,2318606.98,6959233.53,0.0
7,应收账款,2464104532.60,1887079594.07,1719153595.05,1727619712.96,2103121447.76,1583377542.73,1406651267.40,1394611743.59,1551793666.58,1201233225.87,1157053549.27,1160117826.72,1576892272.33,1271407998.22,1163171116.95,1057146368.61,1745131303.31,1330898287.49,1192307774.10,1004256291.61,1215565996.83,793572490.87,759687633.69,655589352.03,955341922.44,828686898.92,677684867.51,667350323.53,863044798.62,691119589.04,689174657.52,644324794.66,811191851.54,661728242.06,580878344.19,460117095.71,595470448.07,476995435.05,470858645.83,466250441.52,479488365.26,374963199.29,340168506.62,286700424.57,372539306.63,310051278.17,268446960.04,201675604.47,345900235.68,297094009.34,284013567.74,154747563.34,289477993.53,327303156.38,281259052.09,159924988.98,292942431.73,221783653.59,197568430.48,122653367.16,190370342.14,133739817.16,131439320.18,94915424.00,62030299.81,0.0
8,应收款项融资,1314039698.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
