,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20061231,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,161703887.25,165099008.09,74086149.93,108915783.86,180444344.20,148838510.61,61033130.85,244911562.68,242743258.66,217449743.38,177340520.10,299733545.65,278199714.99,202047289.41,221969844.46,385301674.12,170933742.18,141082838.23,184013987.30,123181555.90,275260995.54,286716965.61,276263652.63,391977046.39,165314809.84,140000354.60,158261751.32,141226866.96,237712763.42,170488133.19,195156014.81,246060893.14,282820371.28,207351536.61,235358048.12,222840534.77,298305790.10,287420710.36,240878959.46,256919906.03,296624019.02,280983728.99,302287590.95,289010926.13,309963657.20,299960840.64,295786252.18,302445578.33,309195904.31,301843751.53,96348981.21,86123633.57,54776275.06,37263274.51,0.0
3,交易性金融资产,426140486.68,440100984.65,539739224.95,535986821.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42000000.00,42000000.00,83000000.00,0,60500000.00,80000000.00,40000000.00,0,57000000.00,38000000.00,57000000.00,0,0,60000000.00,40000000.00,15000000.00,15000000.00,0,20000000.00,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,27058910.82,37691358.75,27749844.62,23696067.14,27087198.66,19646815.47,38318223.04,55244271.63,43816814.22,0,44343986.48,0,33687044.72,0,30740427.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,27058910.82,37691358.75,27749844.62,23696067.14,27087198.66,19646815.47,38318223.04,55244271.63,43816814.22,40973477.45,44343986.48,40621421.89,33687044.72,40095491.94,30740427.23,32029130.51,55267917.32,62736911.20,97326340.49,87830163.63,71156603.23,70845288.96,78347125.47,72897462.73,62592569.52,66402677.36,63949841.22,67842271.33,59852806.13,75559748.65,68622628.33,62662180.96,53766449.56,60932251.52,58727649.84,54174537.32,36556775.72,45923191.39,28700730.26,40752454.98,27015450.37,32474349.90,25389659.23,26108533.92,19083426.99,20850292.29,21324608.84,16073605.99,14726906.71,15013978.49,19423242.48,15621532.10,13518261.18,20392624.39,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,19459325.96,8214220.84,7606868.11,4349236.79,3769030.10,9348868.95,8237716.44,7599595.05,8500454.08,37266487.09,26115516.66,18848588.23,13884494.74,34769244.72,27578572.21,12081228.44,5962949.55,21133235.03,19979956.67,11102628.10,7316411.39,2441163.03,2481317.43,2489234.02,13579202.02,10565200.00,9994481.80,11318790.00,252509.85,11026510.06,9781535.40,0,0,0,0,0,0,0,0,0,0,93564.36,93564.36,93564.36,93564.36,90818.60,90818.60,6095179.60,43500.00,0,94360.00,189413.83,678800.00,575856.12,0.0
10,其他应收款(合计),12777930.47,15207969.52,12600287.99,10456384.80,14252168.66,9667914.02,4963409.37,5053392.74,8329307.65,0,58110836.93,0,49263475.25,0,33625450.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2923311.11,3123144.45,3510833.34,952600.60,700000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
