,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20081231,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,360573029.13,466377899.16,725308431.71,789132779.35,689711559.18,735462342.48,871060432.92,1821935167.82,1016691198.55,1418456569.29,1343853656.22,557389179.05,570936467.61,529553629.87,479391067.43,723548741.70,117825869.54,228271748.52,205762227.23,228364950.08,153746705.91,14602570.91,10715084.87,42418327.29,12761108.08,39144749.44,21321356.45,54122546.05,38321114.70,70190763.32,39778689.76,93450674.21,179512468.30,191300366.84,178815596.55,205608853.86,213469557.76,238346614.25,260254380.82,26384685.46,3202539.90,19362901.33,8902627.66,19424731.33,2308435.96,0.0
3,交易性金融资产,480697463.23,531197463.23,480697463.23,480697463.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,456936986.56,494883059.71,601370606.08,643547032.35,744737184.88,753386483.12,848935033.29,644480407.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118558659.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,579600.00,100000.00,5400000.00,5400000.00,2000000.00,2700000.00,3000000.00,1000000.00,7300000.00,5500000.00,5929000.00,0,0,0,0,0,0,0,0,0,0,0,300000.00,0,0,200000.00,200000.00,0,0,250000.00,8000000.00,10000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,456357386.56,494783059.71,595970606.08,638147032.35,742737184.88,750686483.12,845935033.29,643480407.37,656473503.36,883216865.26,749874235.73,408152490.02,443116321.21,394892780.71,451209578.62,416323629.54,122091815.43,121862372.61,124864343.25,86406366.23,80341579.39,55058375.52,75693755.20,115626759.82,118558659.37,135925320.75,112971046.93,96906207.65,153388526.74,141858411.65,147229265.99,147382117.30,136201347.12,117402210.65,91255533.15,78065003.08,73622413.28,74547782.37,67563499.58,59683203.37,59050053.53,53489444.13,56899084.76,34639732.36,23562597.77,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
