,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,738255292.34,1245650109.08,1458443044.79,1527398276.84,1222120076.27,2262961876.81,2327606371.74,2418724062.65,1991728948.51,1603342332.74,1122450595.26,1470025139.03,1038011142.27,982743760.35,1594694985.79,1940547033.54,902939013.27,684865876.35,557701427.54,600649491.44,665837963.08,679275887.10,595312825.02,555949656.95,480180345.05,533595341.48,363548224.61,336096802.17,405981931.87,417782928.95,479477164.00,565817601.71,443395563.65,404889382.35,305143252.71,265504356.13,230730777.87,268295519.28,218733933.36,221951814.63,216717617.23,148197632.10,92671491.93,207876626.98,181540986.67,53897911.78,170469903.50,60234764.34,111003738.77,86580214.03,132812878.62,93144363.65,79352470.79,42277760.65,71749890.88,42986985.46,0,69322692.90,81412112.28,25432829.34,46809913.97,11724252.82,16829211.70,51518209.05,22477253.31,19758381.45,71034868.60,40637672.45,27011642.91,14296761.50,91358024.22,50378155.71,43905977.89,38660507.39,27044433.05,33013140.63,3097774.34,32494038.81,143883941.49,120054691.41,0,14896637.54,3517389.80,11682832.18,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130520.39,130520.39,130520.39,114926.00,0,88015.48,19518217.25,54212193.61,70640784.39,72615224.98,77901888.55,52369621.62,28807095.88,28369198.30,8472424.40,10420730.40,8422029.20,9464469.20,0,8098679.50,6942530.00,7312420.00,1153840.00,0,47386926.64,57386926.64,0,10000000.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1245657004.76,1044921755.00,1114285898.15,1004305264.15,1291113291.12,1134779464.88,1105774075.85,1055442344.71,0,908085321.97,815360853.42,648910710.32,0,560000886.22,0,0,0,235480681.64,280763813.21,0,269757122.01,224002997.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,5975295.20,2564584.24,3391848.90,388805.00,5444051.20,7461734.89,0,0,0,0,0,0,0,0,0,0,0,0,40250000.00,61091438.35,21257295.60,54054822.99,97063116.91,103375581.32,105346937.25,107565143.73,66004179.07,61050000.00,85183418.88,84183418.88,0,100000.00,0,22332.00,21416.00,10972.00,11580.00,41580.00,48650.00,11760.00,0,0,0,0,0,0,0,0,23072.50,83072.50,60000.00,0,0,0,0,100000.00,0,0,0,0,0,236932.00,0,0,0,0,0,300000.00,0,0,0,1100000.00,150000.00,400000.00,1310000.00,450000.00,300000.00,650000.00,793888.00,6749000.00,0,18668171.50,0,0,0.0
7,应收账款,1239681709.56,1042357170.76,1110894049.25,1003916459.15,1285669239.92,1127317729.99,1105774075.85,1055442344.71,998962525.51,908085321.97,815360853.42,648910710.32,645873373.71,560000886.22,456802091.21,360505801.93,374122905.16,235480681.64,240513813.21,163970652.99,248499826.41,169948174.65,264815236.20,182037872.82,221797635.41,181351523.15,203407277.15,151162145.49,149556926.49,122346265.01,203377603.98,125628589.78,165673909.01,118562316.99,143736009.41,81651630.98,92990932.90,72328372.45,109255558.77,75583895.02,11523326.66,7896237.23,9279681.25,56762354.03,15919393.00,13095277.26,13130000.69,18291023.47,13536254.56,12370826.32,21217341.32,15972309.60,11088174.25,13158653.56,54035896.70,38529258.25,0,27220224.28,9396234.57,22533183.60,30848646.45,28564938.78,26187776.27,28630175.47,46584253.20,25002969.58,25690150.17,26804571.32,26282515.80,26016328.62,25155165.77,24296505.86,30657065.51,29599764.10,29707173.33,16757563.06,10144286.44,18308108.05,30761938.17,46544733.48,0,17018644.83,2924478.53,12054317.86,0.0
8,应收款项融资,33064266.97,35380614.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
