,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20131231,20121231,20111231,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,352553038.97,396777267.66,406449288.18,381834148.41,331967803.67,373229255.71,213967172.51,193334959.97,132831453.87,213091071.04,187082915.28,230070847.02,189278890.86,195464125.00,283890415.20,310207992.99,312223882.90,540251881.98,557611301.57,557000158.50,552874249.85,104574178.14,91348063.34,105400002.15,84673439.53,59409698.07,14044254.07,0.0
3,交易性金融资产,169079370.65,43454285.71,23171211.73,171211.73,201833.22,201833.22,212698.15,212698.15,226580.09,226580.09,248035.46,248035.46,274837.93,274837.93,274837.93,274837.93,222483.50,0,0,0,35000000.00,30000000.00,25000000.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,163876993.89,161809443.65,155118229.73,170819656.42,146451295.11,147649425.57,145269399.94,160933133.64,0,143499580.04,0,151109979.48,0,134800229.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118831.30,0,0,1454800.00,0.0
7,应收账款,163876993.89,161809443.65,155118229.73,170819656.42,146451295.11,147649425.57,145269399.94,160933133.64,129442254.93,143499580.04,124720511.52,151109979.48,138556126.08,134800229.23,125994695.05,152231141.95,136851441.48,78085778.43,82433865.65,87680327.29,69966711.67,68370054.33,77690937.09,64716633.34,47047958.78,28753740.10,22066690.50,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,23175317.78,22770385.64,23984374.68,17254151.34,25844954.48,17154911.03,13436207.19,13919934.97,26684666.64,15941560.89,20901582.86,12630143.04,26293023.19,24486541.87,18847344.14,25255781.17,24066027.11,17618948.53,13075399.45,11691997.21,19610057.00,11179191.86,11276639.28,12464322.78,13565208.30,10467899.16,11815419.41,0.0
10,其他应收款(合计),9610384.83,10859190.55,16109250.86,12563864.41,16921425.77,19812776.39,26675242.65,26905161.11,0,36034556.98,0,35590431.27,0,37240064.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,244065.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
