,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1856597148.24,1198758472.70,1140229895.46,1404116786.34,1141253400.25,1374834864.93,1025531097.21,1043631310.55,1566028096.69,1288949991.60,1340620497.95,1809491055.68,1595379778.66,1331604653.11,1416285815.17,1728899305.00,1191954504.10,868050322.46,707234511.10,616973144.64,466933776.01,385964779.11,547856466.38,468633727.19,621755245.58,321445683.21,298854292.85,306286361.78,199937171.35,241501272.60,267751348.42,135651253.44,165891443.99,179637225.94,177102780.38,239199579.87,381413996.56,310625073.22,112413718.50,265476353.95,220185576.74,466501189.06,556368518.59,398070728.27,495340310.10,794757331.94,210959804.37,308513347.42,349599335.36,353053497.52,586229048.28,717585755.75,317654177.17,204392154.18,336327982.93,394611732.60,226380510.25,337828970.76,350781025.68,420778909.70,123878113.26,108410058.14,145513537.29,207157896.18,187173738.15,164755095.62,146679366.65,125159010.34,70873485.11,131724738.79,115658245.88,0,258413345.61,162237747.57,170517254.21,128988662.35,99639226.69,66317305.69,88720408.98,47998287.70,44110372.16,0,24269813.08,88639464.59,39333729.30,12492095.66,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653963.00,653963.00,653963.00,653963.00,653963.00,653963.00,653963.00,653963.00,4000000.00,4000000.00,4000000.00,4000000.00,4000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,41779887.66,547151585.75,560718285.88,575377109.55,558826126.02,557426263.74,897341648.89,820293292.45,976885376.54,0,750119198.93,0,547506766.15,0,395549711.00,0,528572432.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,465381970.63,503727474.48,502549720.33,529886931.85,490078472.53,846330738.27,759729599.75,953300737.96,826296478.16,711747665.74,644559130.46,526417919.39,355781573.37,324483443.91,335849411.98,495091710.90,496823095.26,224674541.19,171827695.77,228971191.93,306601252.02,322188042.86,394645541.47,384960142.92,350721364.72,396106681.32,329129469.07,373975960.32,259572874.82,188828053.31,179073077.48,187753403.28,259910943.99,393467808.92,250363808.37,138502372.62,450537372.01,354981570.13,190530230.77,223342660.23,154455554.98,162507651.92,245549774.74,264433231.85,149552030.72,168446645.53,186493035.09,225162698.67,213463748.90,218316923.82,155328239.36,104261826.50,62932873.09,59199591.18,54866712.35,92916443.91,41672152.11,89517104.61,84303632.74,68239295.31,100143911.39,59349936.80,85835521.70,84048637.49,106159144.33,114365942.52,105225447.12,80595630.24,54661812.66,58249460.00,0,41607503.94,44058417.94,40505585.48,34749780.80,17072304.01,25455060.00,19196947.00,11440219.70,5640000.00,0,0,0,0,0,0.0
7,应收账款,41779887.66,81769615.12,56990811.40,72827389.22,28939194.17,67347791.21,51010910.62,60563692.70,23584638.58,47565782.74,38371533.19,70496735.38,21088846.76,42156225.39,71066267.09,42814616.98,33480721.32,34024069.05,29636714.54,29388319.10,25988724.45,28777867.02,28763023.33,35205947.72,16454988.58,28529831.73,29456692.87,64925532.28,37592663.02,39668041.49,36164731.30,60569272.24,20116253.71,79049853.79,221453582.60,83851147.58,77573561.88,94284267.13,96908279.62,96456443.83,59888438.59,101882893.96,145334183.97,158409986.56,126883277.97,158298595.03,179977775.59,182535583.67,139843655.73,158595491.65,179458123.24,136380759.04,126583389.75,144532081.80,148958189.46,157739675.24,129400528.83,233760393.15,248742303.44,262221862.62,143089541.93,262256824.60,250883351.43,255137054.07,248646878.45,251400929.94,278107074.21,295863293.21,182841081.54,250718367.25,248312553.93,0,266104417.69,326111533.08,271851851.81,395011359.60,414834333.61,390083464.32,347821388.56,326248148.95,223576802.72,0,143903082.49,74367773.87,119243495.09,152421670.12,0.0
8,应收款项融资,663888841.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
