,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1381583023.66,1186939177.79,1053338757.28,910968286.77,635272320.78,719954536.96,1078162445.29,1137248120.10,875591429.94,422721582.73,560036017.88,541267646.87,300467425.91,327474517.42,404608552.73,307947108.65,409977182.19,341169819.13,463911163.32,285755530.13,251775052.93,185749850.39,146211631.35,145032231.10,162608684.07,115718850.83,165322221.17,224079485.38,357062434.57,329108044.26,473148635.21,284068232.62,226972074.49,343912359.37,486232277.00,602713991.31,449980060.04,357652449.12,483483762.65,344436848.60,317110757.58,268226551.52,327031297.90,246611562.03,307116683.03,238140449.00,108076089.24,197622326.88,244608197.19,166533906.06,142332424.72,143569987.67,136482268.48,36750633.22,14352616.73,31933271.29,23134506.73,44444541.64,41413883.03,62899936.44,19315791.69,22701042.88,0,64479537.57,33336247.39,26947277.23,67340521.24,106820556.10,110009113.07,137757321.99,191789521.30,298061662.02,309287515.70,375522977.90,60767788.96,125060211.54,68734209.01,95597970.81,31134001.85,42565859.36,0,97019567.40,0,11503684.52,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,359308689.83,196576346.35,229314495.70,281522598.68,232860286.47,189423451.97,249538760.58,176244353.35,0,127028061.65,0,83272105.86,0,96206978.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,250599678.20,70022950.74,119302303.22,146025492.42,131966114.56,105966095.85,165442673.22,133604036.52,170647080.74,93495375.82,103985351.44,57378045.50,62102010.00,34908605.00,124277980.95,122129332.15,67163111.65,100556938.81,55927219.14,101274632.76,57159192.14,61851138.11,33944907.99,40837667.81,52789322.79,64199814.62,114258131.06,317285549.52,134791540.31,183994485.25,244299409.16,271747335.33,72859960.62,50492883.72,51102861.00,75094024.60,21808120.88,58679780.74,6405599.00,23019469.60,46787821.80,34827509.20,36922418.23,16807816.03,51886809.50,43931119.08,90544000.00,95218468.50,88056700.00,18440000.00,38390000.00,22618000.00,10692635.30,19401491.50,410000.00,14595000.00,6686000.00,19338064.30,26238508.00,44452286.00,28057833.00,22641558.00,44248259.50,62807841.00,37203277.50,14992634.00,26034138.00,48334234.00,28756058.00,28971371.00,11843434.55,29470821.98,2777453.50,39038826.50,11213460.00,17594000.00,7000290.80,40921472.00,21122014.00,87897638.00,0,45185152.00,0,6830000.00,0.0
7,应收账款,108709011.63,126553395.61,110012192.48,135497106.26,100894171.91,83457356.12,84096087.36,42640316.83,9910960.12,33532685.83,26076260.07,25894060.36,26412418.59,61298373.33,35409782.06,32025583.23,60215672.23,57221171.38,46871272.78,42027943.35,60461215.66,56370037.47,51594991.77,31022136.04,56900792.82,57478553.12,55474894.19,54726838.90,44805056.53,42802132.04,36014564.09,18281396.54,42064533.19,33247193.51,58848165.17,36759375.76,57407065.64,46090414.35,82663957.45,67003527.37,70780129.21,65847107.55,50070903.48,31070232.69,57445753.28,56461369.22,75729661.94,42785732.22,84246208.35,68458122.97,84725765.33,40701567.30,49382319.58,59642249.42,64230164.38,40655232.51,39286931.53,48170523.13,53538381.37,32333333.04,43997663.52,52190333.99,66025376.30,49972773.59,71092249.02,84664237.75,105235407.43,101923767.46,84362932.89,78292980.34,101916702.57,62317154.01,104115885.66,108491067.70,95267554.26,80672243.54,75533186.71,99906325.83,82840256.24,84826263.40,0,37974828.64,0,21688945.69,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,23141826.26,85998584.23,78589384.90,40897240.94,26954925.61,46789558.92,48809658.80,88654622.35,2863435.25,2854074.24,1621518.30,1057202.38,989437.23,5316428.88,872455.02,1059857.76,663683.10,686483.11,1799977.42,448126.45,5670685.92,10220130.04,11383630.94,4221660.00,12060170.13,15230394.83,6949029.79,5864979.91,7593412.68,8385227.38,3390213.32,3094890.67,3458361.41,5460047.95,1494140.88,6164689.18,12683390.52,1444951.44,13277509.61,8351893.96,110906702.17,106063196.51,107772903.72,110656421.16,129052867.07,134780641.23,135687266.11,128603997.88,85618626.87,27792682.92,8692988.45,26319698.95,90566077.12,64916874.28,52472904.86,10904802.24,61262030.02,65236620.90,12271840.92,1043835.13,3281912.21,4790272.12,22627903.01,2849130.42,24106877.79,35479153.35,6765895.37,6971303.62,3916373.19,1475848.46,4813276.56,887071.27,2920279.19,1935192.59,570886.57,11052648.32,26555251.92,12330079.47,55608785.72,9960281.21,0,21459547.76,0,23209510.57,0.0
10,其他应收款(合计),45989421.46,44314965.77,48370435.21,41162857.01,43000844.94,69441012.84,21650503.36,10053217.40,0,37758978.08,0,34065513.50,0,26978314.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,67872057.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
