9,应收分保账款,11495000000.00,11756000000.00,10551000000.00,10138000000.00,8683000000.00,10868000000.00,10262000000.00,9108000000.00,7989000000.00,9425000000.00,10041000000.00,14129000000.00,12348000000.00,10046000000.00,9809000000.00,8438000000.00,7977000000.00,8076000000.00,8280000000.00,8283000000.00,7520000000.00,7184000000.00,7240000000.00,7397000000.00,8924000000.00,6806000000.00,5936000000.00,5503000000.00,6109000000.00,4910000000.00,4645000000.00,4505000000.00,4369000000.00,4253000000.00,3983000000.00,3810000000.00,2830000000.00,3437000000.00,3376000000.00,2958000000.00,2483000000.00,2196000000.00,2231000000.00,2181000000.00,2733000000.00,1902000000.00,1967000000.00,2816000000.00,2212000000.00,2053000000.00,2205000000.00,1138000000.00,795000000.00,805000000.00,720000000.00,381000000.00,173000000.00,242859403.00,476988256.00,227000000.00,0,131510000.00,177080000.00,0.0
10,应收分保未到期责任准备金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3259000000.00,2615000000.00,2797000000.00,3048000000.00,2569000000.00,2437000000.00,0,0,0,0,0,0,0,0,0,0,0.0
11,应收分保未决赔款准备金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7174000000.00,0,2700000000.00,2304000000.00,2204000000.00,2058000000.00,1649000000.00,1724000000.00,0,0,0,0,0,0,0,0,0,0,0.0
12,应收分保寿险责任准备金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000.00,6000000.00,6000000.00,7000000.00,6000000.00,0,0,0,0,0,0,0,0,0,0,0,0.0
13,应收分保长期健康险责任准备金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000.00,6000000.00,6000000.00,7000000.00,6000000.00,0,0,0,0,0,0,0,0,0,0,0,0.0
14,保户质押贷款,139326000000.00,132379000000.00,127846000000.00,121311000000.00,111219000000.00,103747000000.00,99230000000.00,93133000000.00,83203000000.00,77705000000.00,73994000000.00,70548000000.00,64634000000.00,61068000000.00,59066000000.00,57028000000.00,52092000000.00,49877000000.00,47573000000.00,43421000000.00,37886000000.00,35081000000.00,33359000000.00,30914000000.00,26107000000.00,23907000000.00,22459000000.00,20437000000.00,18558000000.00,17402000000.00,16519000000.00,15326000000.00,14105000000.00,13031000000.00,11824000000.00,9985000000.00,8431000000.00,7608000000.00,6826000000.00,6028000000.00,5434000000.00,4960000000.00,4485000000.00,4013000000.00,3725000000.00,3458000000.00,2946000000.00,2638000000.00,2411000000.00,2153000000.00,1799000000.00,1553000000.00,1381000000.00,1220000000.00,864000000.00,545000000.00,297000000.00,145731562.00,83389146.00,0,0,0,0,0.0
15,可供出售金融资产,0,0,0,0,0,0,0,0,775098000000.00,733438000000.00,673339000000.00,594634000000.00,537241000000.00,533658000000.00,526380000000.00,504554000000.00,516364000000.00,423371000000.00,449777000000.00,380058000000.00,351435000000.00,295216000000.00,275667000000.00,251747000000.00,230806000000.00,285173000000.00,309399000000.00,304563000000.00,295976000000.00,294597000000.00,318363000000.00,309061000000.00,306691000000.00,291507000000.00,252333000000.00,271487000000.00,242884000000.00,233349000000.00,238236000000.00,246316000000.00,241436000000.00,213977000000.00,212794000000.00,208249000000.00,212236000000.00,189360000000.00,177647000000.00,182089000000.00,178539000000.00,153085000000.00,132443000000.00,100006000000.00,95200000000.00,0,0,0,0,0,0,0,0,0,0,0.0
16,持有至到期投资,2281225000000.00,2241237000000.00,2160246000000.00,2096293000000.00,2075151000000.00,0,0,0,1243768000000.00,1196306000000.00,1150882000000.00,1060741000000.00,1009714000000.00,982953000000.00,967841000000.00,946453000000.00,916669000000.00,871943000000.00,832078000000.00,798763000000.00,783497000000.00,779182000000.00,774696000000.00,757105000000.00,744070000000.00,665360000000.00,615635000000.00,592950000000.00,566009000000.00,517747000000.00,506936000000.00,489179000000.00,480005000000.00,464450000000.00,381596000000.00,358608000000.00,339012000000.00,314317000000.00,273114000000.00,240366000000.00,218598000000.00,178703000000.00,154897000000.00,132725000000.00,126502000000.00,129206000000.00,126397000000.00,127863000000.00,127736000000.00,129090000000.00,130193000000.00,129832000000.00,129250000000.00,166221000000.00,151966000000.00,110479000000.00,65228000000.00,27680912891.00,20300546609.00,0,0,13348770000.00,10777260000.00,0.0
17,长期股权投资,204135000000.00,190192000000.00,176838000000.00,159605000000.00,154895000000.00,144325000000.00,126082000000.00,113292000000.00,86207000000.00,60146000000.00,55025000000.00,52037000000.00,48955000000.00,47354000000.00,46557000000.00,35936000000.00,26858000000.00,23259000000.00,15566000000.00,13397000000.00,12898000000.00,12049000000.00,12376000000.00,12089000000.00,18138000000.00,15838000000.00,16038000000.00,15896000000.00,15895000000.00,15360000000.00,14074000000.00,15603000000.00,14623000000.00,15402000000.00,43892000000.00,42835000000.00,42540000000.00,40195000000.00,39903000000.00,13586000000.00,13254000000.00,10777000000.00,9723000000.00,8771000000.00,6025000000.00,5212000000.00,3554000000.00,2963000000.00,2207000000.00,1841000000.00,211000000.00,304000000.00,415000000.00,7896000000.00,3337000000.00,563000000.00,509000000.00,614468939.00,740936745.00,0,0,96860000.00,0,0.0
18,存出资本保证金,12501000000.00,12778000000.00,12553000000.00,12526000000.00,12446000000.00,12252000000.00,13492000000.00,12246000000.00,12250000000.00,12131000000.00,12447000000.00,12128000000.00,12098000000.00,12093000000.00,12093000000.00,12093000000.00,12093000000.00,12691000000.00,11989000000.00,11989000000.00,11589000000.00,11589000000.00,10991000000.00,10991000000.00,10961000000.00,10958000000.00,10958000000.00,10958000000.00,10958000000.00,10959000000.00,10966000000.00,10966000000.00,9966000000.00,8966000000.00,8932000000.00,7932000000.00,7932000000.00,7800000000.00,6600000000.00,6600000000.00,6200000000.00,6020000000.00,6020000000.00,5860000000.00,5860000000.00,1560000000.00,1560000000.00,1560000000.00,1560000000.00,1560000000.00,1520000000.00,1520000000.00,1520000000.00,1240000000.00,1240000000.00,1200000000.00,1200000000.00,444000000.00,444000000.00,0,0,0,0,0.0
19,应收款项类投资,0,0,0,0,0,0,0,0,847198000000.00,830013000000.00,849658000000.00,819767000000.00,751990000000.00,739860000000.00,729567000000.00,657076000000.00,582193000000.00,509740000000.00,479823000000.00,444157000000.00,429216000000.00,379927000000.00,341841000000.00,298132000000.00,276332000000.00,269131000000.00,229821000000.00,192682000000.00,136000000000.00,88522000000.00,63396000000.00,47713000000.00,31826000000.00,34988000000.00,12074000000.00,10404000000.00,2284000000.00,2284000000.00,1570000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
20,固定资产,42650000000.00,44341000000.00,43936000000.00,45455000000.00,45371000000.00,43729000000.00,42800000000.00,42592000000.00,43037000000.00,39700000000.00,38472000000.00,35948000000.00,36147000000.00,36288000000.00,34400000000.00,32929000000.00,32291000000.00,29101000000.00,28819000000.00,24147000000.00,26408000000.00,17162000000.00,16832000000.00,16596000000.00,16841000000.00,15575000000.00,15216000000.00,15253000000.00,15673000000.00,15390000000.00,15395000000.00,15332000000.00,14423000000.00,13291000000.00,8071000000.00,7900000000.00,7088000000.00,7212000000.00,8659000000.00,9633000000.00,9742000000.00,8885000000.00,8688000000.00,10564000000.00,7641000000.00,9784000000.00,8223000000.00,7435000000.00,7894000000.00,6782000000.00,6839000000.00,4613000000.00,4552000000.00,6326000000.00,5832000000.00,5493000000.00,5621000000.00,5308359028.00,4476203763.00,4544000000.00,4333770000.00,4344850000.00,1557420000.00,0.0
21,无形资产,27787000000.00,28254000000.00,28632000000.00,29305000000.00,29383000000.00,28747000000.00,34351000000.00,34895000000.00,33428000000.00,33084000000.00,33351000000.00,36565000000.00,36550000000.00,35050000000.00,34196000000.00,29988000000.00,29774000000.00,29599000000.00,29920000000.00,30446000000.00,30794000000.00,31108000000.00,31350000000.00,31708000000.00,32103000000.00,25855000000.00,24991000000.00,25228000000.00,25568000000.00,27778000000.00,28142000000.00,25465000000.00,24251000000.00,24487000000.00,9401000000.00,11226000000.00,9128000000.00,9349000000.00,9019000000.00,11724000000.00,11841000000.00,12748000000.00,12833000000.00,10998000000.00,9500000000.00,9772000000.00,9695000000.00,9053000000.00,3621000000.00,917000000.00,922000000.00,1057000000.00,940000000.00,150000000.00,126000000.00,110000000.00,59000000.00,34828945.00,167117879.00,0,0,0,0,0.0
22,商誉,20927000000.00,20657000000.00,20724000000.00,20533000000.00,20520000000.00,20543000000.00,20513000000.00,20530000000.00,20507000000.00,20267000000.00,20321000000.00,20268000000.00,20639000000.00,22345000000.00,21337000000.00,13912000000.00,12460000000.00,12471000000.00,12017000000.00,12037000000.00,12037000000.00,12005000000.00,11791000000.00,11791000000.00,11791000000.00,11769000000.00,11769000000.00,11769000000.00,11769000000.00,11918000000.00,11702000000.00,12864000000.00,9203000000.00,9241000000.00,619000000.00,619000000.00,619000000.00,658000000.00,658000000.00,914000000.00,914000000.00,1114000000.00,1114000000.00,617000000.00,617000000.00,580000000.00,722000000.00,674000000.00,610000000.00,475000000.00,475000000.00,409000000.00,409000000.00,0,0,0,0,0,0,0,0,0,0,0.0
23,独立账户资产,46131000000.00,43763000000.00,41743000000.00,42563000000.00,36308000000.00,39154000000.00,40596000000.00,42540000000.00,42884000000.00,43165000000.00,41645000000.00,42455000000.00,43790000000.00,43955000000.00,44855000000.00,45225000000.00,53987000000.00,46179000000.00,57006000000.00,54216000000.00,47250000000.00,44308000000.00,40744000000.00,39418000000.00,39603000000.00,41050000000.00,38372000000.00,37539000000.00,36241000000.00,35120000000.00,37434000000.00,37286000000.00,37452000000.00,37443000000.00,40731000000.00,43356000000.00,44278000000.00,44140000000.00,41675000000.00,46001000000.00,46922000000.00,0,0,0,0,0,0,0,0,0,0,0,0,20216000000.00,15898000000.00,12903000000.00,10059000000.00,8005942452.00,4979034563.00,0,0,0,0,0.0
24,递延所得税资产,50301000000.00,51502000000.00,49313000000.00,46248000000.00,45187000000.00,46752000000.00,44210000000.00,42880000000.00,40141000000.00,37061000000.00,34623000000.00,30820000000.00,28292000000.00,23209000000.00,20365000000.00,17551000000.00,15663000000.00,17320000000.00,16440000000.00,13618000000.00,12354000000.00,16118000000.00,15160000000.00,14970000000.00,15253000000.00,10443000000.00,10858000000.00,9691000000.00,10680000000.00,13784000000.00,13149000000.00,12359000000.00,13383000000.00,15028000000.00,7691000000.00,6326000000.00,6496000000.00,5798000000.00,6895000000.00,6313000000.00,7001000000.00,6163000000.00,5920000000.00,7254000000.00,7767000000.00,6885000000.00,4022000000.00,680000000.00,87000000.00,447000000.00,592000000.00,852000000.00,888000000.00,80000000.00,20000000.00,12000000.00,22000000.00,51471799.00,85567416.00,0,0,232460000.00,194060000.00,0.0
25,投资性房地产,54467000000.00,49523000000.00,48541000000.00,47410000000.00,46789000000.00,47600000000.00,47341000000.00,47029000000.00,47154000000.00,47235000000.00,47007000000.00,42822000000.00,42396000000.00,36009000000.00,33429000000.00,30624000000.00,27509000000.00,24602000000.00,20785000000.00,20495000000.00,17371000000.00,17924000000.00,18331000000.00,18029000000.00,18264000000.00,18739000000.00,16012000000.00,14920000000.00,15049000000.00,11614000000.00,10055000000.00,9360000000.00,9206000000.00,9106000000.00,8503000000.00,8624000000.00,9021000000.00,8551000000.00,6793000000.00,6862000000.00,6549000000.00,6726000000.00,7224000000.00,6798000000.00,6551000000.00,3659000000.00,3843000000.00,3835000000.00,4051000000.00,3731000000.00,3789000000.00,3513000000.00,1660000000.00,0,0,0,0,0,0,0,0,0,0,0.0
26,定期存款,216810000000.00,193797000000.00,193708000000.00,200214000000.00,172033000000.00,151540000000.00,156368000000.00,152481000000.00,154077000000.00,155361000000.00,151065000000.00,163680000000.00,189950000000.00,165364000000.00,168645000000.00,170134000000.00,166811000000.00,187247000000.00,218738000000.00,219398000000.00,209097000000.00,212689000000.00,210407000000.00,208184000000.00,200384000000.00,204330000000.00,211187000000.00,222361000000.00,212110000000.00,211625000000.00,203930000000.00,181580000000.00,152943000000.00,147894000000.00,151983000000.00,134646000000.00,131124000000.00,131848000000.00,99867000000.00,78809000000.00,73605000000.00,85564000000.00,85233000000.00,81453000000.00,83003000000.00,59802000000.00,49178000000.00,48365000000.00,41731000000.00,41043000000.00,50503000000.00,63039000000.00,65416000000.00,0,0,0,0,0,0,0,0,0,0,0.0
27,其他资产,193052000000.00,176734000000.00,198566000000.00,182172000000.00,152502000000.00,169950000000.00,164795000000.00,178866000000.00,206529000000.00,175634000000.00,190629000000.00,204537000000.00,182588000000.00,167849000000.00,152781000000.00,127781000000.00,117833000000.00,121221000000.00,116509000000.00,110054000000.00,84585000000.00,118799000000.00,104516000000.00,85990000000.00,61300000000.00,38851000000.00,37771000000.00,32644000000.00,22122000000.00,21004000000.00,22185000000.00,16814000000.00,16598000000.00,14083000000.00,27185000000.00,8496000000.00,8383000000.00,7933000000.00,7448000000.00,7573000000.00,5697000000.00,6905000000.00,7700000000.00,6868000000.00,5860000000.00,4836000000.00,4999000000.00,4290000000.00,3216000000.00,3461000000.00,4155000000.00,1624000000.00,4320000000.00,34000000.00,47000000.00,91000000.00,95000000.00,167198634.00,228873563.00,16551000000.00,2359250000.00,79550000.00,4780000.00,0.0
28,资产总计,8222929000000.00,7786963000000.00,7562398000000.00,7412152000000.00,7142960000000.00,6910935000000.00,6851431000000.00,6725766000000.00,6493075000000.00,6168516000000.00,5978688000000.00,5773318000000.00,5576903000000.00,5296564000000.00,5219782000000.00,5006993000000.00,4765159000000.00,4667113000000.00,4632287000000.00,4215240000000.00,4005911000000.00,3859496000000.00,3801225000000.00,3661234000000.00,3360312000000.00,3248769000000.00,3172572000000.00,3110777000000.00,2844266000000.00,2630601000000.00,2644999000000.00,2450973000000.00,2285424000000.00,2189406000000.00,1310064000000.00,1231074000000.00,1171627000000.00,1099102000000.00,1032908000000.00,995482000000.00,935712000000.00,873205000000.00,830220000000.00,750067000000.00,707640000000.00,666385000000.00,643606000000.00,633436000000.00,651104000000.00,623722000000.00,583143000000.00,528302000000.00,463288000000.00,332893000000.00,288104000000.00,238967000000.00,182657000000.00,144756456689.00,95033544735.00,65225000000.00,45036060000.00,30689790000.00,21493560000.00,0.0
29,负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,短期借款,112285000000.00,108744000000.00,101118000000.00,108868000000.00,93627000000.00,93802000000.00,100557000000.00,96935000000.00,90310000000.00,75897000000.00,70657000000.00,58444000000.00,56904000000.00,68410000000.00,56654000000.00,45312000000.00,42610000000.00,75202000000.00,27542000000.00,24566000000.00,20901000000.00,20450000000.00,14217000000.00,10331000000.00,10391000000.00,10276000000.00,7277000000.00,6145000000.00,3566000000.00,3864000000.00,3988000000.00,2981000000.00,2994000000.00,3586000000.00,3305000000.00,3807000000.00,3681000000.00,3643000000.00,3482000000.00,5199000000.00,5011000000.00,4874000000.00,4959000000.00,5900000000.00,3071000000.00,3608000000.00,3819000000.00,3872000000.00,3719000000.00,1358000000.00,557000000.00,535000000.00,527000000.00,800000000.00,0,0,0,316640.00,581542.00,0,0,0,0,0.0
31,拆入资金,26271000000.00,25650000000.00,18736000000.00,22839000000.00,24606000000.00,23432000000.00,25435000000.00,19079000000.00,28024000000.00,47456000000.00,26455000000.00,59513000000.00,52586000000.00,12928000000.00,9993000000.00,9118000000.00,13061000000.00,18414000000.00,20999000000.00,15301000000.00,15119000000.00,17325000000.00,20964000000.00,22691000000.00,25482000000.00,23326000000.00,25898000000.00,23814000000.00,39268000000.00,10180000000.00,7197000000.00,13979000000.00,26279000000.00,9874000000.00,4673000000.00,3844000000.00,4799000000.00,3436000000.00,4424000000.00,1423000000.00,5039000000.00,3373000000.00,2757000000.00,642000000.00,33000000.00,68000000.00,128000000.00,98000000.00,175000000.00,1160000000.00,1871000000.00,804000000.00,992000000.00,79000000.00,0,0,0,0,0,0,0,0,0,0.0
32,交易性金融负债,39458000000.00,47580000000.00,22948000000.00,23761000000.00,16975000000.00,15993000000.00,18709000000.00,15029000000.00,14060000000.00,13867000000.00,17172000000.00,14595000000.00,25883000000.00,20759000000.00,23109000000.00,17178000000.00,8506000000.00,7785000000.00,5627000000.00,5317000000.00,4747000000.00,4512000000.00,4950000000.00,4227000000.00,3692000000.00,3600000000.00,3056000000.00,4180000000.00,1722000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
33,衍生金融负债,24527000000.00,30618000000.00,24607000000.00,19529000000.00,22247000000.00,21521000000.00,19890000000.00,22922000000.00,17950000000.00,6928000000.00,5933000000.00,7255000000.00,8715000000.00,11403000000.00,19828000000.00,10575000000.00,4527000000.00,3224000000.00,3572000000.00,3830000000.00,2770000000.00,3244000000.00,3267000000.00,3502000000.00,2918000000.00,1669000000.00,1318000000.00,988000000.00,952000000.00,717000000.00,734000000.00,434000000.00,732000000.00,541000000.00,10000000.00,12000000.00,15000000.00,20000000.00,12000000.00,10000000.00,10000000.00,20000000.00,21000000.00,243000000.00,265000000.00,189000000.00,120000000.00,236000000.00,189000000.00,384000000.00,356000000.00,167000000.00,178000000.00,0,0,0,0,0,0,0,0,0,0,0.0
34,卖出回购金融资产款,176523000000.00,143016000000.00,125352000000.00,133942000000.00,189028000000.00,101261000000.00,96361000000.00,110168000000.00,133981000000.00,137613000000.00,164278000000.00,96128000000.00,89166000000.00,73518000000.00,100599000000.00,89642000000.00,119236000000.00,84469000000.00,109886000000.00,93188000000.00,99672000000.00,102044000000.00,141567000000.00,106141000000.00,121642000000.00,124580000000.00,188867000000.00,159334000000.00,154977000000.00,97545000000.00,123734000000.00,87861000000.00,99734000000.00,99383000000.00,110478000000.00,97960000000.00,107850000000.00,84088000000.00,57905000000.00,57954000000.00,60364000000.00,41047000000.00,34839000000.00,20599000000.00,41334000000.00,30038000000.00,16936000000.00,11856000000.00,13980000000.00,17914000000.00,22883000000.00,8678000000.00,14573000000.00,3271000000.00,7095000000.00,601000000.00,200000000.00,8312949150.00,3000000000.00,0,0,0,0,0.0
35,预收账款,0,0,0,0,0,3269000000.00,2846000000.00,4798000000.00,9791000000.00,9219000000.00,8091000000.00,6476000000.00,6582000000.00,5458000000.00,2240000000.00,2966000000.00,2704000000.00,2347000000.00,4088000000.00,4905000000.00,5029000000.00,6433000000.00,5615000000.00,5106000000.00,5014000000.00,3774000000.00,4514000000.00,4380000000.00,4331000000.00,3710000000.00,2600000000.00,2901000000.00,3210000000.00,1940000000.00,2157000000.00,1920000000.00,1959000000.00,0,0,782000000.00,693000000.00,1641000000.00,1437000000.00,2130000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
36,预收保费,42473000000.00,17551000000.00,17132000000.00,18681000000.00,47227000000.00,18392000000.00,19439000000.00,18214000000.00,49694000000.00,16719000000.00,16898000000.00,18756000000.00,52239000000.00,11534000000.00,11952000000.00,10824000000.00,34324000000.00,8754000000.00,8453000000.00,7344000000.00,24452000000.00,6417000000.00,5477000000.00,6029000000.00,16058000000.00,5291000000.00,4919000000.00,4493000000.00,11179000000.00,4295000000.00,4015000000.00,4236000000.00,7320000000.00,3419000000.00,3125000000.00,3181000000.00,5075000000.00,2089000000.00,1897000000.00,1835000000.00,3388000000.00,1284000000.00,1302000000.00,1118000000.00,2210000000.00,841000000.00,996000000.00,1120000000.00,2981000000.00,669000000.00,666000000.00,637000000.00,1352000000.00,618000000.00,1880000000.00,1627000000.00,2129000000.00,2604105123.00,1529946983.00,0,0,0,0,0.0
37,应付手续费及佣金,11038000000.00,10333000000.00,11436000000.00,11505000000.00,11195000000.00,11368000000.00,11612000000.00,11204000000.00,9818000000.00,10939000000.00,10146000000.00,11496000000.00,9283000000.00,9275000000.00,8921000000.00,7863000000.00,6673000000.00,6636000000.00,6514000000.00,5749000000.00,4725000000.00,4874000000.00,4381000000.00,4490000000.00,3495000000.00,3639000000.00,3257000000.00,3200000000.00,2701000000.00,2792000000.00,2833000000.00,2901000000.00,2706000000.00,2688000000.00,2743000000.00,2758000000.00,2286000000.00,2465000000.00,2312000000.00,2263000000.00,1422000000.00,1580000000.00,1480000000.00,1407000000.00,1243000000.00,1289000000.00,1387000000.00,1251000000.00,1104000000.00,1185000000.00,1427000000.00,928000000.00,894000000.00,711000000.00,633000000.00,556000000.00,497000000.00,543791849.00,588956537.00,0,0,0,0,0.0
