,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,980974646.83,1052025167.32,1197961129.74,1279549273.38,1240506801.07,1049294997.86,896085469.26,762621169.47,814589991.05,1096248275.48,630010902.71,849079662.17,633469362.57,680760232.31,937591491.15,735385472.88,996711594.83,874806319.95,919457303.70,1040730827.00,923772897.08,979408535.11,804527750.00,674905185.90,777910734.68,731817205.22,670856388.99,627400242.33,745723113.32,551477194.04,610781142.04,215082731.96,412441119.28,554645131.50,818538866.40,1216746772.08,921060398.43,1209388299.68,533593574.39,259338872.77,392981765.80,470132082.80,616665543.08,483491422.43,573401192.51,289603646.11,465952230.58,287724812.73,448603074.86,295076114.69,77835325.07,107511573.47,65674797.75,49300396.23,0,109527804.69,66560163.07,82766278.50,84157742.84,88994794.01,110720422.35,95700813.50,110122868.60,198971323.58,143900772.46,135367536.06,212727457.52,181617896.27,163588603.45,189306319.05,154065330.49,237054217.69,40449751.74,119392486.29,5856122.47,79924542.31,71272252.88,68804277.53,99655171.99,183662178.03,4212646.66,18222105.37,4308278.52,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68207836.05,111339997.80,126150429.11,118709888.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35338804.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,868388783.76,889067591.69,1181489126.79,839985386.60,830930777.41,903786899.29,1002904169.09,837847764.45,0,935679983.72,855934533.77,477912666.80,0,521822027.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,104143869.10,182572587.97,312784897.29,222288025.27,186294115.17,275771866.67,143412932.77,224538793.97,372381086.26,434694823.98,194617268.60,133131394.39,98013929.71,59932801.19,63208425.92,98452307.99,377691934.82,272812392.80,228375291.84,303878866.92,317975295.24,426546656.51,318974729.54,402471719.94,85613476.12,113855083.69,66669589.77,85700633.79,49735798.69,76021063.54,54803729.62,51814382.84,108895930.12,96096049.39,53319824.58,98140675.58,98503287.43,106835153.24,53251532.70,83825462.63,56513275.12,35498882.46,44616704.64,69216199.50,42387166.90,52962677.62,40864999.85,41434485.76,27948018.27,29057200.48,35612290.61,34304943.75,28616730.39,24432243.72,0,32594800.66,25694344.05,30745787.20,31118788.98,36056314.60,46241140.59,38276100.23,39600518.29,39980491.65,31303241.29,32364054.02,920166.00,100000.00,29033468.11,27848409.13,9312000.00,26740129.60,4067500.00,13294850.00,0,100000.00,0,0,0,0,0,0,0,0.0
7,应收账款,764244914.66,706495003.72,868704229.50,617697361.33,644636662.24,628015032.62,859491236.32,613308970.48,604943641.20,500985159.74,661317265.17,344781272.41,446703235.87,461889226.20,483759925.11,482814746.14,578752409.39,700195334.84,596802387.70,750939040.33,702861934.12,842670244.16,734567784.34,560477787.59,858426350.79,746974914.57,638558489.19,495663846.14,591754496.51,467584285.75,412762096.83,357234806.15,425788838.37,411226637.39,325675299.01,254679190.29,206586107.89,178449662.11,196216956.65,145055644.62,196259360.38,182557455.05,142728439.65,127370256.49,228303225.37,160754703.25,171969305.03,120532362.96,153861371.39,119351905.30,139479318.88,136542456.98,142714822.86,113855149.72,0,108392841.88,113220932.24,104579062.52,103077763.89,100907664.25,112497994.28,105004162.60,86528183.41,82276920.69,144890142.27,135979771.55,106142322.75,104494735.53,135369560.85,126908086.50,90354359.85,87904286.47,79792666.66,66609636.84,75428336.28,75921893.11,74937395.62,72172800.59,76670005.44,72202150.91,60078279.95,29687945.54,11298224.23,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
