,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1345744476.73,1136940876.80,1045413535.02,1142140458.97,994264476.67,995171424.43,1035484511.03,1286485529.82,1015522001.98,1319248160.71,1485009037.73,316227259.98,163620763.09,194382037.95,196566189.33,492574111.03,785872873.51,1277263119.99,1696431235.03,3236881061.64,2664652338.51,1341798352.61,1173363733.92,469874427.90,625409503.79,603015670.19,774321495.81,484635833.19,347502198.26,560914595.08,564364044.59,464055909.28,410839786.72,713485301.14,934965722.00,1129798356.84,561533213.22,699155938.64,933059302.16,1029943167.19,381167076.44,596194463.34,763647046.81,617906340.15,462234640.04,555465431.22,302483977.35,350563130.38,356851514.49,394833635.55,552929791.77,579818760.28,1080736846.98,369713937.38,332859892.04,329429152.83,293259398.02,306291788.41,359515476.08,402696337.25,353818828.43,232769051.94,319132947.11,354272618.06,177523090.03,186704165.24,128554802.62,213626810.04,177715351.26,155212247.25,254761570.34,271681949.80,199349384.67,264266921.47,636065725.56,8807011.19,2470255.91,4972563.81,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191225.54,949152.66,771517.14,702944.25,706502.73,728334.49,705829.51,620041.26,657068.70,621195.36,573107.78,604172.36,590226.96,590323.14,615136.33,711022.97,745646.02,747665.70,690249.13,600133.00,762380.50,1294378.29,1519691.22,1560051.29,1221466.02,968733.51,1450386.29,1450386.29,2487357.04,2487357.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000.00,15000000.00,15000000.00,15000000.00,15000000.00,30000000.00,60000000.00,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1842783724.48,2312230347.75,2311840206.81,2291438573.65,1467223541.64,1510923906.82,1416923631.27,1204975509.20,0,1214695129.71,0,1272081982.54,0,358081936.68,0,0,0,0,0,0,888144179.67,0,0,597537003.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,340583730.54,997589227.63,904152157.57,142585463.05,276956553.07,341017987.56,247419392.51,342419454.00,381725670.46,421291352.45,246319116.29,263714852.20,37670847.00,38082497.96,45968479.72,72992480.80,300434987.16,537432032.00,741283709.65,401346964.24,475129475.02,386754807.97,232132047.90,271193500.00,294136156.29,363145103.28,436605838.18,506859197.92,453810995.55,558129835.47,674497182.82,1085818665.35,1351306906.74,959435448.13,833938383.31,841172872.50,970143769.98,797910138.34,444836601.60,435766819.57,784480260.59,570247052.01,569079502.01,733957239.67,1184443965.76,1070564379.43,673281781.08,517930642.84,519764683.24,982547730.84,660191103.32,582381517.71,409897351.46,270076347.52,231210576.00,233486449.29,164443298.42,91534200.33,73771979.20,90526250.00,63496635.34,74476665.00,116550000.00,122609000.00,102163975.41,16333310.00,26305000.00,46700000.00,25281000.00,27184402.25,6700000.00,11046000.00,6850000.00,0,1500000.00,21372800.00,56965885.42,68985430.00,0.0
7,应收账款,1502199993.94,1314641120.12,1407688049.24,2148853110.60,1190266988.57,1169905919.26,1169504238.76,862556055.20,974932408.18,793403777.26,1097241229.11,1008367130.34,314544117.62,319999438.72,405172565.80,392703584.11,496514549.17,555649130.91,487783069.39,306821401.45,413014704.65,419415190.01,480828911.60,326343503.21,309554015.10,268349384.79,306991169.21,313759561.51,546661763.63,447525952.72,725524242.13,403071554.75,294036245.70,297535101.57,338544264.39,268821293.48,295488728.17,363130057.91,356796539.83,355578546.21,369517795.29,470041321.47,557507625.82,507401716.43,375891695.41,165567302.78,253084368.73,171497384.34,230011071.55,207715956.72,301153371.34,276501110.03,387782655.88,507871343.86,382524279.68,407435249.07,389646297.13,471031164.63,433034307.66,359853350.75,313328412.65,362372940.54,362874769.36,309519914.53,433026616.92,461396743.86,429423802.50,418667950.96,493264630.79,507637184.31,471740459.66,478906617.74,533984276.65,526254405.34,611982161.20,546375731.93,293723210.51,222890776.58,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,34789977.66,27535933.57,24144533.47,22195060.05,36024716.52,61779873.02,27122595.08,23647980.51,36790485.02,35622892.60,27736245.75,32993958.48,111111573.68,112425909.38,81333955.37,69494681.37,134864115.04,134769915.01,136560683.07,67069198.85,135740433.63,98563871.21,87417388.44,85963643.26,386909897.37,392159402.28,432115920.83,357499919.25,564354240.32,714903265.21,309946656.51,194030908.76,210839344.63,147448945.21,142207521.88,52375745.23,100699349.40,78652781.50,272680647.43,135509824.14,109282509.62,56529836.58,60462314.49,21803853.12,163062430.50,120697483.20,180357704.94,124930089.88,107171188.32,37941731.18,39225595.37,27448426.40,49842773.66,39676484.78,67131550.59,32453145.01,62471798.50,48679598.42,78588246.36,30270367.64,354057443.26,338030400.65,368791840.98,341013789.17,352901807.19,326746474.69,343666693.88,333121683.40,352905248.82,391890844.42,361506293.72,329575812.91,29525734.32,53380714.44,38583873.39,38812138.90,12682113.29,8887087.82,0.0
10,其他应收款(合计),231547855.27,163128670.00,94689248.70,35582878.74,211579817.13,176586112.35,130185482.23,92949120.39,0,212254783.82,0,113742165.62,0,431576614.14,0,0,0,0,0,0,352991223.36,0,0,876280427.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
