,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,9444485668.00,8411849198.00,8178801444.00,6365973126.00,8594943093.00,9032498382.00,8417565937.00,6728200042.00,6556562871.00,7413753498.00,7618654413.00,7211178987.00,7331479239.00,7402763178.00,6532324432.00,5918845168.00,5943479160.00,5827380461.00,6705552610.00,507161367.00,792080038.00,1154523921.00,669167259.00,501349992.00,370392141.00,373319104.00,416252287.00,510907755.00,259965253.00,746039053.00,359724033.00,845083167.00,449233853.00,178247710.00,974108301.00,159722045.00,96952278.00,86507254.00,118490225.00,139130176.00,88533260.00,221241401.00,98580831.00,153853161.00,126777632.00,147356503.00,136188678.00,120930940.00,115740874.00,104327959.00,158285563.00,140495436.00,162457760.00,185935759.00,158688025.00,147034055.00,139624846.00,162134506.00,171992288.00,179017795.00,202050008.00,257408498.00,185980862.00,222143354.00,140110526.00,40105879.00,0,65121622.00,75717272.00,90424130.00,72118897.07,58117472.00,117427791.41,84127367.00,59148319.78,33174572.00,62336326.00,28256745.00,9782090.00,21403948.00,0,70632348.99,0,21102964.99,0,3972960.00,7385156.52,6713032.74,4688462.45,6653225.28,0.0
3,交易性金融资产,301229247.00,1117153745.00,1300440374.00,387261777.00,977639430.00,117140061.00,101284102.00,105489404.00,110019355.00,0,0,1951267.00,0,0,120660.00,0,3095428.00,6469919.00,23691758.00,3686636.00,6228243.00,0,0,1637030.00,1632400.00,0,0,340700.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48853275.00,0,0,0,0,0,0,30000.00,30000.00,137400.00,137400.00,5054250.00,137400.00,167400.00,0,247500.30,0,260560.00,0,3310560.00,5523908.34,143160.00,151160.00,91160.00,0.0
4,衍生金融资产,42391168.00,41286805.00,39348481.00,47542362.00,61191768.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,4129123665.00,4087489896.00,4120488325.00,4304107516.00,4368124642.00,4594678470.00,4264905350.00,4637643979.00,0,4268770172.00,0,4507940963.00,0,3736389636.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,746896302.00,841627329.00,933397375.00,710399926.00,819265976.00,899788362.00,984288246.00,921383461.00,1078348567.00,1151706102.00,1047431186.00,871597857.00,713228919.00,924317389.00,806588027.00,569748367.00,724654181.00,724829045.00,758312544.00,544506008.00,642068611.00,633044891.00,685127521.00,680366362.00,790097833.00,746157207.00,649899286.00,556183346.00,462255374.00,482408559.00,460042470.00,546463188.00,591148077.00,376736917.00,314553296.00,192635983.00,167180953.00,175041585.00,180727921.00,65939229.00,137079825.00,95525858.00,83098444.00,92225922.00,106384272.00,121137442.00,93170255.00,104192178.00,81056034.00,58089912.00,55947010.00,78944433.00,96857893.00,93275756.00,75014309.00,56448835.00,63181146.00,33760646.00,60497854.00,46607951.00,41551372.00,51926892.00,23950167.00,37638690.00,24577496.00,10077608.00,3000360.00,15886320.00,8470300.00,18835449.00,12911340.17,7456166.00,3675472.47,3333702.00,18721757.05,21754873.00,15884326.00,21748293.00,10523424.00,15947043.00,0,10297036.00,0,3382773.77,0,0,0,0,0,0,0.0
7,应收账款,3382227363.00,3245862567.00,3187090950.00,3593707590.00,3548858666.00,3694890108.00,3280617104.00,3716260518.00,3282077178.00,3117064070.00,2943981474.00,3636343106.00,2929704559.00,2812072247.00,2631031956.00,2762405078.00,2186738432.00,2376259785.00,2390084592.00,2434768393.00,2062271454.00,2203305147.00,2126613605.00,2052982306.00,1931361071.00,2065790957.00,1902961697.00,1743726871.00,1764596348.00,1697740870.00,1576174846.00,1514771398.00,1569810808.00,1525543393.00,1468919645.00,1570234478.00,1372476618.00,1273526847.00,1112908252.00,1169765926.00,998377430.00,987521460.00,733025928.00,765125302.00,772694671.00,836370710.00,735636476.00,780759615.00,725232537.00,742485850.00,660528471.00,602030281.00,579742350.00,553624065.00,493960976.00,432874797.00,415530659.00,440733632.00,372757749.00,332093867.00,361118946.00,367803398.00,366475010.00,300552741.00,299241936.00,273079300.00,261627141.00,245537204.00,250809310.00,258281497.00,188696335.14,207519469.00,231126972.54,197474188.00,186861047.48,190420110.00,196469660.00,194543943.00,193911328.00,161954399.00,0,103428248.46,0,85669623.99,0,0,72748559.85,39811119.27,36413726.00,13746670.21,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
