,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,3107523871.44,2742810644.47,3120574284.80,2616022888.24,1980906213.03,2180230722.69,1452937054.79,1519590846.38,1536228038.60,1307793797.41,1349242428.10,1392108748.13,1371592226.25,1490997993.56,1080142519.88,918654418.16,919166550.08,772161906.40,660843072.67,904166007.74,1188968366.30,1147259749.91,995912077.81,1370333338.35,1794015117.08,2037213479.44,1095640332.64,945552565.81,646510630.75,661546925.55,597433339.07,763224296.95,863098036.88,663782601.65,439023220.77,1330022038.69,715800194.04,574772340.09,473584489.75,491581460.23,496838941.39,476665294.48,349979453.99,322323326.43,421920354.35,519731623.85,362696029.39,278859982.79,366530700.67,536122753.91,522652615.34,392561896.55,376916314.25,310812712.73,294791029.66,228468540.16,197912617.02,197622783.49,119466373.14,233575679.27,188527983.02,295411187.47,252977898.43,182223388.05,249952844.38,244228398.41,299567238.59,45969385.29,15344694.64,10823076.82,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,2604530428.97,2948386898.16,3206096928.07,2590260363.71,2676540443.40,2935235629.00,2570939735.02,2185153846.29,0,2326515399.44,0,1812348973.72,0,1582664206.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,52576111.85,62733736.23,122288857.23,204476207.34,244024119.54,96153339.18,212067552.52,268926452.73,151046366.91,103000018.88,249268324.80,335100014.48,305836455.83,197726204.96,253843508.69,204556864.00,276737114.14,229332427.07,220951458.81,220741557.96,179348554.86,276717694.76,195281034.17,349062730.92,180299385.24,280183356.69,229764073.71,277182101.96,155574599.10,162428061.00,271135064.71,370110395.37,251147852.36,73731187.40,90860439.76,570335306.86,80748208.51,53158248.52,66896863.60,79572441.02,94369860.00,61246732.20,59872092.00,55619630.00,126668079.18,106300755.20,37595433.00,96666212.83,77562782.51,85495870.67,51261533.97,140010800.00,135604801.44,106434070.00,107861370.00,157497018.70,129987352.50,104544970.69,102406900.00,160847000.00,76774074.67,143722400.00,99623276.04,216833300.00,177290000.00,106672169.60,26763630.58,9403250.00,2420000.00,1970000.00,0.0
7,应收账款,2551954317.12,2885653161.93,3083808070.84,2385784156.37,2432516323.86,2839082289.82,2358872182.50,1916227393.56,2192835464.65,2223515380.56,1935823903.18,1477248959.24,1422482595.69,1384938001.05,1227295682.73,1265686417.18,1688839198.10,2008807395.20,1481326096.67,1135085307.11,1762391660.66,1793626785.31,1472268059.07,938501596.46,1508359046.52,2138205650.57,1110760875.39,533895921.83,829292468.77,722948775.02,700854658.88,320966836.68,694296059.44,737716322.89,571171521.59,341030095.80,562727572.55,444536686.30,437125159.90,264651502.07,307618504.36,417996910.96,363766275.82,217678252.19,405783999.23,530743850.73,401767292.93,328150961.67,291513060.20,340325829.71,335499405.09,252055445.09,322095988.46,339991224.41,330492721.99,207508507.19,246248506.53,184698197.38,210223931.35,204459843.40,176486525.50,159618678.27,96699384.09,91724617.31,48378022.53,40690028.81,76975229.28,26445253.94,16053659.39,24516891.83,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,83607707.42,57616855.38,56807302.26,56224609.10,54841652.83,56909383.55,51517182.18,44216498.00,69664777.52,41857710.92,98644941.06,56924028.59,42497754.05,77163335.30,58341782.91,58415453.78,161429086.34,151694701.05,160445824.91,124544598.44,288243065.29,402412184.02,524073669.79,557747843.94,517938200.39,576076939.33,766433030.32,522350288.24,819508035.27,705539206.95,749890872.84,601782539.87,357043856.02,12408572.20,24630335.72,214734483.85,48715879.36,41046562.02,69073284.76,28139662.34,38276446.97,59016935.03,51675960.05,82314651.73,87113660.22,114406305.21,62624135.89,89230431.70,156644720.63,128858827.12,112002098.51,70882293.47,78669898.76,65285642.47,32884845.21,33065316.89,73963499.07,87705815.34,97261739.11,95904572.93,0,33595416.86,162666698.73,128446071.57,14529582.35,11641238.60,5263476.06,7955327.18,4618423.80,6043230.94,0.0
10,其他应收款(合计),70341502.15,97017851.89,65537296.13,75653880.47,68619894.92,64412919.72,69620481.59,31660905.91,0,25802589.95,0,30291341.50,0,31768565.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其他应收款,0,97017851.89,0,75653880.47,68619894.92,64412919.72,69620481.59,31660905.91,29983781.76,25802589.95,36865202.49,30291341.50,37297105.65,31768565.63,45211660.77,32325231.70,67016696.17,33880385.51,30413135.84,31630429.27,52869521.52,46292820.11,40103618.88,31441684.06,64167349.99,55386157.78,39878783.71,33517839.88,32809486.92,31656084.35,13609187.33,26226894.88,22783152.62,6732002.81,3581328.91,16841622.73,2658922.69,1809835.01,4354957.67,2287321.90,3259360.78,4334581.68,4611997.08,3289671.59,8973206.15,1364773.94,4177845.83,8061421.71,6321540.02,6652824.68,19675291.47,15481417.85,19012940.40,16143216.49,16522057.79,11418042.05,5412536.40,11406125.06,10853538.94,9432897.84,6464627.97,4917530.04,6489873.59,4990950.60,7745890.69,5317446.95,4429870.27,2643301.36,1681160.18,6478392.62,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
