,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19911231,19901231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,18081528572.36,19937836952.89,19908667937.49,21640396011.47,21882709090.70,16798928231.86,18096011447.62,19259949376.41,24216355113.65,23605463546.51,22246639792.80,30133214797.38,28563662877.56,32037548561.86,35483733950.33,29267129877.58,25143533903.58,29004779731.43,17903746002.82,11473676835.21,9825137246.01,4293961577.44,4583820270.45,4945864299.24,7161857651.92,5519830365.86,6849427512.94,3621617663.05,1793167332.81,744146427.55,785791841.02,851483839.88,1500381265.31,2628687317.55,2253019814.82,2677570825.20,2460916528.05,3315281944.15,5119367217.02,4588865320.98,3127129326.18,2783108005.48,1802837076.39,1563567773.01,723771219.39,745659077.47,548030398.85,376979714.22,373417395.80,852008703.80,664172614.80,240456731.70,312891896.93,282898180.34,349630762.85,244473298.99,431363613.65,69321684.02,136440129.65,281030069.89,184006008.77,168033015.79,206362921.93,240404481.31,527210252.89,757006919.53,240404481.31,166023357.08,442206702.99,202406406.02,0,362928565.67,225870709.06,51200163.31,21725262.23,50222920.83,44631947.60,53516575.04,19542439.22,71727174.40,0,55972557.67,0,25108547.60,0,41748188.03,0,31105974.33,0,0,0,0.0
3,交易性金融资产,43116159308.46,45536604040.94,45506517951.91,15687436094.14,14567592309.53,13705779621.47,12885148083.93,11188705643.20,10878599683.25,10235993675.80,11955030033.63,10426305893.87,9784112366.94,8519860316.11,6926997190.78,4873705073.08,3495901162.36,3440397534.26,2429626029.58,1618824607.70,1718706169.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000.00,100000.00,100000.00,100000.00,100000.00,100000.00,100000.00,0,8184170.65,8159639.45,6509629.45,0,8124970.16,10654785.96,0,0,0,0,0,0,0,28000000.00,28000000.00,0,0,0,300000.00,0,300000.00,0,3870000.00,0,0,0,0,0,0.0
4,衍生金融资产,538246321.17,486265368.46,295227498.50,385741154.73,226601156.00,162305442.00,99154769.55,76011823.93,33407.14,284893.42,325680.34,795127.40,0,5387.84,12739.14,18841.55,4365.23,0,1871.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1270719885.80,892073049.95,1015582872.93,1283444765.11,1526843132.41,1315930194.07,1824067156.54,2074962310.34,0,0,0,429245754.46,0,2499477391.54,0,0,0,1466322219.65,1424856460.42,1555472729.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,1158449.42,2930000.00,1331774.85,2250000.00,3893823.13,0,4210000.00,5484926.80,8465613.45,6717661.50,2217661.50,1957350.00,5401324.00,10527073.74,5049285.47,6035065.42,1390856.00,570000.00,869050.00,3991290.00,1373386.00,1267529.00,2004520.00,1135737.30,150000.00,364200.00,238795.00,520000.00,0,1179714.15,290000.00,285000.00,10716.00,107161.00,115000.00,100000.00,0,0,0,0,0,349980.00,53858.20,100000.00,100000.00,125452.00,404262.00,0,0,0,0,0,0,0,100000.00,0,0,0,0,0,0,0,0,150000.00,0,0,150000.00,665925.00,667619.99,0,0,0,348000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,1269561436.38,889143049.95,1014251098.08,1281194765.11,1522949309.28,0,1819857156.54,2069477383.54,1221457306.01,857250875.63,1059154304.11,427288404.46,1635985376.71,2488950317.80,2178966409.17,1182083825.79,1487834800.00,1465752219.65,1423987410.42,1551481439.46,480145307.31,503398764.47,585756973.30,1051912329.79,467467418.05,363220088.12,478630146.75,393515805.47,262469792.62,204182716.59,120987611.63,189534667.09,161575380.74,154488971.24,53676992.70,54351852.24,347173793.61,38041235.73,317589940.40,41109827.37,42396670.63,199939104.25,83369803.10,95841255.05,84518964.05,181370194.43,86959673.47,80797078.34,252694935.13,270218733.50,208068884.92,216015521.62,22515180.95,20936710.19,21910970.43,40501251.64,58712762.56,70929220.09,71889840.10,132187134.70,132568068.39,143400069.65,159417050.00,156813114.01,42765642.95,57685995.28,0,152198230.59,98981295.32,85518691.41,0,97336537.67,53590424.54,32364582.91,111299606.17,42868812.96,77128572.43,98004943.10,42986646.16,67733310.74,0,68365125.17,0,73321764.69,0,68285638.23,0,21398374.98,0,0,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
