,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,7483277223.33,10955085722.33,11671792951.89,11051003654.02,10825372517.35,15334863492.11,19468382063.73,21823066175.50,21543553859.11,18627974879.41,15815305478.89,13823654267.84,14928915710.94,10879064252.26,12572860110.61,13083666953.14,14250705850.05,14163733766.56,14659201003.71,14272616386.47,14299926992.00,14397528331.23,8884407579.52,8173346441.54,11858868099.50,10305873695.82,6625049576.14,2004196545.71,2433995400.97,3292151344.36,2564854206.69,3921128772.64,5372932045.87,4940106150.62,3415207851.36,3341742647.44,4721945882.73,4343217649.14,4340766721.76,4113466057.89,5445282558.63,3887606564.36,2844466903.97,2774432558.38,2502474480.61,2613362285.18,1850360924.66,1771591888.52,980968845.97,1617973567.04,1609020325.48,1012088655.92,1327442334.71,1191646027.25,1194760397.16,1566956337.59,1809671683.19,1538239521.55,915976908.33,1601082533.76,1309159421.33,1165907035.60,829669462.99,776278025.61,908099639.72,802556109.28,601894171.24,780308528.74,1247247928.75,425552927.02,271146099.81,324213991.00,281322984.65,184063874.06,276647566.28,242305909.74,407942086.77,403505947.67,220107225.96,138827453.67,0,23217569.62,0,4704163.57,0,0,0,0.0
3,交易性金融资产,286159810.77,286975000.00,291003048.11,498843.46,1601784808.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1848000.00,1914000.00,1904000.00,146871703.90,225648470.60,154673289.09,290757883.54,286890292.80,296848399.80,300003649.16,150011453.04,0,0,0,0,10000000.00,10000000.00,11500000.00,2500000.00,2500000.00,0,0,0,0,11507160.64,0,82160.64,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1845122417.01,1750436994.04,1749555940.49,1282126608.06,1559105596.80,1429585395.32,1279118293.86,949737204.59,0,0,1218246062.63,686497397.50,0,0,1073551016.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,95250000.00,106800000.00,343418000.00,181100000.00,0,230356142.00,288395000.00,163597000.00,124870000.00,215933000.00,339230000.00,114360000.00,99519000.00,132720000.00,347717702.70,147173512.55,146295351.34,204505805.83,443619680.06,139400000.00,318961017.33,611011848.00,814700000.00,181939000.00,531923000.00,169920000.00,168970000.00,130950000.00,132600000.00,21760000.00,99820000.00,105810000.00,99670000.00,32650000.00,14500000.00,22500000.00,27170000.00,901000.00,16090000.00,1000000.00,82592194.80,90212940.00,44409080.00,22978071.88,104541920.00,153796620.00,25979800.00,125809910.00,29780000.00,9690705.25,56969240.00,86701760.59,30310000.00,36400000.00,58320000.00,9620000.00,32370657.75,21330962.34,52080000.00,32210000.00,117824000.00,70120000.00,12548400.00,59633521.82,71730068.40,4864344.00,13781244.80,3930000.00,1690000.00,0,320000.00,320000.00,3540000.00,300000.00,5619322.90,550000.00,5380000.00,1600000.00,7750000.00,2000000.00,0,0,0,0,0,0,0,0.0
7,应收账款,1749872417.01,1643636994.04,1406137940.49,1101026608.06,0,1199229253.32,990723293.86,786140204.59,1100169113.19,994018603.84,879016062.63,572137397.50,704517458.15,687002133.16,725833314.27,572177041.87,721157159.56,753752497.41,678233746.96,513023498.21,548950890.87,490185451.32,369035172.12,340087732.36,420700029.63,447371906.07,311125655.03,289297587.44,377253518.85,363820628.52,303635227.82,281270491.14,360451108.83,367971746.81,290727687.44,257222847.09,345579201.60,349401494.19,259456783.44,217978370.09,281292261.13,244252313.43,197402780.43,196978423.69,347501759.37,274501186.85,241479251.41,204955385.89,401968023.87,394186682.68,457660504.94,343155905.68,293256966.45,301988581.58,189729211.13,161344226.85,183942369.18,194693748.26,146073528.79,142147760.38,175415126.96,173667169.21,173224419.23,125548071.07,145299868.25,175368564.25,160596969.60,90993943.25,159043957.49,111896895.33,101166199.78,78930566.54,110127824.44,70418191.45,59147867.62,39696885.58,86899786.72,49133435.70,63389225.03,35492213.73,0,8199681.90,0,5786663.95,0,0,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
