,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20031231,20021231,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,714346326.95,923522517.76,1666845284.43,1096039434.05,1105415950.62,1091306881.90,937167501.32,881024333.30,1082336830.69,829321479.79,529868010.44,409065402.16,499608420.46,455861602.02,447003398.78,807087340.15,1126964151.54,1159184229.61,762897600.24,1090430121.99,992767139.06,952862557.76,1485756376.65,493858887.75,589842262.18,402545478.26,427784728.13,390239088.99,528125470.20,477829432.32,453104123.30,464396726.62,314991413.68,325397373.93,323109961.01,438354247.85,761515541.27,616782996.80,327038287.39,321928632.60,445753493.80,263193688.50,225628486.09,134292200.40,137681559.66,126708327.76,100832339.85,118139983.96,132288349.62,106577448.37,89141386.86,86711151.07,104555276.26,62174390.30,54855069.05,89892342.68,92196486.80,110657734.35,73230115.80,103602146.45,115470840.48,110286144.60,214668821.73,50902277.56,46844326.05,12239421.12,8420043.50,0.0
3,交易性金融资产,612057692.80,169121733.16,165002094.10,790851796.84,80431146.84,56037031.41,47047995.36,49533994.54,33847830.01,42559700.62,88087199.30,110251449.76,42917806.79,44039349.87,20787761.00,15762408.56,15705759.07,12533904.39,99667945.56,146420744.98,229993359.13,211421748.21,262366935.65,327428528.18,280464087.44,301312454.04,311912665.01,223365325.53,146597516.08,130465822.86,238841751.60,267414625.48,350362735.78,302023344.54,178065592.58,151797543.60,154251145.00,46303705.15,0,0,121715.00,9900.00,0,0,0,54600.00,32120.00,0,0,1220670.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,247765365.10,222203761.12,228678291.77,169653026.05,126692144.72,130547855.27,126138841.45,158965486.96,151423001.73,0,130582132.17,0,120314503.60,0,93885711.13,0,0,0,0,0,61239631.79,0,0,0,48823383.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,48698362.81,42042875.16,44481186.00,24265594.84,25240372.56,21565634.63,25514207.14,48112131.68,42822372.88,32482964.27,37504379.16,26165968.72,26896883.91,27732906.35,17920286.95,7526023.05,10256603.29,9313218.04,4158857.60,12541595.91,17324060.97,9557714.39,8888282.44,3178093.50,3354019.35,8934642.70,14899886.39,17846260.51,13252970.15,1680000.00,6863500.00,2710000.00,22328341.50,19160450.00,0,0,0,470000.00,770000.00,0,10000000.00,12411454.92,10905814.27,23580601.11,31100000.00,19230000.00,17000000.00,17066642.00,11741657.46,44946720.08,32617942.00,33338500.00,38418345.18,11858302.04,15360313.00,20914163.34,9091024.89,7692745.00,21910564.20,24247872.20,0,0,0,0,4639730.40,0,0,0.0
7,应收账款,199067002.29,180160885.96,184197105.77,145387431.21,101451772.16,108982220.64,100624634.31,110853355.28,108600628.85,81129934.59,93077753.01,109565879.34,93417619.69,54495035.47,75965424.18,48043162.23,44907996.49,43929124.47,38660474.68,47218295.44,43915570.82,40925337.80,43758882.41,53330270.69,45469364.05,36438485.55,42123139.87,39158520.44,70468121.31,50372573.82,53416902.47,56163317.43,50925095.82,46909377.73,49198811.51,42532334.76,40956539.58,38338040.16,40571864.15,28353424.20,25733297.64,65629166.27,73939986.71,69593909.34,51531108.24,46043169.29,39668370.38,37966533.51,43367668.92,42336861.93,44539802.28,48185208.42,33264524.78,51321606.78,63640174.17,57401081.49,54077874.09,50402722.31,40667994.18,42232475.82,26536465.28,21054891.00,12524525.83,9832925.16,4523887.02,3948350.43,1337484.55,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
